#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0.32	0
1	2	950	7.95	0
1	3	900	15.58	0
1	4	850	23.21	0
1	5	800	30.84	0
1	6	750	38.47	0
1	7	700	46	0
1	8	650	53.11	0
1	9	600	59.56	0
1	10	550	65.17	0
1	11	500	69.78	0
1	12	450	73.13	0
1	13	400	74.87	0
1	14	350	74.63	0
1	15	300	72.7	0
1	16	250	69.26	0
1	17	200	64.23	0
1	18	150	57.32	0
1	19	100	47.99	0
1	20	75	42.02	0
1	21	50	34.77	0
1	22	25	25.08	0
1	23	12.5	18.15	0
1	24	7.5	14.36	0
1	25	5	11.93	0
1	26	0	0	0
1	27	5	-11.93	0
1	28	7.5	-14.36	0
1	29	12.5	-18.15	0
1	30	25	-25.08	0
1	31	50	-34.77	0
1	32	75	-42.02	0
1	33	100	-47.99	0
1	34	150	-57.32	0
1	35	200	-64.23	0
1	36	250	-69.26	0
1	37	300	-72.7	0
1	38	350	-74.63	0
1	39	400	-74.87	0
1	40	450	-73.13	0
1	41	500	-69.78	0
1	42	550	-65.17	0
1	43	600	-59.56	0
1	44	650	-53.11	0
1	45	700	-46	0
1	46	750	-38.47	0
1	47	800	-30.84	0
1	48	850	-23.21	0
1	49	900	-15.58	0
1	50	950	-7.95	0
1	0			
