#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.03	0.316	0
1	3	996.123	1.26	0
1	4	991.29	2.821	0
1	5	984.548	4.981	0
1	6	975.919	7.713	0
1	7	965.435	10.987	0
1	8	953.133	14.767	0
1	9	939.056	19.009	0
1	10	923.256	23.669	0
1	11	905.789	28.698	0
1	12	886.719	34.045	0
1	13	866.117	39.657	0
1	14	844.06	45.481	0
1	15	820.629	51.461	0
1	16	795.913	57.544	0
1	17	770.006	63.675	0
1	18	743.007	69.798	0
1	19	715.021	75.858	0
1	20	686.154	81.802	0
1	21	656.521	87.574	0
1	22	626.237	93.119	0
1	23	595.422	98.383	0
1	24	564.199	103.312	0
1	25	532.692	107.851	0
1	26	501.028	111.946	0
1	27	469.335	115.547	0
1	28	437.743	118.604	0
1	29	406.38	121.069	0
1	30	375.029	122.856	0
1	31	344.071	123.843	0
1	32	313.734	124.001	0
1	33	284.15	123.315	0
1	34	255.451	121.779	0
1	35	227.766	119.395	0
1	36	201.218	116.178	0
1	37	175.922	112.152	0
1	38	151.991	107.351	0
1	39	129.528	101.817	0
1	40	108.627	95.602	0
1	41	89.374	88.762	0
1	42	71.849	81.362	0
1	43	56.118	73.467	0
1	44	42.241	65.146	0
1	45	30.267	56.464	0
1	46	20.236	47.487	0
1	47	12.179	38.275	0
1	48	6.118	28.88	0
1	49	2.066	19.347	0
1	50	0.028	9.712	0
1	51	0	0	0
1	52	1.946	-9.515	0
1	53	5.819	-18.562	0
1	54	11.595	-27.128	0
1	55	19.238	-35.195	0
1	56	28.707	-42.743	0
1	57	39.956	-49.75	0
1	58	52.932	-56.194	0
1	59	67.575	-62.054	0
1	60	83.823	-67.309	0
1	61	101.609	-71.944	0
1	62	120.86	-75.944	0
1	63	141.504	-79.305	0
1	64	163.462	-82.025	0
1	65	186.654	-84.111	0
1	66	210.997	-85.577	0
1	67	236.407	-86.444	0
1	68	262.795	-86.74	0
1	69	290.071	-86.501	0
1	70	318.142	-85.768	0
1	71	346.912	-84.586	0
1	72	376.282	-83.005	0
1	73	406.238	-81.073	0
1	74	436.924	-78.758	0
1	75	467.874	-76.07	0
1	76	498.972	-73.057	0
1	77	530.099	-69.769	0
1	78	561.134	-66.252	0
1	79	591.959	-62.552	0
1	80	622.453	-58.711	0
1	81	652.496	-54.771	0
1	82	681.97	-50.768	0
1	83	710.759	-46.736	0
1	84	738.746	-42.708	0
1	85	765.821	-38.715	0
1	86	791.872	-34.783	0
1	87	816.795	-30.941	0
1	88	840.487	-27.215	0
1	89	862.851	-23.629	0
1	90	883.794	-20.209	0
1	91	903.228	-16.979	0
1	92	921.072	-13.964	0
1	93	937.251	-11.188	0
1	94	951.694	-8.673	0
1	95	964.341	-6.443	0
1	96	975.137	-4.517	0
1	97	984.035	-2.913	0
1	98	990.997	-1.649	0
1	99	995.991	-0.736	0
1	100	998.997	-0.185	0
1	0			
