#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.15	6.39	0
1	3	900.37	15.46	0
1	4	850.66	25.92	0
1	5	801.07	36.92	0
1	6	751.64	47.83	0
1	7	702.73	58.38	0
1	8	653.93	68.78	0
1	9	604.54	78.59	0
1	10	554.74	87.53	0
1	11	504.47	95.16	0
1	12	453.64	101.21	0
1	13	401.76	104.99	0
1	14	349.64	104.97	0
1	15	298.18	102.16	0
1	16	246.98	96.87	0
1	17	195.98	88.97	0
1	18	145.21	78.27	0
1	19	94.76	63.9	0
1	20	69.72	54.88	0
1	21	44.87	44.11	0
1	22	20.41	30.16	0
1	23	8.52	21.06	0
1	24	3.98	16.22	0
1	25	1.83	13.18	0
1	26	0	0	0
1	27	8.17	-9.94	0
1	28	11.02	-11.6	0
1	29	16.48	-14.06	0
1	30	29.59	-18.22	0
1	31	55.13	-23.49	0
1	32	80.28	-27.3	0
1	33	105.24	-30.38	0
1	34	154.79	-35.01	0
1	35	204.02	-38.45	0
1	36	253.02	-40.95	0
1	37	301.82	-42.86	0
1	38	350.36	-44.11	0
1	39	398.24	-44.85	0
1	40	446.36	-44.93	0
1	41	495.53	-44.62	0
1	42	545.26	-43.81	0
1	43	595.46	-42.35	0
1	44	646.07	-39.92	0
1	45	697.27	-36.22	0
1	46	748.36	-30.53	0
1	47	798.93	-23.44	0
1	48	849.34	-15.78	0
1	49	899.63	-8.38	0
1	50	949.85	-2.47	0
1	0			
