#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0.25	0
1	2	950	6.25	0
1	3	900	12.25	0
1	4	850	18.26	0
1	5	800	24.26	0
1	6	750	30.26	0
1	7	700	36.21	0
1	8	650	41.86	0
1	9	600	47	0
1	10	550	51.48	0
1	11	500	55.17	0
1	12	450	57.92	0
1	13	400	59.57	0
1	14	350	59.95	0
1	15	300	59.01	0
1	16	250	56.64	0
1	17	200	52.87	0
1	18	150	47.47	0
1	19	100	39.94	0
1	20	75	35.04	0
1	21	50	28.95	0
1	22	25	20.78	0
1	23	12.5	14.92	0
1	24	7.5	11.73	0
1	25	5	9.73	0
1	26	0	0	0
1	27	5	-9.73	0
1	28	7.5	-11.73	0
1	29	12.5	-14.92	0
1	30	25	-20.78	0
1	31	50	-28.95	0
1	32	75	-35.04	0
1	33	100	-39.94	0
1	34	150	-47.47	0
1	35	200	-52.87	0
1	36	250	-56.64	0
1	37	300	-59.01	0
1	38	350	-59.95	0
1	39	400	-59.57	0
1	40	450	-57.92	0
1	41	500	-55.17	0
1	42	550	-51.48	0
1	43	600	-47	0
1	44	650	-41.86	0
1	45	700	-36.21	0
1	46	750	-30.26	0
1	47	800	-24.26	0
1	48	850	-18.26	0
1	49	900	-12.25	0
1	50	950	-6.25	0
1	0			
