#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.34	10.32	0
1	3	900.67	24.4	0
1	4	850.92	39.96	0
1	5	801.06	55.91	0
1	6	751.09	71.45	0
1	7	701.03	85.81	0
1	8	650.87	98.23	0
1	9	600.63	107.63	0
1	10	550.32	112.81	0
1	11	500	115.37	0
1	12	449.67	115.95	0
1	13	399.33	114.78	0
1	14	349	111.83	0
1	15	298.69	107.09	0
1	16	248.4	100.47	0
1	17	198.15	91.7	0
1	18	147.97	80.39	0
1	19	97.88	65.65	0
1	20	72.91	56.53	0
1	21	48	45.8	0
1	22	23.23	32.26	0
1	23	10.95	23.42	0
1	24	6.1	18.69	0
1	25	3.72	15.7	0
1	26	0	0	0
1	27	6.28	-14.7	0
1	28	8.9	-17.29	0
1	29	14.05	-21.28	0
1	30	26.77	-28.54	0
1	31	52	-39.48	0
1	32	77.09	-48.05	0
1	33	102.12	-55.31	0
1	34	152.03	-66.93	0
1	35	201.85	-75.78	0
1	36	251.6	-82.57	0
1	37	301.31	-87.65	0
1	38	351	-91.23	0
1	39	400.67	-93.39	0
1	40	450.33	-94.05	0
1	41	500	-93.31	0
1	42	549.68	-90.91	0
1	43	599.37	-86.21	0
1	44	649.13	-77.63	0
1	45	698.97	-66.37	0
1	46	748.91	-53.55	0
1	47	798.94	-39.99	0
1	48	849.08	-26.5	0
1	49	899.33	-14.06	0
1	50	949.66	-4	0
1	0			
