#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.017	0.128	0
1	3	996.07	0.512	0
1	4	991.172	1.146	0
1	5	984.34	2.023	0
1	6	975.603	3.132	0
1	7	964.993	4.461	0
1	8	952.551	5.994	0
1	9	938.326	7.715	0
1	10	922.372	9.603	0
1	11	904.753	11.64	0
1	12	885.536	13.804	0
1	13	864.796	16.074	0
1	14	842.614	18.426	0
1	15	819.077	20.839	0
1	16	794.278	23.289	0
1	17	768.312	25.755	0
1	18	741.283	28.214	0
1	19	713.296	30.642	0
1	20	684.461	33.019	0
1	21	654.892	35.322	0
1	22	624.705	37.529	0
1	23	594.021	39.618	0
1	24	562.959	41.567	0
1	25	531.642	43.355	0
1	26	500.196	44.963	0
1	27	468.744	46.369	0
1	28	437.411	47.554	0
1	29	406.323	48.502	0
1	30	375.536	49.175	0
1	31	345.221	49.518	0
1	32	315.518	49.521	0
1	33	286.546	49.181	0
1	34	258.423	48.496	0
1	35	231.263	47.471	0
1	36	205.175	46.114	0
1	37	180.265	44.436	0
1	38	156.633	42.453	0
1	39	134.373	40.184	0
1	40	113.576	37.652	0
1	41	94.324	34.882	0
1	42	76.693	31.9	0
1	43	60.753	28.736	0
1	44	46.565	25.417	0
1	45	34.186	21.973	0
1	46	23.662	18.429	0
1	47	15.034	14.812	0
1	48	8.333	11.144	0
1	49	3.584	7.443	0
1	50	0.803	3.725	0
1	51	0	0	0
1	52	1.17	-3.627	0
1	53	4.301	-7.051	0
1	54	9.38	-10.268	0
1	55	16.383	-13.272	0
1	56	25.281	-16.057	0
1	57	36.037	-18.616	0
1	58	48.608	-20.942	0
1	59	62.941	-23.029	0
1	60	78.979	-24.874	0
1	61	96.659	-26.472	0
1	62	115.911	-27.823	0
1	63	136.658	-28.928	0
1	64	158.82	-29.79	0
1	65	182.311	-30.415	0
1	66	207.04	-30.813	0
1	67	232.91	-30.995	0
1	68	259.823	-30.977	0
1	69	287.674	-30.774	0
1	70	316.358	-30.404	0
1	71	345.762	-29.889	0
1	72	375.774	-29.249	0
1	73	406.296	-28.504	0
1	74	437.255	-27.632	0
1	75	468.466	-26.63	0
1	76	499.804	-25.518	0
1	77	531.148	-24.315	0
1	78	562.375	-23.037	0
1	79	593.361	-21.702	0
1	80	623.984	-20.325	0
1	81	654.125	-18.921	0
1	82	683.664	-17.502	0
1	83	712.484	-16.081	0
1	84	740.471	-14.669	0
1	85	767.515	-13.275	0
1	86	793.508	-11.909	0
1	87	818.347	-10.579	0
1	88	841.933	-9.293	0
1	89	864.173	-8.059	0
1	90	884.978	-6.886	0
1	91	904.264	-5.781	0
1	92	921.956	-4.751	0
1	93	937.981	-3.804	0
1	94	952.276	-2.948	0
1	95	964.784	-2.189	0
1	96	975.454	-1.534	0
1	97	984.243	-0.989	0
1	98	991.116	-0.56	0
1	99	996.045	-0.25	0
1	100	999.01	-0.063	0
1	0			
