#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.42	12.45	0
1	3	900.89	23.98	0
1	4	851.27	35.55	0
1	5	801.53	46.93	0
1	6	751.63	58	0
1	7	701.59	68.47	0
1	8	651.39	78.09	0
1	9	601.05	86.65	0
1	10	550.58	93.93	0
1	11	500	99.74	0
1	12	449.32	103.84	0
1	13	398.57	105.98	0
1	14	347.78	105.87	0
1	15	297	103.31	0
1	16	246.25	98.3	0
1	17	195.58	90.66	0
1	18	145.04	80.1	0
1	19	94.73	65.78	0
1	20	69.73	56.67	0
1	21	44.92	45.6	0
1	22	20.5	31.29	0
1	23	8.66	21.59	0
1	24	4.18	16.34	0
1	25	2.05	13.17	0
1	26	0	0	0
1	27	7.95	-10.17	0
1	28	10.82	-12.14	0
1	29	16.34	-15.17	0
1	30	29.5	-20.13	0
1	31	55.08	-26.64	0
1	32	80.27	-31.23	0
1	33	105.27	-34.76	0
1	34	154.96	-39.72	0
1	35	204.42	-42.9	0
1	36	253.75	-44.6	0
1	37	303	-44.99	0
1	38	352.22	-44.07	0
1	39	401.43	-41.72	0
1	40	450.68	-38.14	0
1	41	500	-33.56	0
1	42	549.42	-28.23	0
1	43	598.95	-22.39	0
1	44	648.61	-16.29	0
1	45	698.41	-10.15	0
1	46	748.37	-4.3	0
1	47	798.47	0.83	0
1	48	848.73	4.83	0
1	49	899.11	7.04	0
1	50	949.58	6.51	0
1	0			
