#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.37	11.03	0
1	3	900.71	25.37	0
1	4	850.92	39.99	0
1	5	801	53.35	0
1	6	750.98	65.15	0
1	7	700.86	73.73	0
1	8	650.68	79.35	0
1	9	600.47	83.02	0
1	10	550.24	85.16	0
1	11	500	86	0
1	12	449.76	85.7	0
1	13	399.53	84.3	0
1	14	349.3	81.85	0
1	15	299.08	78.25	0
1	16	248.87	73.48	0
1	17	198.69	67.35	0
1	18	148.54	59.54	0
1	19	98.45	49.47	0
1	20	73.44	43.21	0
1	21	48.48	35.57	0
1	22	23.61	25.77	0
1	23	11.28	18.67	0
1	24	6.42	14.6	0
1	25	4.02	12.13	0
1	26	0	0	0
1	27	5.98	-11.13	0
1	28	8.58	-13.2	0
1	29	13.72	-16.53	0
1	30	26.39	-22.05	0
1	31	51.52	-29.25	0
1	32	76.56	-34.73	0
1	33	101.55	-39.13	0
1	34	151.46	-46.08	0
1	35	201.31	-51.43	0
1	36	251.13	-55.58	0
1	37	300.92	-58.81	0
1	38	350.7	-61.25	0
1	39	400.47	-62.88	0
1	40	450.24	-63.8	0
1	41	500	-63.94	0
1	42	549.76	-63.26	0
1	43	599.53	-61.6	0
1	44	649.32	-58.75	0
1	45	699.14	-54.29	0
1	46	749.02	-47.25	0
1	47	799	-37.43	0
1	48	849.08	-26.53	0
1	49	899.29	-15.03	0
1	50	949.63	-4.71	0
1	0			
