#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0.18	0
1	2	950	4.38	0
1	3	900	8.58	0
1	4	850	12.78	0
1	5	800	16.98	0
1	6	750	21.17	0
1	7	700	25.21	0
1	8	650	28.97	0
1	9	600	32.34	0
1	10	550	35.24	0
1	11	500	37.57	0
1	12	450	39.21	0
1	13	400	39.98	0
1	14	350	39.72	0
1	15	300	38.66	0
1	16	250	36.81	0
1	17	200	34.14	0
1	18	150	30.47	0
1	19	100	25.59	0
1	20	75	22.45	0
1	21	50	18.63	0
1	22	25	13.53	0
1	23	12.5	9.83	0
1	24	7.5	7.78	0
1	25	5	6.46	0
1	26	0	0	0
1	27	5	-6.46	0
1	28	7.5	-7.78	0
1	29	12.5	-9.83	0
1	30	25	-13.53	0
1	31	50	-18.63	0
1	32	75	-22.45	0
1	33	100	-25.59	0
1	34	150	-30.47	0
1	35	200	-34.14	0
1	36	250	-36.81	0
1	37	300	-38.66	0
1	38	350	-39.72	0
1	39	400	-39.98	0
1	40	450	-39.21	0
1	41	500	-37.57	0
1	42	550	-35.24	0
1	43	600	-32.34	0
1	44	650	-28.97	0
1	45	700	-25.21	0
1	46	750	-21.17	0
1	47	800	-16.98	0
1	48	850	-12.78	0
1	49	900	-8.58	0
1	50	950	-4.38	0
1	0			
