#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0.9	0
1	2	998.93	1.11	0
1	3	995.72	1.76	0
1	4	990.39	2.83	0
1	5	982.96	4.31	0
1	6	973.47	6.18	0
1	7	961.94	8.39	0
1	8	948.44	10.89	0
1	9	933.01	13.59	0
1	10	915.73	16.44	0
1	11	896.68	19.38	0
1	12	875.92	22.37	0
1	13	853.55	25.34	0
1	14	829.67	28.25	0
1	15	804.38	31.03	0
1	16	777.79	33.64	0
1	17	750	36.03	0
1	18	721.14	38.17	0
1	19	691.34	40.03	0
1	20	660.72	41.59	0
1	21	629.41	42.86	0
1	22	597.55	43.82	0
1	23	565.26	44.49	0
1	24	532.7	44.88	0
1	25	500	45	0
1	26	467.3	44.88	0
1	27	434.74	44.53	0
1	28	402.45	43.96	0
1	29	370.59	43.17	0
1	30	339.28	42.18	0
1	31	308.66	41	0
1	32	278.86	39.65	0
1	33	250	38.14	0
1	34	222.21	36.48	0
1	35	195.62	34.67	0
1	36	170.33	32.74	0
1	37	146.45	30.7	0
1	38	124.08	28.55	0
1	39	103.32	26.32	0
1	40	84.27	24.01	0
1	41	66.99	21.58	0
1	42	51.56	19.08	0
1	43	38.06	16.49	0
1	44	26.53	13.75	0
1	45	17.04	10.98	0
1	46	9.61	8.14	0
1	47	4.28	5.34	0
1	48	1.07	2.67	0
1	49	0	0	0
1	50	1.07	-2.67	0
1	51	4.28	-5.34	0
1	52	9.61	-8.14	0
1	53	17.04	-10.98	0
1	54	26.53	-13.75	0
1	55	38.06	-16.49	0
1	56	51.56	-19.08	0
1	57	66.99	-21.58	0
1	58	84.27	-24.01	0
1	59	103.32	-26.32	0
1	60	124.08	-28.55	0
1	61	146.45	-30.7	0
1	62	170.33	-32.74	0
1	63	195.62	-34.67	0
1	64	222.21	-36.48	0
1	65	250	-38.14	0
1	66	278.86	-39.65	0
1	67	308.66	-41	0
1	68	339.28	-42.18	0
1	69	370.59	-43.17	0
1	70	402.45	-43.96	0
1	71	434.74	-44.53	0
1	72	467.3	-44.88	0
1	73	500	-45	0
1	74	532.7	-44.88	0
1	75	565.26	-44.49	0
1	76	597.55	-43.82	0
1	77	629.41	-42.86	0
1	78	660.72	-41.59	0
1	79	691.34	-40.03	0
1	80	721.14	-38.17	0
1	81	750	-36.03	0
1	82	777.79	-33.64	0
1	83	804.38	-31.03	0
1	84	829.67	-28.25	0
1	85	853.55	-25.34	0
1	86	875.92	-22.37	0
1	87	896.68	-19.38	0
1	88	915.73	-16.44	0
1	89	933.01	-13.59	0
1	90	948.44	-10.89	0
1	91	961.94	-8.39	0
1	92	973.47	-6.18	0
1	93	982.96	-4.31	0
1	94	990.39	-2.83	0
1	95	995.72	-1.76	0
1	96	998.93	-1.11	0
1	0			
