#Group	Point	X_cord	Y_cord	Z_cord
1	1	1	0.00084	0
1	2	0.95	0.00537	0
1	3	0.9	0.00965	0
1	4	0.8	0.01749	0
1	5	0.7	0.02443	0
1	6	0.6	0.03043	0
1	7	0.5	0.03529	0
1	8	0.4	0.03869	0
1	9	0.3	0.04001	0
1	10	0.25	0.03961	0
1	11	0.2	0.03825	0
1	12	0.15	0.03564	0
1	13	0.1	0.03121	0
1	14	0.075	0.028	0
1	15	0.05	0.02369	0
1	16	0.025	0.01743	0
1	17	0.0125	0.01263	0
1	18	0	0	0
1	19	0.0125	-0.01263	0
1	20	0.025	-0.01743	0
1	21	0.05	-0.02369	0
1	22	0.075	-0.028	0
1	23	0.1	-0.03121	0
1	24	0.15	-0.03564	0
1	25	0.2	-0.03825	0
1	26	0.25	-0.03961	0
1	27	0.3	-0.04001	0
1	28	0.4	-0.03869	0
1	29	0.5	-0.03529	0
1	30	0.6	-0.03043	0
1	31	0.7	-0.02443	0
1	32	0.8	-0.01749	0
1	33	0.9	-0.00965	0
1	34	0.95	-0.00537	0
1	0			
