#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.68	14.33	0
1	3	901.38	28.63	0
1	4	851.89	43.06	0
1	5	802.2	57.19	0
1	6	752.3	70.75	0
1	7	702.19	83.38	0
1	8	651.89	94.82	0
1	9	601.41	104.79	0
1	10	550.77	112.93	0
1	11	500	118.77	0
1	12	449.15	121.86	0
1	13	398.26	122.1	0
1	14	347.38	119.72	0
1	15	296.52	115.04	0
1	16	245.74	108.03	0
1	17	195.06	98.48	0
1	18	144.55	86.02	0
1	19	94.31	69.78	0
1	20	69.36	59.71	0
1	21	44.62	47.76	0
1	22	20.26	32.68	0
1	23	8.39	22.93	0
1	24	3.85	17.76	0
1	25	1.72	14.46	0
1	26	0	0	0
1	27	8.28	-11.46	0
1	28	11.15	-13.56	0
1	29	16.61	-16.51	0
1	30	29.74	-21.52	0
1	31	55.38	-28.8	0
1	32	80.64	-34.27	0
1	33	105.69	-38.76	0
1	34	155.45	-45.64	0
1	35	204.94	-50.72	0
1	36	254.26	-54.33	0
1	37	303.48	-56.72	0
1	38	352.62	-57.92	0
1	39	401.74	-57.84	0
1	40	450.85	-56.16	0
1	41	500	-52.59	0
1	42	549.23	-47.23	0
1	43	598.59	-40.53	0
1	44	648.11	-33.02	0
1	45	697.81	-25.06	0
1	46	747.7	-17.05	0
1	47	797.8	-9.43	0
1	48	848.11	-2.68	0
1	49	898.62	2.39	0
1	50	949.32	4.63	0
1	0			
