#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.046	0.38	0
1	3	996.189	1.516	0
1	4	991.435	3.393	0
1	5	984.801	5.989	0
1	6	976.306	9.274	0
1	7	965.976	13.209	0
1	8	953.844	17.748	0
1	9	939.949	22.839	0
1	10	924.336	28.427	0
1	11	907.057	34.451	0
1	12	888.169	40.846	0
1	13	867.738	47.546	0
1	14	845.833	54.483	0
1	15	822.533	61.589	0
1	16	797.922	68.793	0
1	17	772.089	76.027	0
1	18	745.129	83.222	0
1	19	717.144	90.309	0
1	20	688.24	97.22	0
1	21	658.529	103.89	0
1	22	628.126	110.252	0
1	23	597.152	116.243	0
1	24	565.73	121.8	0
1	25	533.988	126.863	0
1	26	502.055	131.374	0
1	27	470.065	135.277	0
1	28	438.152	138.524	0
1	29	406.451	141.066	0
1	30	374.402	142.777	0
1	31	342.652	143.443	0
1	32	311.532	143.049	0
1	33	281.196	141.597	0
1	34	251.793	139.105	0
1	35	223.469	135.6	0
1	36	196.362	131.126	0
1	37	170.604	125.737	0
1	38	146.319	119.499	0
1	39	123.617	112.487	0
1	40	102.602	104.786	0
1	41	83.362	96.486	0
1	42	65.976	87.68	0
1	43	50.51	78.464	0
1	44	37.017	68.932	0
1	45	25.54	59.176	0
1	46	16.11	49.28	0
1	47	8.745	39.321	0
1	48	3.456	29.366	0
1	49	0.243	19.469	0
1	50	-0.904	9.672	0
1	51	0	0	0
1	52	2.877	-9.277	0
1	53	7.643	-17.9	0
1	54	14.257	-25.863	0
1	55	22.672	-33.161	0
1	56	32.834	-39.79	0
1	57	44.683	-45.747	0
1	58	58.156	-51.03	0
1	59	73.183	-55.638	0
1	60	89.696	-59.575	0
1	61	107.621	-62.849	0
1	62	126.885	-65.472	0
1	63	147.414	-67.463	0
1	64	169.134	-68.847	0
1	65	191.972	-69.654	0
1	66	215.853	-69.923	0
1	67	240.705	-69.697	0
1	68	266.453	-69.028	0
1	69	293.025	-67.969	0
1	70	320.343	-66.582	0
1	71	348.331	-64.928	0
1	72	376.908	-63.073	0
1	73	406.168	-61.075	0
1	74	436.515	-58.833	0
1	75	467.144	-56.323	0
1	76	497.945	-53.596	0
1	77	528.803	-50.7	0
1	78	559.603	-47.681	0
1	79	590.23	-44.58	0
1	80	620.564	-41.437	0
1	81	650.488	-38.284	0
1	82	679.884	-35.152	0
1	83	708.635	-32.064	0
1	84	736.625	-29.043	0
1	85	763.738	-26.107	0
1	86	789.863	-23.271	0
1	87	814.891	-20.549	0
1	88	838.714	-17.951	0
1	89	861.231	-15.489	0
1	90	882.344	-13.173	0
1	91	901.96	-11.013	0
1	92	919.991	-9.017	0
1	93	936.357	-7.197	0
1	94	950.983	-5.561	0
1	95	963.801	-4.12	0
1	96	974.751	-2.882	0
1	97	983.782	-1.855	0
1	98	990.852	-1.049	0
1	99	995.926	-0.468	0
1	100	998.98	-0.117	0
1	0			
