#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	997.59	0.34	0
1	3	990.39	1.33	0
1	4	978.47	3.02	0
1	5	961.94	5.62	0
1	6	940.96	8.7	0
1	7	915.73	12.36	0
1	8	886.51	16.41	0
1	9	853.55	20.94	0
1	10	817.2	25.81	0
1	11	777.79	30.82	0
1	12	735.7	35.86	0
1	13	691.34	40.87	0
1	14	645.14	45.74	0
1	15	597.55	50.17	0
1	16	549.01	53.94	0
1	17	500	56.88	0
1	18	450.99	58.92	0
1	19	402.45	60.17	0
1	20	354.86	60.61	0
1	21	308.66	60.21	0
1	22	264.3	59.04	0
1	23	222.21	57.19	0
1	24	182.8	54.76	0
1	25	146.45	51.7	0
1	26	113.49	48.28	0
1	27	84.27	44.44	0
1	28	59.04	40.29	0
1	29	38.06	34.96	0
1	30	30	32.16	0
1	31	21.53	28.41	0
1	32	15	24.8	0
1	33	9.61	20.9	0
1	34	8	19.4	0
1	35	6.5	17.78	0
1	36	5	15.8	0
1	37	3.5	13.43	0
1	38	2.41	11.28	0
1	39	1.6	9.25	0
1	40	1	7.32	0
1	41	0.5	5.22	0
1	42	0	0	0
1	43	0.5	-4.1	0
1	44	1	-5.45	0
1	45	1.6	-6.65	0
1	46	2.41	-7.85	0
1	47	3.5	-9	0
1	48	5	-10.3	0
1	49	6.5	-11.39	0
1	50	8	-12.28	0
1	51	9.61	-13.16	0
1	52	15	-15.33	0
1	53	21.53	-17.27	0
1	54	30	-19.47	0
1	55	38.06	-21.18	0
1	56	59.04	-24.59	0
1	57	84.27	-27.86	0
1	58	113.49	-30.74	0
1	59	146.45	-33.32	0
1	60	182.8	-35.56	0
1	61	222.21	-37.31	0
1	62	264.3	-38.56	0
1	63	308.66	-39.15	0
1	64	354.86	-38.89	0
1	65	402.45	-37.73	0
1	66	450.99	-35.6	0
1	67	500	-32.32	0
1	68	549.01	-27.88	0
1	69	597.55	-22.67	0
1	70	645.14	-17.16	0
1	71	691.34	-11.99	0
1	72	735.7	-7.68	0
1	73	777.79	-4.24	0
1	74	817.2	-1.75	0
1	75	853.55	-0.1	0
1	76	886.51	0.85	0
1	77	915.73	1.3	0
1	78	940.96	1.26	0
1	79	961.94	0.98	0
1	80	978.47	0.62	0
1	81	990.39	0.29	0
1	82	997.59	0.06	0
1	0			
