#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.025	0.244	0
1	3	996.105	0.975	0
1	4	991.248	2.183	0
1	5	984.475	3.853	0
1	6	975.808	5.966	0
1	7	965.279	8.497	0
1	8	952.927	11.418	0
1	9	938.798	14.695	0
1	10	922.944	18.293	0
1	11	905.423	22.173	0
1	12	886.301	26.294	0
1	13	865.651	30.616	0
1	14	843.549	35.096	0
1	15	820.081	39.69	0
1	16	795.336	44.355	0
1	17	769.408	49.048	0
1	18	742.399	53.725	0
1	19	714.412	58.345	0
1	20	685.557	62.863	0
1	21	655.946	67.239	0
1	22	625.697	71.429	0
1	23	594.928	75.393	0
1	24	563.761	79.089	0
1	25	532.321	82.476	0
1	26	500.734	85.517	0
1	27	469.126	88.173	0
1	28	437.626	90.409	0
1	29	406.36	92.191	0
1	30	375.208	93.448	0
1	31	344.477	94.068	0
1	32	314.363	94.034	0
1	33	284.996	93.342	0
1	34	256.5	91.99	0
1	35	229.001	89.989	0
1	36	202.615	87.356	0
1	37	177.455	84.115	0
1	38	153.63	80.297	0
1	39	131.239	75.942	0
1	40	110.374	71.095	0
1	41	91.122	65.804	0
1	42	73.56	60.123	0
1	43	57.755	54.107	0
1	44	43.768	47.811	0
1	45	31.651	41.291	0
1	46	21.446	34.597	0
1	47	13.188	27.779	0
1	48	6.9	20.879	0
1	49	2.602	13.931	0
1	50	0.302	6.965	0
1	51	0	0	0
1	52	1.672	-6.768	0
1	53	5.283	-13.147	0
1	54	10.812	-19.127	0
1	55	18.229	-24.699	0
1	56	27.497	-29.853	0
1	57	38.572	-34.577	0
1	58	51.404	-38.86	0
1	59	65.938	-42.694	0
1	60	82.113	-46.071	0
1	61	99.861	-48.986	0
1	62	119.113	-51.438	0
1	63	139.793	-53.43	0
1	64	161.823	-54.971	0
1	65	185.121	-56.073	0
1	66	209.6	-56.755	0
1	67	235.173	-57.038	0
1	68	261.746	-56.952	0
1	69	289.225	-56.528	0
1	70	317.512	-55.801	0
1	71	346.506	-54.81	0
1	72	376.103	-53.596	0
1	73	406.259	-52.196	0
1	74	437.041	-50.564	0
1	75	468.083	-48.696	0
1	76	499.266	-46.628	0
1	77	530.469	-44.395	0
1	78	561.572	-42.029	0
1	79	592.454	-39.561	0
1	80	622.993	-37.021	0
1	81	653.071	-34.436	0
1	82	682.568	-31.829	0
1	83	711.367	-29.223	0
1	84	739.355	-26.636	0
1	85	766.419	-24.088	0
1	86	792.449	-21.594	0
1	87	817.343	-19.17	0
1	88	840.998	-16.83	0
1	89	863.318	-14.588	0
1	90	884.212	-12.458	0
1	91	903.594	-10.454	0
1	92	921.384	-8.588	0
1	93	937.508	-6.874	0
1	94	951.9	-5.325	0
1	95	964.498	-3.953	0
1	96	975.249	-2.77	0
1	97	984.109	-1.786	0
1	98	991.039	-1.01	0
1	99	996.01	-0.451	0
1	100	999.001	-0.113	0
1	0			
