#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0.63	0
1	2	950	4.03	0
1	3	900	7.24	0
1	4	800	13.12	0
1	5	700	18.32	0
1	6	600	22.82	0
1	7	500	26.47	0
1	8	400	29.02	0
1	9	300	30.01	0
1	10	250	29.71	0
1	11	200	28.69	0
1	12	150	26.73	0
1	13	100	23.41	0
1	14	75	21	0
1	15	50	17.77	0
1	16	25	13.07	0
1	17	12.5	9.47	0
1	18	0	0	0
1	19	12.5	-9.47	0
1	20	25	-13.07	0
1	21	50	-17.77	0
1	22	75	-21	0
1	23	100	-23.41	0
1	24	150	-26.73	0
1	25	200	-28.69	0
1	26	250	-29.71	0
1	27	300	-30.01	0
1	28	400	-29.02	0
1	29	500	-26.47	0
1	30	600	-22.82	0
1	31	700	-18.32	0
1	32	800	-13.12	0
1	33	900	-7.24	0
1	34	950	-4.03	0
1	0			
