#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.06	4.06	0
1	3	900.12	9.29	0
1	4	850.16	15.12	0
1	5	800.19	21.2	0
1	6	750.2	27.29	0
1	7	700.19	33.13	0
1	8	650.16	38.6	0
1	9	600.12	43.56	0
1	10	550.07	47.86	0
1	11	500	51.38	0
1	12	449.92	53.91	0
1	13	399.84	55.24	0
1	14	349.75	54.95	0
1	15	299.67	53.5	0
1	16	249.59	50.87	0
1	17	199.53	47	0
1	18	149.47	41.78	0
1	19	99.44	34.79	0
1	20	74.43	30.37	0
1	21	49.45	25	0
1	22	24.5	17.93	0
1	23	12.07	13.03	0
1	24	7.12	10.23	0
1	25	4.65	8.44	0
1	26	0	0	0
1	27	5.35	-7.94	0
1	28	7.88	-9.53	0
1	29	12.93	-11.95	0
1	30	25.5	-16.07	0
1	31	50.55	-21.84	0
1	32	75.57	-26.13	0
1	33	100.56	-29.63	0
1	34	150.53	-35.06	0
1	35	200.47	-39.04	0
1	36	250.41	-41.91	0
1	37	300.33	-43.78	0
1	38	350.25	-44.65	0
1	39	400.16	-44.52	0
1	40	450.08	-42.95	0
1	41	500	-40.34	0
1	42	549.93	-36.9	0
1	43	599.88	-32.84	0
1	44	649.84	-28.3	0
1	45	699.81	-23.41	0
1	46	749.8	-18.33	0
1	47	799.81	-13.24	0
1	48	849.84	-8.4	0
1	49	899.88	-4.13	0
1	50	949.94	-0.9	0
1	0			
