#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0.21	0
1	2	950	5.25	0
1	3	900	10.3	0
1	4	850	15.35	0
1	5	800	20.4	0
1	6	750	25.45	0
1	7	700	30.44	0
1	8	650	35.17	0
1	9	600	39.43	0
1	10	550	43.11	0
1	11	500	46.13	0
1	12	450	48.37	0
1	13	400	49.68	0
1	14	350	49.95	0
1	15	300	49.13	0
1	16	250	47.14	0
1	17	200	44	0
1	18	150	39.5	0
1	19	100	33.24	0
1	20	75	29.17	0
1	21	50	24.12	0
1	22	25	17.37	0
1	23	12.5	12.5	0
1	24	7.5	9.83	0
1	25	5	8.16	0
1	26	0	0	0
1	27	5	-8.16	0
1	28	7.5	-9.83	0
1	29	12.5	-12.5	0
1	30	25	-17.37	0
1	31	50	-24.12	0
1	32	75	-29.17	0
1	33	100	-33.24	0
1	34	150	-39.5	0
1	35	200	-44	0
1	36	250	-47.14	0
1	37	300	-49.13	0
1	38	350	-49.95	0
1	39	400	-49.68	0
1	40	450	-48.37	0
1	41	500	-46.13	0
1	42	550	-43.11	0
1	43	600	-39.43	0
1	44	650	-35.17	0
1	45	700	-30.44	0
1	46	750	-25.45	0
1	47	800	-20.4	0
1	48	850	-15.35	0
1	49	900	-10.3	0
1	50	950	-5.25	0
1	0			
