#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.53	11.96	0
1	3	901.04	25.19	0
1	4	851.39	38.72	0
1	5	801.59	51.87	0
1	6	751.62	64.19	0
1	7	701.5	75.18	0
1	8	651.26	84.31	0
1	9	600.9	91	0
1	10	550.46	94.73	0
1	11	500	96.56	0
1	12	449.52	96.85	0
1	13	399.04	95.71	0
1	14	348.57	93.09	0
1	15	298.12	88.97	0
1	16	247.71	83.29	0
1	17	197.36	75.81	0
1	18	147.09	66.24	0
1	19	96.96	53.81	0
1	20	71.99	46.17	0
1	21	47.11	37.18	0
1	22	22.41	25.92	0
1	23	10.19	18.73	0
1	24	5.44	14.67	0
1	25	3.14	12.06	0
1	26	0	0	0
1	27	6.86	-10.06	0
1	28	9.56	-11.87	0
1	29	14.81	-14.45	0
1	30	27.59	-18.48	0
1	31	52.89	-24.54	0
1	32	78.01	-29.21	0
1	33	103.04	-33.13	0
1	34	152.91	-39.32	0
1	35	202.64	-43.97	0
1	36	252.29	-47.49	0
1	37	301.88	-50.09	0
1	38	351.43	-51.89	0
1	39	400.96	-52.87	0
1	40	450.48	-53.05	0
1	41	500	-52.44	0
1	42	549.54	-50.93	0
1	43	599.1	-48.16	0
1	44	648.74	-43.11	0
1	45	698.5	-36.3	0
1	46	748.38	-28.39	0
1	47	798.41	-20.03	0
1	48	848.61	-11.8	0
1	49	898.96	-4.51	0
1	50	949.47	0.68	0
1	0			
