#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0.21	0
1	2	950.53	10.28	0
1	3	901.04	20.38	0
1	4	851.48	30.18	0
1	5	801.51	39.67	0
1	6	751.26	47.8	0
1	7	701.08	54.8	0
1	8	650.85	61.06	0
1	9	600.57	66.24	0
1	10	550.25	70.4	0
1	11	499.89	73.44	0
1	12	449.5	75.22	0
1	13	399.1	75.52	0
1	14	348.71	74.14	0
1	15	298.34	71.31	0
1	16	248	67.05	0
1	17	197.7	61.26	0
1	18	147.48	53.66	0
1	19	97.37	43.8	0
1	20	72.3	38.65	0
1	21	47.49	30.34	0
1	22	22.76	20.95	0
1	23	10.59	14.51	0
1	24	5.82	11.12	0
1	25	3.5	9.02	0
1	26	0	0	0
1	27	6.5	-6.78	0
1	28	9.18	-7.96	0
1	29	14.41	-9.69	0
1	30	27.24	-12.51	0
1	31	52.51	-15.92	0
1	32	77.7	-19.19	0
1	33	102.63	-19.96	0
1	34	152.52	-22.44	0
1	35	202.3	-24.06	0
1	36	252	-24.99	0
1	37	301.66	-25.37	0
1	38	351.29	-25.18	0
1	39	400.9	-24.36	0
1	40	450.5	-22.66	0
1	41	500.11	-20.24	0
1	42	549.75	-17.36	0
1	43	599.43	-14.18	0
1	44	649.15	-10.86	0
1	45	698.92	-7.6	0
1	46	748.74	-4.6	0
1	47	798.49	-2.29	0
1	48	848.52	-1.32	0
1	49	898.96	-0.76	0
1	50	949.47	-0.48	0
1	0			
