#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.27	7.15	0
1	3	900.77	17.55	0
1	4	851.37	29.3	0
1	5	801.99	41.57	0
1	6	752.53	53.87	0
1	7	702.94	65.73	0
1	8	653.14	76.84	0
1	9	603.07	86.72	0
1	10	552.62	95.01	0
1	11	501.52	101.06	0
1	12	450.19	104.23	0
1	13	399.16	104.7	0
1	14	348.25	102.8	0
1	15	297.43	98.83	0
1	16	246.71	92.8	0
1	17	196.11	84.59	0
1	18	145.68	73.86	0
1	19	95.49	59.85	0
1	20	70.54	51.22	0
1	21	45.74	40.99	0
1	22	21.26	28.12	0
1	23	9.27	19.65	0
1	24	4.64	15.2	0
1	25	2.45	12.33	0
1	26	0	0	0
1	27	7.55	-9.57	0
1	28	10.36	-11.32	0
1	29	15.73	-13.77	0
1	30	28.74	-17.76	0
1	31	54.26	-23.35	0
1	32	79.46	-27.46	0
1	33	104.51	-30.81	0
1	34	154.32	-35.91	0
1	35	203.89	-39.63	0
1	36	253.29	-42.32	0
1	37	302.57	-44.11	0
1	38	351.75	-45.08	0
1	39	400.84	-45.26	0
1	40	449.81	-44.31	0
1	41	498.48	-42.26	0
1	42	547.38	-39.29	0
1	43	596.93	-35.48	0
1	44	646.86	-31.04	0
1	45	697.06	-26.09	0
1	46	747.47	-20.83	0
1	47	798.01	-15.45	0
1	48	848.63	-10.14	0
1	49	899.23	-5.27	0
1	50	949.73	-1.39	0
1	0			
