#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.1	5.3	0
1	3	900.21	12.12	0
1	4	850.3	17.61	0
1	5	800.36	24.14	0
1	6	750.38	30.61	0
1	7	700.36	36.84	0
1	8	650.32	42.64	0
1	9	600.24	47.86	0
1	10	550.13	52.35	0
1	11	500	55.99	0
1	12	449.85	58.61	0
1	13	399.68	60.09	0
1	14	349.51	60.3	0
1	15	299.33	59.1	0
1	16	249.17	56.47	0
1	17	199.02	52.4	0
1	18	148.9	46.65	0
1	19	98.82	38.77	0
1	20	73.82	33.72	0
1	21	48.86	27.53	0
1	22	23.98	19.39	0
1	23	11.62	13.79	0
1	24	6.69	11.07	0
1	25	4.3	8.76	0
1	26	0	0	0
1	27	5.7	-7.76	0
1	28	8.31	-9.67	0
1	29	13.38	-11.65	0
1	30	26.02	-15.67	0
1	31	51.14	-21.21	0
1	32	76.18	-25.24	0
1	33	101.18	-28.43	0
1	34	151.1	-33.19	0
1	35	200.98	-36.48	0
1	36	250.83	-38.57	0
1	37	300.67	-39.66	0
1	38	350.49	-39.7	0
1	39	400.32	-38.67	0
1	40	450.15	-36.71	0
1	41	500	-33.93	0
1	42	549.87	-30.45	0
1	43	589.76	-26.44	0
1	44	649.68	-22.04	0
1	45	699.64	-17.4	0
1	46	749.62	-12.71	0
1	47	799.64	-8.22	0
1	48	849.7	-4.15	0
1	49	899.79	-0.87	0
1	50	949.9	1.2	0
1	0			
