#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.019	0.273	0
1	3	996.079	1.087	0
1	4	991.193	2.435	0
1	5	984.379	4.301	0
1	6	975.664	6.666	0
1	7	965.081	9.506	0
1	8	952.673	12.79	0
1	9	938.487	16.487	0
1	10	922.58	20.562	0
1	11	905.014	24.977	0
1	12	885.856	29.693	0
1	13	865.184	34.67	0
1	14	843.077	39.866	0
1	15	819.623	45.24	0
1	16	794.913	50.749	0
1	17	769.045	56.35	0
1	18	742.12	62.002	0
1	19	714.244	67.66	0
1	20	685.526	73.279	0
1	21	656.081	78.813	0
1	22	626.022	84.216	0
1	23	595.468	89.44	0
1	24	564.539	94.433	0
1	25	533.356	99.146	0
1	26	502.042	103.527	0
1	27	470.72	107.523	0
1	28	439.512	111.084	0
1	29	408.541	114.157	0
1	30	377.928	116.695	0
1	31	347.793	118.653	0
1	32	318.254	119.989	0
1	33	289.427	120.668	0
1	34	261.426	120.66	0
1	35	234.361	119.943	0
1	36	208.337	118.503	0
1	37	183.105	116.316	0
1	38	158.304	113.222	0
1	39	134.271	109.042	0
1	40	111.361	103.677	0
1	41	89.922	97.109	0
1	42	70.275	89.405	0
1	43	52.699	80.702	0
1	44	37.415	71.196	0
1	45	24.58	61.113	0
1	46	14.282	50.69	0
1	47	6.546	40.152	0
1	48	1.343	29.693	0
1	49	-1.404	19.459	0
1	50	-1.806	9.548	0
1	51	0	0	0
1	52	3.779	-8.95	0
1	53	9.289	-17.104	0
1	54	16.37	-24.539	0
1	55	24.871	-31.344	0
1	56	34.662	-37.615	0
1	57	45.644	-43.442	0
1	58	57.758	-48.904	0
1	59	70.995	-54.067	0
1	60	85.397	-58.98	0
1	61	101.061	-63.677	0
1	62	118.125	-68.172	0
1	63	136.76	-72.458	0
1	64	157.149	-76.498	0
1	65	179.471	-80.206	0
1	66	203.878	-83.439	0
1	67	229.812	-86.026	0
1	68	256.82	-87.937	0
1	69	284.793	-89.181	0
1	70	313.622	-89.776	0
1	71	343.19	-89.745	0
1	72	373.382	-89.119	0
1	73	404.078	-87.935	0
1	74	435.155	-86.232	0
1	75	466.489	-84.053	0
1	76	497.958	-81.443	0
1	77	529.434	-78.449	0
1	78	560.794	-75.117	0
1	79	591.914	-71.494	0
1	80	622.668	-67.625	0
1	81	652.936	-63.554	0
1	82	682.598	-59.324	0
1	83	711.535	-54.979	0
1	84	739.634	-50.557	0
1	85	766.782	-46.1	0
1	86	792.872	-41.645	0
1	87	817.801	-37.232	0
1	88	841.47	-32.9	0
1	89	863.785	-28.685	0
1	90	884.657	-24.625	0
1	91	904.003	-20.76	0
1	92	921.748	-17.124	0
1	93	937.819	-13.756	0
1	94	952.154	-10.688	0
1	95	964.695	-7.955	0
1	96	975.393	-5.585	0
1	97	984.204	-3.607	0
1	98	991.094	-2.044	0
1	99	996.035	-0.913	0
1	100	999.008	-0.229	0
1	0			
