#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.19	7.24	0
1	3	900.37	15.7	0
1	4	850.49	24.45	0
1	5	800.55	32.89	0
1	6	750.56	40.71	0
1	7	700.51	47.59	0
1	8	650.42	53.32	0
1	9	600.3	57.36	0
1	10	550.16	59.6	0
1	11	500	60.74	0
1	12	449.84	60.95	0
1	13	399.68	60.24	0
1	14	349.52	58.62	0
1	15	299.37	56.08	0
1	16	249.24	52.57	0
1	17	199.12	47.96	0
1	18	149.03	42.02	0
1	19	98.98	34.32	0
1	20	73.99	29.58	0
1	21	49.02	24.01	0
1	22	24.12	16.99	0
1	23	11.71	12.45	0
1	24	6.79	9.8	0
1	25	4.36	8.06	0
1	26	0	0	0
1	27	5.64	-7.06	0
1	28	8.21	-8.4	0
1	29	13.29	-10.31	0
1	30	25.88	-13.27	0
1	31	50.98	-17.69	0
1	32	76.01	-21.1	0
1	33	101.02	-23.89	0
1	34	150.97	-28.56	0
1	35	200.88	-32.04	0
1	36	250.76	-34.67	0
1	37	300.63	-36.64	0
1	38	350.48	-38.02	0
1	39	400.32	-38.82	0
1	40	450.16	-39.05	0
1	41	500	-38.68	0
1	42	549.84	-37.7	0
1	43	599.7	-35.94	0
1	44	649.58	-32.72	0
1	45	699.49	-28.15	0
1	46	749.44	-22.81	0
1	47	799.45	-16.97	0
1	48	849.51	-10.99	0
1	49	899.63	-5.36	0
1	50	949.81	-0.92	0
1	0			
