#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.753	0.054	0
1	3	999.013	0.215	0
1	4	997.781	0.483	0
1	5	996.057	0.857	0
1	6	993.844	1.337	0
1	7	991.144	1.92	0
1	8	987.958	2.605	0
1	9	984.292	3.39	0
1	10	980.147	4.273	0
1	11	975.528	5.252	0
1	12	970.44	6.323	0
1	13	964.888	7.485	0
1	14	958.877	8.733	0
1	15	952.414	10.065	0
1	16	945.503	11.476	0
1	17	938.153	12.964	0
1	18	930.371	14.525	0
1	19	922.164	16.155	0
1	20	913.54	17.85	0
1	21	904.508	19.606	0
1	22	895.078	21.419	0
1	23	885.257	23.285	0
1	24	875.056	25.2	0
1	25	864.484	27.159	0
1	26	853.553	29.158	0
1	27	842.274	31.193	0
1	28	830.656	33.26	0
1	29	818.712	35.354	0
1	30	806.454	37.471	0
1	31	793.893	39.607	0
1	32	781.042	41.757	0
1	33	767.913	43.918	0
1	34	754.521	46.084	0
1	35	740.877	48.251	0
1	36	726.995	50.416	0
1	37	712.89	52.572	0
1	38	698.574	54.716	0
1	39	684.062	56.844	0
1	40	669.369	58.95	0
1	41	654.508	61.029	0
1	42	639.496	63.078	0
1	43	624.345	65.091	0
1	44	609.072	67.062	0
1	45	593.691	68.988	0
1	46	578.217	70.863	0
1	47	562.667	72.682	0
1	48	547.054	74.44	0
1	49	531.395	76.131	0
1	50	515.705	77.75	0
1	51	500	79.292	0
1	52	484.295	80.752	0
1	53	468.605	82.124	0
1	54	452.946	83.403	0
1	55	437.333	84.584	0
1	56	421.783	85.662	0
1	57	406.309	86.632	0
1	58	390.928	87.489	0
1	59	375.655	88.228	0
1	60	360.504	88.845	0
1	61	345.492	89.335	0
1	62	330.631	89.695	0
1	63	315.938	89.921	0
1	64	301.426	90.009	0
1	65	287.11	89.957	0
1	66	273.005	89.762	0
1	67	259.123	89.421	0
1	68	245.479	88.932	0
1	69	232.087	88.294	0
1	70	218.958	87.506	0
1	71	206.107	86.568	0
1	72	193.546	85.478	0
1	73	181.288	84.238	0
1	74	169.344	82.848	0
1	75	157.726	81.31	0
1	76	146.447	79.624	0
1	77	135.516	77.793	0
1	78	124.944	75.82	0
1	79	114.743	73.706	0
1	80	104.922	71.456	0
1	81	95.492	69.073	0
1	82	86.46	66.561	0
1	83	77.836	63.923	0
1	84	69.629	61.164	0
1	85	61.847	58.288	0
1	86	54.497	55.3	0
1	87	47.586	52.204	0
1	88	41.123	49.006	0
1	89	35.112	45.709	0
1	90	29.56	42.319	0
1	91	24.472	38.84	0
1	92	19.853	35.276	0
1	93	15.708	31.632	0
1	94	12.042	27.911	0
1	95	8.856	24.118	0
1	96	6.156	20.255	0
1	97	3.943	16.326	0
1	98	2.219	12.334	0
1	99	0.987	8.281	0
1	100	0.247	4.169	0
1	101	0	0	0
1	102	0.247	-4.169	0
1	103	0.987	-8.281	0
1	104	2.219	-12.334	0
1	105	3.943	-16.326	0
1	106	6.156	-20.255	0
1	107	8.856	-24.118	0
1	108	12.042	-27.911	0
1	109	15.708	-31.632	0
1	110	19.853	-35.276	0
1	111	24.472	-38.84	0
1	112	29.56	-42.319	0
1	113	35.112	-45.709	0
1	114	41.123	-49.006	0
1	115	47.586	-52.204	0
1	116	54.497	-55.3	0
1	117	61.847	-58.288	0
1	118	69.629	-61.164	0
1	119	77.836	-63.923	0
1	120	86.46	-66.561	0
1	121	95.492	-69.073	0
1	122	104.922	-71.456	0
1	123	114.743	-73.706	0
1	124	124.944	-75.82	0
1	125	135.516	-77.793	0
1	126	146.447	-79.624	0
1	127	157.726	-81.31	0
1	128	169.344	-82.848	0
1	129	181.288	-84.238	0
1	130	193.546	-85.478	0
1	131	206.107	-86.568	0
1	132	218.958	-87.506	0
1	133	232.087	-88.294	0
1	134	245.479	-88.932	0
1	135	259.123	-89.421	0
1	136	273.005	-89.762	0
1	137	287.11	-89.957	0
1	138	301.426	-90.009	0
1	139	315.938	-89.921	0
1	140	330.631	-89.695	0
1	141	345.492	-89.335	0
1	142	360.504	-88.845	0
1	143	375.655	-88.228	0
1	144	390.928	-87.489	0
1	145	406.309	-86.632	0
1	146	421.783	-85.662	0
1	147	437.333	-84.584	0
1	148	452.946	-83.403	0
1	149	468.605	-82.124	0
1	150	484.295	-80.752	0
1	151	500	-79.292	0
1	152	515.705	-77.75	0
1	153	531.395	-76.131	0
1	154	547.054	-74.44	0
1	155	562.667	-72.682	0
1	156	578.217	-70.863	0
1	157	593.691	-68.988	0
1	158	609.072	-67.062	0
1	159	624.345	-65.091	0
1	160	639.496	-63.078	0
1	161	654.508	-61.029	0
1	162	669.369	-58.95	0
1	163	684.062	-56.844	0
1	164	698.574	-54.716	0
1	165	712.89	-52.572	0
1	166	726.995	-50.416	0
1	167	740.877	-48.251	0
1	168	754.521	-46.084	0
1	169	767.913	-43.918	0
1	170	781.042	-41.757	0
1	171	793.893	-39.607	0
1	172	806.454	-37.471	0
1	173	818.712	-35.354	0
1	174	830.656	-33.26	0
1	175	842.274	-31.193	0
1	176	853.553	-29.158	0
1	177	864.484	-27.159	0
1	178	875.056	-25.2	0
1	179	885.257	-23.285	0
1	180	895.078	-21.419	0
1	181	904.508	-19.606	0
1	182	913.54	-17.85	0
1	183	922.164	-16.155	0
1	184	930.371	-14.525	0
1	185	938.153	-12.964	0
1	186	945.503	-11.476	0
1	187	952.414	-10.065	0
1	188	958.877	-8.733	0
1	189	964.888	-7.485	0
1	190	970.44	-6.323	0
1	191	975.528	-5.252	0
1	192	980.147	-4.273	0
1	193	984.292	-3.39	0
1	194	987.958	-2.605	0
1	195	991.144	-1.92	0
1	196	993.844	-1.337	0
1	197	996.057	-0.857	0
1	198	997.781	-0.483	0
1	199	999.013	-0.215	0
1	200	999.753	-0.054	0
1	0			
