#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.4	10.58	0
1	3	900.8	21.75	0
1	4	851.09	33.2	0
1	5	801.26	44.47	0
1	6	751.31	55.32	0
1	7	701.24	65.42	0
1	8	651.06	74.62	0
1	9	600.79	82.6	0
1	10	550.43	89.1	0
1	11	500	93.71	0
1	12	449.53	96.17	0
1	13	399.03	96.39	0
1	14	348.54	94.55	0
1	15	298.07	90.93	0
1	16	247.64	85.5	0
1	17	197.26	78.09	0
1	18	146.97	68.42	0
1	19	96.82	55.78	0
1	20	71.84	47.94	0
1	21	46.97	38.63	0
1	22	22.31	26.8	0
1	23	10.16	19	0
1	24	5.42	14.8	0
1	25	3.13	12.08	0
1	26	0	0	0
1	27	6.87	-10.08	0
1	28	9.58	-12	0
1	29	14.84	-14.72	0
1	30	27.69	-19.36	0
1	31	53.03	-25.99	0
1	32	78.16	-30.98	0
1	33	103.18	-35.1	0
1	34	153.03	-41.5	0
1	35	202.74	-46.25	0
1	36	252.36	-49.7	0
1	37	301.93	-52.05	0
1	38	351.46	-53.35	0
1	39	400.97	-53.55	0
1	40	450.47	-52.37	0
1	41	500	-49.62	0
1	42	549.57	-45.3	0
1	43	599.21	-39.76	0
1	44	648.94	-33.42	0
1	45	698.76	-26.54	0
1	46	748.69	-19.52	0
1	47	798.74	-12.63	0
1	48	848.91	-6.28	0
1	49	899.2	-1.07	0
1	50	949.6	2.06	0
1	0			
