#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.013	0.119	0
1	3	996.057	0.476	0
1	4	991.144	1.067	0
1	5	984.292	1.883	0
1	6	975.528	2.918	0
1	7	964.888	4.158	0
1	8	952.414	5.591	0
1	9	938.153	7.202	0
1	10	922.164	8.975	0
1	11	904.508	10.892	0
1	12	885.257	12.936	0
1	13	864.484	15.088	0
1	14	842.274	17.329	0
1	15	818.712	19.641	0
1	16	793.893	22.004	0
1	17	767.913	24.399	0
1	18	740.877	26.806	0
1	19	712.89	29.207	0
1	20	684.062	31.58	0
1	21	654.508	33.905	0
1	22	624.345	36.161	0
1	23	593.691	38.327	0
1	24	562.667	40.379	0
1	25	531.395	42.295	0
1	26	500	44.051	0
1	27	468.605	45.625	0
1	28	437.333	46.991	0
1	29	406.309	48.129	0
1	30	375.655	49.015	0
1	31	345.492	49.631	0
1	32	315.938	49.956	0
1	33	287.11	49.976	0
1	34	259.123	49.678	0
1	35	232.087	49.052	0
1	36	206.107	48.093	0
1	37	181.288	46.799	0
1	38	157.726	45.172	0
1	39	135.516	43.218	0
1	40	114.743	40.948	0
1	41	95.492	38.374	0
1	42	77.836	35.513	0
1	43	61.847	32.382	0
1	44	47.586	29.002	0
1	45	35.112	25.394	0
1	46	24.472	21.578	0
1	47	15.708	17.573	0
1	48	8.856	13.399	0
1	49	3.943	9.07	0
1	50	0.987	4.601	0
1	51	0	0	0
1	52	0.987	-4.601	0
1	53	3.943	-9.07	0
1	54	8.856	-13.399	0
1	55	15.708	-17.573	0
1	56	24.472	-21.578	0
1	57	35.112	-25.394	0
1	58	47.586	-29.002	0
1	59	61.847	-32.382	0
1	60	77.836	-35.513	0
1	61	95.492	-38.374	0
1	62	114.743	-40.948	0
1	63	135.516	-43.218	0
1	64	157.726	-45.172	0
1	65	181.288	-46.799	0
1	66	206.107	-48.093	0
1	67	232.087	-49.052	0
1	68	259.123	-49.678	0
1	69	287.11	-49.976	0
1	70	315.938	-49.956	0
1	71	345.492	-49.631	0
1	72	375.655	-49.015	0
1	73	406.309	-48.129	0
1	74	437.333	-46.991	0
1	75	468.605	-45.625	0
1	76	500	-44.051	0
1	77	531.395	-42.295	0
1	78	562.667	-40.379	0
1	79	593.691	-38.327	0
1	80	624.345	-36.161	0
1	81	654.508	-33.905	0
1	82	684.062	-31.58	0
1	83	712.89	-29.207	0
1	84	740.877	-26.806	0
1	85	767.913	-24.399	0
1	86	793.893	-22.004	0
1	87	818.712	-19.641	0
1	88	842.274	-17.329	0
1	89	864.484	-15.088	0
1	90	885.257	-12.936	0
1	91	904.508	-10.892	0
1	92	922.164	-8.975	0
1	93	938.153	-7.202	0
1	94	952.414	-5.591	0
1	95	964.888	-4.158	0
1	96	975.528	-2.918	0
1	97	984.292	-1.883	0
1	98	991.144	-1.067	0
1	99	996.057	-0.476	0
1	100	999.013	-0.119	0
1	0			
