#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.023	0.209	0
1	3	996.095	0.832	0
1	4	991.228	1.863	0
1	5	984.438	3.289	0
1	6	975.752	5.092	0
1	7	965.201	7.252	0
1	8	952.825	9.744	0
1	9	938.669	12.538	0
1	10	922.788	15.605	0
1	11	905.24	18.91	0
1	12	886.092	22.419	0
1	13	865.417	26.096	0
1	14	843.294	29.903	0
1	15	819.807	33.804	0
1	16	795.047	37.76	0
1	17	769.109	41.734	0
1	18	742.094	45.689	0
1	19	714.107	49.588	0
1	20	685.258	53.394	0
1	21	655.659	57.071	0
1	22	625.426	60.584	0
1	23	594.68	63.897	0
1	24	563.542	66.977	0
1	25	532.136	69.789	0
1	26	500.587	72.303	0
1	27	469.022	74.486	0
1	28	437.567	76.312	0
1	29	406.35	77.752	0
1	30	375.297	78.743	0
1	31	344.68	79.18	0
1	32	314.678	79.051	0
1	33	285.418	78.355	0
1	34	257.025	77.096	0
1	35	229.618	75.287	0
1	36	203.313	72.945	0
1	37	178.222	70.096	0
1	38	154.449	66.77	0
1	39	132.094	63.005	0
1	40	111.248	58.842	0
1	41	91.996	54.325	0
1	42	74.415	49.504	0
1	43	58.573	44.427	0
1	44	44.532	39.144	0
1	45	32.343	33.704	0
1	46	22.051	28.152	0
1	47	13.692	22.531	0
1	48	7.292	16.878	0
1	49	2.87	11.224	0
1	50	0.439	5.592	0
1	51	0	0	0
1	52	1.535	-5.395	0
1	53	5.015	-10.439	0
1	54	10.421	-15.126	0
1	55	17.725	-19.451	0
1	56	26.892	-23.408	0
1	57	37.88	-26.99	0
1	58	50.641	-30.193	0
1	59	65.12	-33.014	0
1	60	81.257	-35.451	0
1	61	98.987	-37.507	0
1	62	118.239	-39.185	0
1	63	138.937	-40.493	0
1	64	161.004	-41.444	0
1	65	184.354	-42.054	0
1	66	208.902	-42.343	0
1	67	234.555	-42.335	0
1	68	261.221	-42.058	0
1	69	288.802	-41.541	0
1	70	317.197	-40.817	0
1	71	346.303	-39.923	0
1	72	376.013	-38.892	0
1	73	406.269	-37.757	0
1	74	437.099	-36.467	0
1	75	468.187	-35.009	0
1	76	499.413	-33.414	0
1	77	530.654	-31.708	0
1	78	561.791	-29.917	0
1	79	592.701	-28.066	0
1	80	623.264	-26.176	0
1	81	653.358	-24.269	0
1	82	682.867	-22.36	0
1	83	711.672	-20.466	0
1	84	739.659	-18.6	0
1	85	766.718	-16.774	0
1	86	792.738	-14.999	0
1	87	817.617	-13.284	0
1	88	841.253	-11.637	0
1	89	863.551	-10.068	0
1	90	884.421	-8.583	0
1	91	903.777	-7.191	0
1	92	921.54	-5.9	0
1	93	937.637	-4.717	0
1	94	952.002	-3.65	0
1	95	964.576	-2.708	0
1	96	975.305	-1.896	0
1	97	984.145	-1.222	0
1	98	991.06	-0.691	0
1	99	996.02	-0.308	0
1	100	999.004	-0.077	0
1	0			
