8.857920020818710327e-02,-1.613790052942931652e-03,-1.281069964170455933e-01,-5.602480098605155945e-02,1.436669975519180298e-01
2.392759919166564941e-02,-1.624630019068717957e-02,-1.237080022692680359e-01,5.162280052900314331e-02,-3.016920015215873718e-02
-3.818079829216003418e-02,-2.697359919548034668e-01,7.762850075960159302e-02,1.438629999756813049e-02,-7.893340289592742920e-02
1.705929934978485107e-01,-2.679999917745590210e-02,-1.163960024714469910e-01,-1.850000023841857910e-02,6.185770034790039062e-02
-4.248369857668876648e-02,-9.394870139658451080e-03,-9.886439889669418335e-02,2.520250082015991211e-01,1.302880048751831055e-01
2.095630019903182983e-01,3.554499999154359102e-04,-1.608040034770965576e-01,-5.846979841589927673e-02,1.626430004835128784e-01
1.249799970537424088e-02,-9.152759797871112823e-03,-1.110870018601417542e-01,-1.764200031757354736e-01,8.597049862146377563e-02
-9.388659894466400146e-02,-3.319999948143959045e-02,-1.130239963531494141e-01,4.210000112652778625e-02,2.532519958913326263e-02
6.244060024619102478e-02,-1.199999973177909851e-01,-7.738889753818511963e-02,1.519999951124191284e-01,1.620670035481452942e-02
-3.738090023398399353e-02,-2.500000037252902985e-02,-8.747150003910064697e-02,7.980000227689743042e-02,1.765020005404949188e-02
-1.012969985604286194e-01,-3.530000150203704834e-02,-1.047329977154731750e-01,8.039999753236770630e-02,3.373790159821510315e-02
7.149840146303176880e-02,-1.509999930858612061e-01,-1.246600002050399780e-01,7.419999688863754272e-02,9.807279706001281738e-02
-6.212529912590980530e-02,4.506799951195716858e-02,-1.219390034675598145e-01,-1.226510033011436462e-01,1.234119981527328491e-01
1.231670007109642029e-01,-3.153730034828186035e-01,-5.232419818639755249e-02,1.913159936666488647e-01,3.289559856057167053e-02
-1.936640031635761261e-02,-1.192840002477169037e-02,-1.049880012869834900e-01,2.787050008773803711e-01,8.919149637222290039e-02
1.744530051946640015e-01,-5.689999833703041077e-02,-2.378540039062500000e-01,-5.759999901056289673e-02,2.784820087254047394e-02
1.688940078020095825e-02,-4.420700017362833023e-03,-1.325130015611648560e-01,-6.919150054454803467e-02,1.132370010018348694e-01
9.038940072059631348e-02,2.018609957303851843e-04,-1.267810016870498657e-01,-1.029840037226676941e-01,1.490299999713897705e-01
1.861820071935653687e-01,-2.008810043334960938e-01,-1.621099933981895447e-02,4.414040148258209229e-01,1.519930064678192139e-01
8.931510150432586670e-02,-1.420000046491622925e-01,-1.141889989376068115e-01,5.669999867677688599e-02,8.753339946269989014e-02
2.558190003037452698e-02,-1.401480007916688919e-02,-1.211870014667510986e-01,1.113710030913352966e-01,1.288970001041889191e-02
2.231059968471527100e-01,-1.459400057792663574e-01,4.333550110459327698e-03,3.669990003108978271e-01,1.076909974217414856e-01
4.746299982070922852e-02,-5.702340044081211090e-03,-1.369879990816116333e-01,3.283970057964324951e-02,2.323659956455230713e-01
-7.985760271549224854e-02,-3.909999877214431763e-02,-1.028760001063346863e-01,1.140000000596046448e-01,5.231869872659444809e-03
-3.421410173177719116e-02,-1.588979922235012054e-02,-9.619060158729553223e-02,-5.180929973721504211e-02,8.420880138874053955e-02
2.503520064055919647e-02,-3.884929930791258812e-03,-1.304419934749603271e-01,-1.076039969921112061e-01,1.662079989910125732e-01
1.362619996070861816e-01,-4.053330048918724060e-02,-1.082300022244453430e-01,3.522740006446838379e-01,2.844489924609661102e-02
-1.923869922757148743e-02,-3.009999915957450867e-02,-8.013150095939636230e-02,8.049999922513961792e-02,1.304450035095214844e-01
-8.436050266027450562e-03,-5.730000138282775879e-02,-8.598359674215316772e-02,6.979999691247940063e-02,1.998839974403381348e-01
2.107390016317367554e-01,-1.702830046415328979e-01,-6.557969842106103897e-03,4.264560043811798096e-01,1.357049942016601562e-01
1.016009971499443054e-01,-1.420000046491622925e-01,-2.078319936990737915e-01,-2.429999969899654388e-02,4.007229954004287720e-02
2.386219948530197144e-01,-3.027690052986145020e-01,-6.463029980659484863e-02,4.891439899802207947e-02,1.836569979786872864e-02
1.070659980177879333e-01,6.981519982218742371e-04,-1.259319931268692017e-01,-1.732449978590011597e-01,1.104039996862411499e-01
1.539150029420852661e-01,-3.813889995217323303e-02,-1.149939969182014465e-01,4.048739969730377197e-01,4.505480080842971802e-02
-1.325909942388534546e-01,-1.521469950675964355e-01,-4.791240021586418152e-02,7.123690098524093628e-02,2.211700007319450378e-02
3.029010025784373283e-03,-2.684850096702575684e-01,7.974790036678314209e-02,2.713420055806636810e-02,-7.478869706392288208e-02
1.112259998917579651e-01,5.920979892835021019e-04,-1.256670057773590088e-01,-1.754650026559829712e-01,1.106989979743957520e-01
8.462510257959365845e-02,1.030000019818544388e-02,-1.236509978771209717e-01,3.363420069217681885e-02,2.406520023941993713e-02
-2.720719948410987854e-02,-2.490000054240226746e-02,-8.208460360765457153e-02,8.280000090599060059e-02,7.160360366106033325e-02
7.855219766497612000e-03,1.236900016665458679e-01,-1.520760059356689453e-01,-1.627079993486404419e-01,1.611119955778121948e-01
1.530719995498657227e-01,5.469999834895133972e-02,-1.167939975857734680e-01,-5.480000004172325134e-02,1.332260072231292725e-01
-9.250500239431858063e-03,-3.339999914169311523e-02,-1.177200004458427429e-01,1.330000013113021851e-01,-5.937799811363220215e-03
-5.984500050544738770e-02,-1.327329967170953751e-02,-9.552930295467376709e-02,1.425140053033828735e-01,1.602710038423538208e-01
-5.787340179085731506e-02,-2.818059921264648438e-02,-9.550590068101882935e-02,-1.468119956552982330e-02,1.579079926013946533e-01
-6.447820365428924561e-02,-3.119999915361404419e-02,-1.024350002408027649e-01,5.920000001788139343e-02,-1.596770063042640686e-02
4.798400029540061951e-02,-1.330000013113021851e-01,-8.199559897184371948e-02,1.420000046491622925e-01,5.504580214619636536e-03
-6.088719889521598816e-02,1.397429965436458588e-02,-1.130260005593299866e-01,-1.077729985117912292e-01,1.157199963927268982e-01
1.067230030894279480e-01,-3.548169916030019522e-04,-1.253789961338043213e-01,-1.669789999723434448e-01,1.078580021858215332e-01
3.279170021414756775e-03,-1.309999972581863403e-01,-1.029580011963844299e-01,7.919999957084655762e-02,2.544599957764148712e-02
-9.197910130023956299e-02,-3.770000115036964417e-02,-1.024810001254081726e-01,9.790000319480895996e-02,2.008269913494586945e-02
2.490600012242794037e-02,-1.210139971226453781e-02,-1.180030032992362976e-01,1.813589930534362793e-01,3.942409902811050415e-02
-5.262529850006103516e-02,-3.064510039985179901e-02,-9.698420017957687378e-02,-4.563179984688758850e-02,1.475709974765777588e-01
9.057710319757461548e-02,-4.003129899501800537e-03,-1.341159939765930176e-01,-1.241599991917610168e-01,1.720419973134994507e-01
-3.057159949094057083e-03,-9.549999982118606567e-02,-9.703219681978225708e-02,6.689999997615814209e-02,1.417170017957687378e-01
-7.990810275077819824e-02,-3.290000185370445251e-02,-1.089949980378150940e-01,4.809999838471412659e-02,9.493950055912137032e-04
2.194700017571449280e-02,-1.057079993188381195e-02,-1.142939999699592590e-01,2.494910061359405518e-01,5.078329890966415405e-02
2.633669972419738770e-01,2.261839993298053741e-02,-1.711910068988800049e-01,-1.110370010137557983e-01,1.434800028800964355e-01
2.066390030086040497e-02,-5.865340121090412140e-03,-1.355080008506774902e-01,6.915249675512313843e-02,9.838510304689407349e-02
1.055409982800483704e-01,7.315439870581030846e-04,-1.260589957237243652e-01,-1.600919961929321289e-01,1.218580007553100586e-01
1.929559931159019470e-02,-3.996780142188072205e-02,-9.106740355491638184e-02,5.848139990121126175e-03,8.185719698667526245e-02
-1.078609973192214966e-01,-3.319999948143959045e-02,-1.065760031342506409e-01,6.109999865293502808e-02,9.761299937963485718e-02
1.617469936609268188e-01,4.219999909400939941e-02,-1.127120032906532288e-01,-6.560000032186508179e-02,9.187959879636764526e-02
6.473369896411895752e-02,-2.598720043897628784e-02,-1.320890039205551147e-01,1.990890055894851685e-01,-9.902390092611312866e-02
6.745740026235580444e-02,-1.982959918677806854e-02,-1.322910040616989136e-01,8.691470324993133545e-02,1.110550016164779663e-01
3.464610129594802856e-02,-3.559109987691044807e-03,-1.293309926986694336e-01,-1.109160035848617554e-01,1.789090037345886230e-01
1.645610034465789795e-01,-7.940000295639038086e-02,-1.158920004963874817e-01,2.290000021457672119e-02,2.149430066347122192e-01
6.239860132336616516e-02,-2.734499983489513397e-03,-1.271789968013763428e-01,-1.124190017580986023e-01,1.680140048265457153e-01
1.711519956588745117e-01,-5.900000222027301788e-03,-1.142600029706954956e-01,-4.549999907612800598e-02,4.132340103387832642e-02
6.300310045480728149e-02,-1.620000004768371582e-01,-1.581490039825439453e-01,5.909999832510948181e-02,7.914110273122787476e-02
