4.199999999999999845e-01,6.199999999999999956e-01,8.199999999999999512e-01,1.020000000000000018e+00,6.199999999999999956e-01,8.200000000000000622e-01,1.020000000000000018e+00,1.220000000000000195e+00,8.199999999999999512e-01,1.020000000000000018e+00,1.219999999999999973e+00,1.419999999999999929e+00,1.020000000000000018e+00,1.220000000000000195e+00,1.419999999999999929e+00,1.620000000000000107e+00
4.450000000000000067e-01,6.450000000000000178e-01,8.449999999999999734e-01,1.044999999999999929e+00,6.450000000000000178e-01,8.450000000000000844e-01,1.044999999999999929e+00,1.245000000000000107e+00,8.449999999999999734e-01,1.044999999999999929e+00,1.244999999999999885e+00,1.444999999999999840e+00,1.044999999999999929e+00,1.245000000000000107e+00,1.444999999999999840e+00,1.645000000000000018e+00
4.699999999999999734e-01,6.700000000000000400e-01,8.699999999999999956e-01,1.070000000000000062e+00,6.700000000000000400e-01,8.700000000000001066e-01,1.070000000000000062e+00,1.270000000000000240e+00,8.699999999999999956e-01,1.070000000000000062e+00,1.270000000000000018e+00,1.469999999999999973e+00,1.070000000000000062e+00,1.270000000000000240e+00,1.469999999999999973e+00,1.670000000000000151e+00
4.949999999999999956e-01,6.950000000000000622e-01,8.950000000000000178e-01,1.094999999999999973e+00,6.950000000000000622e-01,8.950000000000000178e-01,1.094999999999999973e+00,1.295000000000000151e+00,8.950000000000000178e-01,1.094999999999999973e+00,1.294999999999999929e+00,1.494999999999999885e+00,1.094999999999999973e+00,1.295000000000000151e+00,1.494999999999999885e+00,1.695000000000000062e+00
5.200000000000000178e-01,7.199999999999999734e-01,9.199999999999999289e-01,1.120000000000000107e+00,7.199999999999999734e-01,9.200000000000000400e-01,1.120000000000000107e+00,1.320000000000000284e+00,9.199999999999999289e-01,1.120000000000000107e+00,1.320000000000000062e+00,1.520000000000000018e+00,1.120000000000000107e+00,1.320000000000000284e+00,1.520000000000000018e+00,1.720000000000000195e+00
5.449999999999999289e-01,7.449999999999999956e-01,9.449999999999999512e-01,1.145000000000000018e+00,7.449999999999999956e-01,9.450000000000000622e-01,1.145000000000000018e+00,1.345000000000000195e+00,9.449999999999999512e-01,1.145000000000000018e+00,1.344999999999999973e+00,1.544999999999999929e+00,1.145000000000000018e+00,1.345000000000000195e+00,1.544999999999999929e+00,1.745000000000000107e+00
5.700000000000000622e-01,7.700000000000000178e-01,9.699999999999999734e-01,1.169999999999999929e+00,7.700000000000000178e-01,9.700000000000000844e-01,1.169999999999999929e+00,1.370000000000000107e+00,9.699999999999999734e-01,1.169999999999999929e+00,1.370000000000000107e+00,1.569999999999999840e+00,1.169999999999999929e+00,1.370000000000000107e+00,1.569999999999999840e+00,1.770000000000000018e+00
5.949999999999999734e-01,7.950000000000000400e-01,9.949999999999999956e-01,1.195000000000000062e+00,7.950000000000000400e-01,9.950000000000001066e-01,1.195000000000000062e+00,1.395000000000000240e+00,9.949999999999999956e-01,1.195000000000000062e+00,1.395000000000000018e+00,1.594999999999999973e+00,1.195000000000000062e+00,1.395000000000000240e+00,1.594999999999999973e+00,1.795000000000000151e+00
6.199999999999999956e-01,8.200000000000000622e-01,1.020000000000000018e+00,1.219999999999999973e+00,8.200000000000000622e-01,1.020000000000000018e+00,1.219999999999999973e+00,1.420000000000000151e+00,1.020000000000000018e+00,1.219999999999999973e+00,1.419999999999999929e+00,1.619999999999999885e+00,1.219999999999999973e+00,1.420000000000000151e+00,1.619999999999999885e+00,1.820000000000000062e+00
6.450000000000000178e-01,8.449999999999999734e-01,1.044999999999999929e+00,1.245000000000000107e+00,8.449999999999999734e-01,1.045000000000000151e+00,1.245000000000000107e+00,1.445000000000000284e+00,1.044999999999999929e+00,1.245000000000000107e+00,1.445000000000000062e+00,1.645000000000000018e+00,1.245000000000000107e+00,1.445000000000000284e+00,1.645000000000000018e+00,1.845000000000000195e+00
6.699999999999999289e-01,8.699999999999999956e-01,1.069999999999999840e+00,1.270000000000000018e+00,8.699999999999999956e-01,1.070000000000000062e+00,1.270000000000000018e+00,1.470000000000000195e+00,1.069999999999999840e+00,1.270000000000000018e+00,1.469999999999999973e+00,1.669999999999999929e+00,1.270000000000000018e+00,1.470000000000000195e+00,1.669999999999999929e+00,1.870000000000000107e+00
6.950000000000000622e-01,8.950000000000000178e-01,1.094999999999999973e+00,1.294999999999999929e+00,8.950000000000000178e-01,1.095000000000000195e+00,1.294999999999999929e+00,1.495000000000000107e+00,1.094999999999999973e+00,1.294999999999999929e+00,1.495000000000000107e+00,1.694999999999999840e+00,1.294999999999999929e+00,1.495000000000000107e+00,1.694999999999999840e+00,1.895000000000000018e+00
7.199999999999999734e-01,9.200000000000000400e-01,1.120000000000000107e+00,1.320000000000000062e+00,9.200000000000000400e-01,1.120000000000000107e+00,1.320000000000000062e+00,1.520000000000000240e+00,1.120000000000000107e+00,1.320000000000000062e+00,1.520000000000000018e+00,1.719999999999999973e+00,1.320000000000000062e+00,1.520000000000000240e+00,1.719999999999999973e+00,1.920000000000000151e+00
7.449999999999999956e-01,9.450000000000000622e-01,1.145000000000000018e+00,1.344999999999999973e+00,9.450000000000000622e-01,1.145000000000000018e+00,1.344999999999999973e+00,1.545000000000000151e+00,1.145000000000000018e+00,1.344999999999999973e+00,1.544999999999999929e+00,1.744999999999999885e+00,1.344999999999999973e+00,1.545000000000000151e+00,1.744999999999999885e+00,1.945000000000000062e+00
7.700000000000000178e-01,9.699999999999999734e-01,1.169999999999999929e+00,1.370000000000000107e+00,9.699999999999999734e-01,1.170000000000000151e+00,1.370000000000000107e+00,1.570000000000000284e+00,1.169999999999999929e+00,1.370000000000000107e+00,1.570000000000000062e+00,1.770000000000000018e+00,1.370000000000000107e+00,1.570000000000000284e+00,1.770000000000000018e+00,1.970000000000000195e+00
7.949999999999999289e-01,9.949999999999999956e-01,1.194999999999999840e+00,1.395000000000000018e+00,9.949999999999999956e-01,1.195000000000000062e+00,1.395000000000000018e+00,1.595000000000000195e+00,1.194999999999999840e+00,1.395000000000000018e+00,1.594999999999999973e+00,1.794999999999999929e+00,1.395000000000000018e+00,1.595000000000000195e+00,1.794999999999999929e+00,1.995000000000000107e+00
8.200000000000000622e-01,1.020000000000000018e+00,1.219999999999999973e+00,1.419999999999999929e+00,1.020000000000000018e+00,1.220000000000000195e+00,1.419999999999999929e+00,1.620000000000000107e+00,1.219999999999999973e+00,1.419999999999999929e+00,1.620000000000000107e+00,1.819999999999999840e+00,1.419999999999999929e+00,1.620000000000000107e+00,1.819999999999999840e+00,2.020000000000000018e+00
8.449999999999999734e-01,1.044999999999999929e+00,1.245000000000000107e+00,1.445000000000000062e+00,1.044999999999999929e+00,1.245000000000000107e+00,1.445000000000000062e+00,1.645000000000000240e+00,1.245000000000000107e+00,1.445000000000000062e+00,1.645000000000000018e+00,1.844999999999999973e+00,1.445000000000000062e+00,1.645000000000000240e+00,1.844999999999999973e+00,2.044999999999999929e+00
8.699999999999999956e-01,1.070000000000000062e+00,1.270000000000000018e+00,1.469999999999999973e+00,1.070000000000000062e+00,1.270000000000000018e+00,1.469999999999999973e+00,1.670000000000000151e+00,1.270000000000000018e+00,1.469999999999999973e+00,1.669999999999999929e+00,1.869999999999999885e+00,1.469999999999999973e+00,1.670000000000000151e+00,1.869999999999999885e+00,2.070000000000000284e+00
8.950000000000000178e-01,1.094999999999999973e+00,1.294999999999999929e+00,1.495000000000000107e+00,1.094999999999999973e+00,1.295000000000000151e+00,1.495000000000000107e+00,1.695000000000000284e+00,1.294999999999999929e+00,1.495000000000000107e+00,1.695000000000000062e+00,1.895000000000000018e+00,1.495000000000000107e+00,1.695000000000000284e+00,1.895000000000000018e+00,2.095000000000000195e+00
9.199999999999999289e-01,1.120000000000000107e+00,1.319999999999999840e+00,1.520000000000000018e+00,1.120000000000000107e+00,1.320000000000000062e+00,1.520000000000000018e+00,1.720000000000000195e+00,1.319999999999999840e+00,1.520000000000000018e+00,1.719999999999999973e+00,1.919999999999999929e+00,1.520000000000000018e+00,1.720000000000000195e+00,1.919999999999999929e+00,2.120000000000000107e+00
9.450000000000000622e-01,1.145000000000000018e+00,1.344999999999999973e+00,1.544999999999999929e+00,1.145000000000000018e+00,1.345000000000000195e+00,1.544999999999999929e+00,1.745000000000000107e+00,1.344999999999999973e+00,1.544999999999999929e+00,1.745000000000000107e+00,1.944999999999999840e+00,1.544999999999999929e+00,1.745000000000000107e+00,1.944999999999999840e+00,2.145000000000000018e+00
9.699999999999999734e-01,1.169999999999999929e+00,1.370000000000000107e+00,1.570000000000000062e+00,1.169999999999999929e+00,1.370000000000000107e+00,1.570000000000000062e+00,1.770000000000000240e+00,1.370000000000000107e+00,1.570000000000000062e+00,1.770000000000000018e+00,1.969999999999999973e+00,1.570000000000000062e+00,1.770000000000000240e+00,1.969999999999999973e+00,2.169999999999999929e+00
9.950000000000001066e-01,1.195000000000000062e+00,1.395000000000000018e+00,1.595000000000000195e+00,1.195000000000000062e+00,1.395000000000000018e+00,1.595000000000000195e+00,1.795000000000000373e+00,1.395000000000000018e+00,1.595000000000000195e+00,1.794999999999999929e+00,1.995000000000000107e+00,1.595000000000000195e+00,1.795000000000000373e+00,1.995000000000000107e+00,2.195000000000000284e+00
1.020000000000000018e+00,1.220000000000000195e+00,1.419999999999999929e+00,1.620000000000000107e+00,1.220000000000000195e+00,1.420000000000000151e+00,1.620000000000000107e+00,1.820000000000000284e+00,1.419999999999999929e+00,1.620000000000000107e+00,1.820000000000000062e+00,2.020000000000000018e+00,1.620000000000000107e+00,1.820000000000000284e+00,2.020000000000000018e+00,2.220000000000000195e+00
1.044999999999999929e+00,1.245000000000000107e+00,1.444999999999999840e+00,1.645000000000000018e+00,1.245000000000000107e+00,1.445000000000000062e+00,1.645000000000000018e+00,1.845000000000000195e+00,1.444999999999999840e+00,1.645000000000000018e+00,1.844999999999999973e+00,2.044999999999999929e+00,1.645000000000000018e+00,1.845000000000000195e+00,2.044999999999999929e+00,2.245000000000000107e+00
1.070000000000000062e+00,1.270000000000000018e+00,1.469999999999999973e+00,1.669999999999999929e+00,1.270000000000000018e+00,1.470000000000000195e+00,1.669999999999999929e+00,1.870000000000000107e+00,1.469999999999999973e+00,1.669999999999999929e+00,1.870000000000000107e+00,2.069999999999999840e+00,1.669999999999999929e+00,1.870000000000000107e+00,2.069999999999999840e+00,2.270000000000000018e+00
