-1.384589970111846924e-01,1.508160028606653214e-02,-6.710469722747802734e-02,6.123030185699462891e-01,4.124170169234275818e-02,3.035140037536621094e-02,-1.706489920616149902e-02,-1.032589972019195557e-01,4.222050011157989502e-01,5.695139989256858826e-02,1.220820024609565735e-01,-2.797340042889118195e-02,-1.316960006952285767e-01,3.556450009346008301e-01,-2.528659999370574951e-03
-7.120769936591386795e-03,1.852240040898323059e-02,-1.647769957780838013e-01,2.348300069570541382e-01,5.178359802812337875e-03,6.843940168619155884e-02,-5.408769939094781876e-03,-1.301030069589614868e-01,-2.163659930229187012e-01,5.568870157003402710e-02,1.694449968636035919e-02,-5.106459837406873703e-03,-1.342329978942871094e-01,1.609180006198585033e-03,7.323440164327621460e-02
1.349269971251487732e-02,-2.519199997186660767e-02,-1.051120012998580933e-01,3.591740131378173828e-01,2.246160060167312622e-02,8.956620097160339355e-02,-2.303339913487434387e-02,-9.693209826946258545e-02,3.775480091571807861e-01,2.294880105182528496e-03,-9.796449914574623108e-03,-3.644279902800917625e-03,-1.055729985237121582e-01,-1.243830025196075439e-01,1.901010051369667053e-02
2.319180034101009369e-02,-1.044819969683885574e-02,-6.507819890975952148e-02,3.627569973468780518e-02,9.858950227499008179e-02,-1.612389981746673584e-01,-5.759720131754875183e-02,-1.232480034232139587e-01,8.917699754238128662e-02,3.885719925165176392e-02,4.081070050597190857e-02,-4.313829913735389709e-02,-9.041479974985122681e-02,4.822529852390289307e-02,4.966060072183609009e-02
1.198920011520385742e-01,-6.312949955463409424e-02,-1.194569990038871765e-01,-3.927639871835708618e-02,-3.952239826321601868e-02,1.229230016469955444e-01,-7.173609733581542969e-02,-7.519529759883880615e-02,3.292189911007881165e-03,2.111880034208297729e-01,8.163370192050933838e-02,-1.550000011920928955e-01,-1.876469999551773071e-01,9.659999981522560120e-03,5.026499927043914795e-02
-6.362099945545196533e-02,-4.436450079083442688e-02,-1.368110030889511108e-01,1.064940020442008972e-01,1.455700024962425232e-02,-6.362099945545196533e-02,-4.436450079083442688e-02,-1.368110030889511108e-01,1.064940020442008972e-01,1.455700024962425232e-02,3.320569917559623718e-02,-1.430000066757202148e-01,-8.792710304260253906e-02,1.260000020265579224e-01,-7.748929783701896667e-03
-1.679999977350234985e-01,8.739999681711196899e-02,-8.259999752044677734e-02,3.290000185370445251e-02,-3.350000083446502686e-02,3.590229898691177368e-02,-1.606390029191970825e-01,-6.781200319528579712e-02,9.647689759731292725e-02,3.637029975652694702e-02,1.220489963889122009e-01,2.323470078408718109e-03,-1.094070002436637878e-01,1.852290034294128418e-01,2.560129947960376740e-02
7.869999855756759644e-02,2.470000088214874268e-02,-1.330000013113021851e-01,8.969999849796295166e-02,-6.010000035166740417e-02,1.642210036516189575e-02,-1.856439933180809021e-02,-1.094779968261718750e-01,6.951019912958145142e-02,-8.664570003747940063e-02,8.043060079216957092e-03,-1.053669955581426620e-02,-1.375029981136322021e-01,-7.096440345048904419e-02,2.954100072383880615e-02
-1.488040015101432800e-02,-3.282370045781135559e-02,-1.114329993724822998e-01,1.314499974250793457e-01,2.436579950153827667e-02,-1.488040015101432800e-02,-3.282370045781135559e-02,-1.114329993724822998e-01,1.314499974250793457e-01,2.436579950153827667e-02,5.397890135645866394e-02,-3.999999910593032837e-02,-1.089010015130043030e-01,1.529999971389770508e-01,2.016310021281242371e-02
2.897369908168911934e-03,2.537200041115283966e-02,-1.590050011873245239e-01,4.079860076308250427e-02,-1.045539975166320801e-02,7.398600131273269653e-02,-9.484999813139438629e-03,-1.344580054283142090e-01,-1.741819977760314941e-01,7.597990334033966064e-02,1.089520007371902466e-01,2.653239935170859098e-04,-1.256050020456314087e-01,-1.757470071315765381e-01,1.051120012998580933e-01
1.199999973177909851e-01,-6.310000270605087280e-02,-1.190000027418136597e-01,-3.929999843239784241e-02,-3.950000181794166565e-02,1.333989948034286499e-01,-2.495150081813335419e-03,-1.341480016708374023e-01,-6.224539875984191895e-02,4.498559981584548950e-02,1.002599969506263733e-01,-2.114170044660568237e-01,6.111560016870498657e-02,7.851850241422653198e-02,-1.796890050172805786e-02
-8.465719968080520630e-02,-1.203790009021759033e-01,-9.686300158500671387e-02,1.651239991188049316e-01,2.450309991836547852e-01,-8.465719968080520630e-02,-1.203790009021759033e-01,-9.686300158500671387e-02,1.651239991188049316e-01,2.450309991836547852e-01,-1.039929986000061035e-01,-3.299999982118606567e-02,-1.134790033102035522e-01,4.349999874830245972e-02,5.238619819283485413e-02
-2.135339975357055664e-01,-2.789619937539100647e-02,-1.669709980487823486e-01,-6.687050312757492065e-02,2.465209923684597015e-02,-1.510130017995834351e-01,1.630799961276352406e-03,-1.074540019035339355e-01,2.641919851303100586e-01,4.665390029549598694e-02,2.662929892539978027e-01,5.410170182585716248e-02,-1.769350022077560425e-01,-1.476230025291442871e-01,1.280149966478347778e-01
-2.637049853801727295e-01,-6.740680336952209473e-02,-9.610939770936965942e-02,2.485519945621490479e-01,2.979050017893314362e-02,6.143270060420036316e-02,-2.282810062170028687e-01,-1.167230010032653809e-01,6.486339867115020752e-02,4.034079983830451965e-02,1.680559962987899780e-01,-4.560000076889991760e-02,-1.176280006766319275e-01,1.020000036805868149e-02,1.099399998784065247e-01
1.109889969229698181e-01,2.194230072200298309e-02,-1.123109981417655945e-01,5.541610121726989746e-01,-2.824850082397460938e-01,-8.349859714508056641e-02,-7.786849886178970337e-02,-1.407890021800994873e-01,3.664030134677886963e-01,4.972489923238754272e-02,-3.136920183897018433e-02,-2.204109914600849152e-02,-9.467410296201705933e-02,-5.066470056772232056e-02,1.075719967484474182e-01
1.301899999380111694e-01,2.162479981780052185e-02,-1.193770021200180054e-01,3.292329907417297363e-01,8.604940026998519897e-03,1.319569945335388184e-01,-8.745989948511123657e-02,-1.253190040588378906e-01,6.313449889421463013e-02,2.905260026454925537e-02,1.307040005922317505e-01,3.900000080466270447e-02,-1.698870062828063965e-01,3.130000084638595581e-02,2.008710056543350220e-01
1.192120015621185303e-01,-1.318699959665536880e-02,-1.472750008106231689e-01,2.247949987649917603e-01,2.269309945404529572e-02,3.018059954047203064e-02,-1.467909961938858032e-01,-1.237839981913566589e-01,1.125330030918121338e-01,3.312350064516067505e-02,1.771650016307830811e-01,-5.460000038146972656e-02,-1.151039972901344299e-01,5.119999870657920837e-02,2.093520015478134155e-01
2.850149869918823242e-01,-2.773750014603137970e-02,-1.617529988288879395e-01,7.193019986152648926e-02,1.166070029139518738e-01,2.121340017765760422e-03,-5.887079983949661255e-03,-1.424880027770996094e-01,1.152909994125366211e-01,2.006459981203079224e-01,9.783609956502914429e-02,5.678560119122266769e-04,-1.264449954032897949e-01,-1.337469965219497681e-01,1.359249949455261230e-01
5.855150148272514343e-02,-5.526969954371452332e-02,-9.676930308341979980e-02,1.078390032052993774e-01,3.482120111584663391e-02,-1.307329982519149780e-01,-1.756419986486434937e-02,-1.173809990286827087e-01,1.362829953432083130e-01,-1.459369957447052002e-01,9.512619674205780029e-02,-4.369359835982322693e-02,-9.626570343971252441e-02,2.252019941806793213e-01,4.989670123904943466e-03
4.472609981894493103e-02,-8.088520169258117676e-02,-1.455509960651397705e-01,8.390530198812484741e-02,4.796740040183067322e-02,9.191910177469253540e-02,-8.080410212278366089e-02,-1.930759996175765991e-01,8.659400045871734619e-02,1.013559997081756592e-01,1.670069992542266846e-01,-7.590000331401824951e-02,-1.154159978032112122e-01,3.299999982118606567e-02,2.294989973306655884e-01
1.469999998807907104e-01,3.440000116825103760e-02,-1.319999992847442627e-01,2.409999966621398926e-01,5.640000104904174805e-02,3.392810001969337463e-02,5.560829769819974899e-03,-1.225939989089965820e-01,2.020229995250701904e-01,-7.644759863615036011e-02,-7.630640268325805664e-02,-5.730159953236579895e-02,-1.307200044393539429e-01,-1.671960018575191498e-02,4.440319910645484924e-02
-6.353370100259780884e-02,-1.657499931752681732e-02,-9.166359901428222656e-02,1.940480023622512817e-01,-1.972310058772563934e-02,-6.353370100259780884e-02,-1.657499931752681732e-02,-9.166359901428222656e-02,1.940480023622512817e-01,-1.972310058772563934e-02,8.068189769983291626e-02,-6.019999831914901733e-02,-9.127510339021682739e-02,1.640000045299530029e-01,3.785799816250801086e-02
-7.199999876320362091e-03,-2.249999940395355225e-01,-9.309999644756317139e-02,1.539999991655349731e-02,-7.559999823570251465e-03,-1.429869979619979858e-01,-2.785390019416809082e-01,3.156749904155731201e-02,-1.373889972455799580e-03,-1.629260033369064331e-01,1.148189976811408997e-01,-2.996020019054412842e-01,-4.616170004010200500e-02,2.374289929866790771e-01,5.620260164141654968e-02
3.568269908428192139e-01,-4.029420018196105957e-02,-1.307529956102371216e-01,-3.628750145435333252e-01,2.003999948501586914e-01,9.182360023260116577e-02,5.167880095541477203e-03,-1.345530003309249878e-01,-4.005679860711097717e-02,2.095569968223571777e-01,5.729940161108970642e-02,-5.275699775665998459e-03,-1.367319971323013306e-01,-7.341600023210048676e-03,2.377189993858337402e-01
8.052799850702285767e-02,4.035520181059837341e-02,-9.313759952783584595e-02,3.846830129623413086e-01,-1.707990020513534546e-01,-1.139269992709159851e-01,-8.276119828224182129e-02,-1.388150006532669067e-01,2.733579874038696289e-01,6.284820288419723511e-02,-2.064790017902851105e-02,-2.867479994893074036e-02,-9.333869814872741699e-02,-4.277729988098144531e-02,1.164859980344772339e-01
1.927150040864944458e-02,-6.343840062618255615e-02,-1.169970035552978516e-01,4.654240012168884277e-01,-1.620510034263134003e-02,8.739659935235977173e-02,-2.205350063741207123e-02,-1.060649976134300232e-01,4.806950092315673828e-01,-1.614169962704181671e-02,-1.717269979417324066e-02,-3.004770027473568916e-03,-1.035299971699714661e-01,-9.457039833068847656e-02,3.983249887824058533e-03
2.151470035314559937e-01,-4.192220047116279602e-03,-1.571909934282302856e-01,-3.053199946880340576e-01,1.867190003395080566e-01,3.854100033640861511e-02,4.895959980785846710e-03,-1.124150007963180542e-01,-1.523450016975402832e-01,1.648049950599670410e-01,1.331569999456405640e-01,-1.367519982159137726e-02,-1.468950062990188599e-01,8.555649779736995697e-03,1.536390036344528198e-01
-2.682670056819915771e-01,4.221510025672614574e-04,-1.224619969725608826e-01,5.542880296707153320e-01,1.217729970812797546e-01,2.541059851646423340e-01,-6.974190007895231247e-03,-1.721020042896270752e-01,-2.725040018558502197e-01,1.879940032958984375e-01,-6.225619837641716003e-02,-2.313029952347278595e-02,-9.485550224781036377e-02,2.742029912769794464e-02,1.641619950532913208e-01
9.529999643564224243e-02,-3.200000151991844177e-02,-1.289999932050704956e-01,2.569999992847442627e-01,1.759999990463256836e-02,3.123869933187961578e-02,6.928090006113052368e-02,-1.555240005254745483e-01,1.323660016059875488e-01,3.892070055007934570e-02,2.170639932155609131e-01,-1.361950039863586426e-01,1.697080023586750031e-02,2.820209860801696777e-01,7.692019641399383545e-02
-3.442380111664533615e-03,3.943229839205741882e-02,-1.119410023093223572e-01,2.642140090465545654e-01,1.226830035448074341e-01,1.334249973297119141e-02,1.453499961644411087e-02,-8.795010298490524292e-02,3.362300097942352295e-01,7.422850281000137329e-02,1.745180040597915649e-02,-9.384829550981521606e-03,-1.103020012378692627e-01,3.063679933547973633e-01,4.912799969315528870e-02
-9.731170139275491238e-04,3.556890040636062622e-02,-9.485659748315811157e-02,2.477200031280517578e-01,1.566399931907653809e-01,9.925150312483310699e-03,1.613830029964447021e-02,-8.276990056037902832e-02,3.357869982719421387e-01,6.251960247755050659e-02,1.251740008592605591e-02,-8.482240140438079834e-03,-1.062500029802322388e-01,3.477059900760650635e-01,3.676310181617736816e-02
6.310939788818359375e-02,-2.788369916379451752e-02,-1.101690009236335754e-01,1.653050035238265991e-01,2.804780006408691406e-02,-1.069729998707771301e-01,-1.169640012085437775e-02,-1.183840036392211914e-01,1.915439963340759277e-01,-2.038760036230087280e-01,1.153009980916976929e-01,-4.238659888505935669e-02,-1.017109975218772888e-01,2.898499965667724609e-01,1.356690004467964172e-02
2.657530009746551514e-01,1.011260002851486206e-01,-1.477189958095550537e-01,-2.552630007266998291e-01,2.219319939613342285e-01,3.893150016665458679e-02,-1.002379972487688065e-02,-1.325879991054534912e-01,1.285430043935775757e-01,2.001979947090148926e-01,-2.860810048878192902e-02,1.040059998631477356e-01,-1.422549933195114136e-01,-1.514399945735931396e-01,1.497299969196319580e-01
1.759999990463256836e-01,5.820000171661376953e-02,-1.319999992847442627e-01,2.750000059604644775e-01,-1.750000007450580597e-02,7.818859815597534180e-02,2.695789933204650879e-02,-3.533929958939552307e-02,4.293729960918426514e-01,1.003329977393150330e-01,2.916629910469055176e-01,-2.594639956951141357e-01,-6.816569715738296509e-02,1.815970055758953094e-02,7.175800204277038574e-02
-2.709740074351429939e-03,4.765230044722557068e-02,-9.931159764528274536e-02,5.637980103492736816e-01,-1.192269995808601379e-01,-4.006229806691408157e-03,-1.951489970088005066e-02,-1.162770017981529236e-01,4.177030026912689209e-01,-2.574729919433593750e-02,1.612250059843063354e-01,-3.240890055894851685e-02,-1.261949986219406128e-01,4.431650042533874512e-01,5.734530091285705566e-02
-4.999420139938592911e-03,-1.982170045375823975e-01,-8.028409630060195923e-02,7.908049970865249634e-02,-4.221510142087936401e-03,1.881980001926422119e-01,-5.335669964551925659e-03,-2.996810078620910645e-01,-7.505120337009429932e-02,1.012239977717399597e-01,1.545619964599609375e-01,-9.570000320672988892e-02,-1.187470033764839172e-01,-3.579999879002571106e-02,1.020490005612373352e-01
1.018350012600421906e-02,1.693199947476387024e-02,-1.571040004491806030e-01,3.380939960479736328e-01,1.107780029997229576e-03,2.109020017087459564e-02,-6.729110144078731537e-03,-1.342220008373260498e-01,-2.215429991483688354e-01,4.850269854068756104e-02,1.051110029220581055e-01,-3.282540012151002884e-03,-1.319029927253723145e-01,-1.410250067710876465e-01,1.254419982433319092e-01
1.539999991655349731e-01,1.549999974668025970e-02,-1.400000005960464478e-01,2.809999883174896240e-01,1.750000007450580597e-02,4.375629872083663940e-02,-3.823550045490264893e-02,-4.375290125608444214e-02,3.554100096225738525e-01,1.181320026516914368e-01,2.695359885692596436e-01,-2.821829915046691895e-01,-6.577359884977340698e-02,2.991550043225288391e-02,3.728840127587318420e-02
4.762089997529983521e-02,-6.383170187473297119e-02,-8.339300006628036499e-02,6.227749958634376526e-02,4.794609919190406799e-02,-1.489289999008178711e-01,-2.806969918310642242e-02,-1.175720021128654480e-01,9.558700025081634521e-02,-7.313659787178039551e-02,7.706289738416671753e-02,-4.447770118713378906e-02,-9.254489839076995850e-02,1.607539951801300049e-01,6.662220228463411331e-03
2.260000072419643402e-02,-7.900000363588333130e-02,-8.030000329017639160e-02,3.190000057220458984e-01,4.820000007748603821e-02,-1.866330057382583618e-01,-6.558950245380401611e-02,-1.680440083146095276e-02,1.050779968500137329e-01,-1.075579971075057983e-01,1.580799967050552368e-01,-2.306820005178451538e-01,-2.488750033080577850e-02,4.111079871654510498e-01,1.480389982461929321e-01
-2.820000052452087402e-01,3.909999877214431763e-02,-7.909999787807464600e-02,1.080000028014183044e-01,6.049999967217445374e-02,5.014500021934509277e-02,-1.845429986715316772e-01,-6.534250080585479736e-02,1.762290000915527344e-01,3.349319845438003540e-02,1.276479959487915039e-01,-7.206660229712724686e-03,-1.055760011076927185e-01,2.449530065059661865e-01,1.174909994006156921e-02
1.095440015196800232e-01,-5.388680100440979004e-02,-1.399859935045242310e-01,7.259879708290100098e-01,-1.556490063667297363e-01,-6.058069877326488495e-03,-5.248260125517845154e-02,-1.340249925851821899e-01,5.316830277442932129e-01,4.148169886320829391e-03,-3.174189850687980652e-02,-1.070350036025047302e-02,-9.791389852762222290e-02,-5.190179869532585144e-02,5.347859859466552734e-02
1.459980010986328125e-02,9.956509806215763092e-03,-9.600739926099777222e-02,2.670280039310455322e-01,8.248680084943771362e-02,7.426249980926513672e-02,-2.930469997227191925e-02,-9.137249737977981567e-02,2.595889866352081299e-01,3.892539814114570618e-02,2.377000055275857449e-04,-5.812900140881538391e-03,-1.080209985375404358e-01,-1.538549959659576416e-01,4.809449985623359680e-02
2.255499921739101410e-02,-7.904209941625595093e-02,-8.032909780740737915e-02,3.193149864673614502e-01,4.816750064492225647e-02,2.098200023174285889e-01,1.192119996994733810e-02,-2.285590022802352905e-01,-1.108089983463287354e-01,7.025869935750961304e-02,1.360259950160980225e-01,-1.159999966621398926e-01,-1.133610010147094727e-01,-1.830000057816505432e-02,6.257639825344085693e-02
3.262640163302421570e-02,-6.760830059647560120e-03,-1.126649975776672363e-01,9.818950295448303223e-02,1.238350011408329010e-02,3.262640163302421570e-02,-6.760830059647560120e-03,-1.126649975776672363e-01,9.818950295448303223e-02,1.238350011408329010e-02,-4.869480058550834656e-02,-3.770000115036964417e-02,-1.102740019559860229e-01,1.299999952316284180e-01,-1.133340038359165192e-02
1.914220005273818970e-01,-2.763080038130283356e-02,-1.210699975490570068e-01,-5.986589789390563965e-01,2.143239974975585938e-01,1.298880018293857574e-02,-1.669649966061115265e-03,-1.444029957056045532e-01,1.420139968395233154e-01,2.583220005035400391e-01,8.249489963054656982e-02,-7.347189821302890778e-04,-1.272519975900650024e-01,-5.543500185012817383e-02,1.591649949550628662e-01
9.729900211095809937e-02,-1.094860024750232697e-02,-1.121580004692077637e-01,-7.218070030212402344e-01,1.620370000600814819e-01,2.692870050668716431e-02,-1.791030052118003368e-03,-1.426939964294433594e-01,8.294740319252014160e-02,2.283450067043304443e-01,8.387269824743270874e-02,-1.182949985377490520e-03,-1.275700032711029053e-01,-4.877980053424835205e-02,1.539530009031295776e-01
-6.829180121421813965e-01,2.843599952757358551e-02,-1.096040010452270508e-01,8.675210177898406982e-02,1.172330044209957123e-02,2.440239936113357544e-01,-2.040410041809082031e-02,-1.593140065670013428e-01,-2.225790023803710938e-01,7.764419913291931152e-02,-4.364300146698951721e-02,-3.806459903717041016e-02,-9.672249853610992432e-02,-6.346979737281799316e-02,1.331949979066848755e-01
-2.497240006923675537e-01,8.718890137970447540e-03,-5.718670040369033813e-02,5.686410069465637207e-01,1.306899935007095337e-01,4.084809869527816772e-02,-1.201509963721036911e-02,-9.630320221185684204e-02,3.841210007667541504e-01,6.175719946622848511e-02,9.289719909429550171e-02,-2.675830014050006866e-02,-1.323730051517486572e-01,2.797209918498992920e-01,-5.245820060372352600e-02
-8.151309937238693237e-02,-9.375110268592834473e-02,-7.250689715147018433e-02,1.845570057630538940e-01,1.560139954090118408e-01,-8.151309937238693237e-02,-9.375110268592834473e-02,-7.250689715147018433e-02,1.845570057630538940e-01,1.560139954090118408e-01,-1.067640036344528198e-01,-3.290000185370445251e-02,-1.088270023465156555e-01,6.549999862909317017e-02,4.159979894757270813e-02
1.150320004671812057e-02,-3.887329995632171631e-02,-1.241019964218139648e-01,1.123899966478347778e-01,5.295909941196441650e-02,1.150320004671812057e-02,-3.887329995632171631e-02,-1.241019964218139648e-01,1.123899966478347778e-01,5.295909941196441650e-02,3.414399921894073486e-02,-3.469999879598617554e-02,-1.147880032658576965e-01,1.439999938011169434e-01,1.062390021979808807e-02
3.129350021481513977e-02,3.086999990046024323e-03,-1.743569970130920410e-01,3.272759914398193359e-01,2.751420065760612488e-02,4.086809977889060974e-02,-5.786859896034002304e-03,-1.310929954051971436e-01,-1.069220006465911865e-01,7.264319807291030884e-02,1.646699942648410797e-02,-4.729730077087879181e-03,-1.334310024976730347e-01,-3.577110171318054199e-02,8.710390329360961914e-02
1.566330045461654663e-01,-1.589239947497844696e-02,-1.465920060873031616e-01,-1.879030019044876099e-01,1.202770024538040161e-01,7.219610363245010376e-02,2.863050065934658051e-02,-1.155690029263496399e-01,-1.608140021562576294e-01,1.469479948282241821e-01,9.781529754400253296e-02,-1.769739948213100433e-02,-1.394920051097869873e-01,4.663449898362159729e-02,1.348920017480850220e-01
-4.796969890594482422e-01,3.836780041456222534e-02,-1.125679984688758850e-01,-1.588959991931915283e-02,-6.793110165745019913e-03,1.978469938039779663e-01,-2.049620077013969421e-02,-1.552830040454864502e-01,-1.733559966087341309e-01,6.378860026597976685e-02,-4.718510061502456665e-02,-2.967970073223114014e-02,-1.003530025482177734e-01,-7.954269647598266602e-02,1.216550022363662720e-01
4.756399989128112793e-02,4.032009840011596680e-02,-7.729730010032653809e-02,2.237620055675506592e-01,-1.414369978010654449e-02,-1.374790072441101074e-01,-8.039589971303939819e-02,-1.341869980096817017e-01,1.918819993734359741e-01,6.538009643554687500e-02,-2.592839999124407768e-03,-3.496009856462478638e-02,-9.213080257177352905e-02,-2.444870024919509888e-02,1.069990023970603943e-01
2.021569944918155670e-02,-2.535570040345191956e-02,-9.403680264949798584e-02,1.185320019721984863e-01,4.360989853739738464e-02,2.021569944918155670e-02,-2.535570040345191956e-02,-9.403680264949798584e-02,1.185320019721984863e-01,4.360989853739738464e-02,-6.251920131035149097e-04,-1.140000000596046448e-01,-1.015880033373832703e-01,7.100000232458114624e-02,8.047270029783248901e-02
1.467809975147247314e-01,3.441739827394485474e-02,-1.320070028305053711e-01,2.407159954309463501e-01,5.640970170497894287e-02,1.184509992599487305e-01,-1.039599999785423279e-01,-1.165260002017021179e-01,6.472779810428619385e-02,8.024699985980987549e-02,1.257279962301254272e-01,5.139999836683273315e-02,-1.551350057125091553e-01,2.549999952316284180e-02,2.332099974155426025e-01
