1.423938808264403111e+00,7.318066959334662558e-01,7.785483973808439151e-01,1.499568469898260537e+00,7.877326372156497891e-01,4.048404434052754186e-01,4.306982706766369629e-01,8.295714806159368848e-01,-9.370932644175413717e-01,-4.816015418884277421e-01,-5.123622272068800720e-01,-9.868650987800370311e-01,-1.366888125254282382e+00,-7.024865653266797461e-01,-7.473555416420848418e-01,-1.439487653973021919e+00
1.388781633822083972e+00,7.137383242326137411e-01,7.593259689593102602e-01,1.462543992456933895e+00,7.682834491046419689e-01,3.948448972431103932e-01,4.200642924843858705e-01,8.090892877807430716e-01,-9.139563492814154477e-01,-4.697107574519118756e-01,-4.997119587437827692e-01,-9.624993126749897820e-01,-1.333139537194326874e+00,-6.851421102298496102e-01,-7.289032675728287503e-01,-1.403946577162298981e+00
1.354492493109580531e+00,6.961160622185600388e-01,7.405781439865332105e-01,1.426433652620738401e+00,7.493144631590722415e-01,3.850961419950139630e-01,4.096928681491900925e-01,7.891128020885027627e-01,-8.913906866153932240e-01,-4.581135575291855888e-01,-4.873740265219044798e-01,-9.387351199723747985e-01,-1.300224204742490786e+00,-6.682258912551807262e-01,-7.109065817736197612e-01,-1.369283012664640253e+00
1.321049954297742302e+00,6.789288954038932289e-01,7.222932044616117153e-01,1.391214880251785857e+00,7.308138231452321332e-01,3.755880843716074002e-01,3.995775151932219327e-01,7.696295375853687837e-01,-8.693821721457343221e-01,-4.468026934927765703e-01,-4.753407189319729942e-01,-9.155576672781632341e-01,-1.268121554744507717e+00,-6.517273352151445875e-01,-6.933542357299917747e-01,-1.335475294623840847e+00
1.288433114711163840e+00,6.621660812498642024e-01,7.044597217021170144e-01,1.356865662470876588e+00,7.127699655608658036e-01,3.663147815273624097e-01,3.897119111916010348e-01,7.506273165967923822e-01,-8.479170498344569262e-01,-4.357710956844619843e-01,-4.636045147650270093e-01,-8.929524679299308820e-01,-1.236811521999098273e+00,-6.356361299751424054e-01,-6.762352586542901278e-01,-1.302502292115589988e+00
1.256621587763335768e+00,6.458171424519507653e-01,6.870665492007953512e-01,1.323364529898735986e+00,6.951716124076056103e-01,3.572704373461297322e-01,3.800898898206737653e-01,7.320942621160809738e-01,-8.269819032813674475e-01,-4.250118689965027285e-01,-4.521580785114162615e-01,-8.709053929422233553e-01,-1.206274536716568591e+00,-6.199422180080859102e-01,-6.595389506285724845e-01,-1.270343395939957487e+00
1.225595490214362870e+00,6.298718603912013547e-01,6.701028156586379403e-01,1.290690543236951981e+00,6.780077641418561507e-01,3.484493988183777202e-01,3.707054370038600499e-01,7.140187903808821179e-01,-8.065636473383737126e-01,-4.145182885619763669e-01,-4.409942557758693704e-01,-8.494026621754804385e-01,-1.176491512287054286e+00,-6.046357901081157449e-01,-6.432548759168118524e-01,-1.238978505739973368e+00
1.195335429743291433e+00,6.143202687472647527e-01,6.535579181899641155e-01,1.258823280180232373e+00,6.612676927997201970e-01,3.398461525078773637e-01,3.615526871526593133e-01,6.963896036329545458e-01,-7.866495199308403130e-01,-4.042837955515161119e-01,-4.301060688057631864e-01,-8.284308357229993591e-01,-1.147443833350767051e+00,-5.897072792595277058e-01,-6.273728564422218490e-01,-1.208388017438248419e+00
1.165822492827278900e+00,5.991526472691165450e-01,6.374215156952742767e-01,1.227742822651799903e+00,6.449409352916736227e-01,3.314553211056252557e-01,3.526259195004675107e-01,6.791956830567024150e-01,-7.672270740808780909e-01,-3.943019930738296819e-01,-4.194867121298009316e-01,-8.079768055105567282e-01,-1.119113344162789625e+00,-5.751473546570774475e-01,-6.118829654256272566e-01,-1.178552810983789501e+00
1.137038232920024816e+00,5.843595156995846640e-01,6.216835223977242864e-01,1.197429744353943670e+00,6.290172868627927905e-01,3.232716600688501085e-01,3.439195545269108645e-01,6.624262818920557683e-01,-7.482841701275761981e-01,-3.845666421774330268e-01,-4.091295483043706493e-01,-7.880277871034342407e-01,-1.091482337245143430e+00,-5.609469158739224248e-01,-5.967755211809037119e-01,-1.149454238401343975e+00
1.108964658922080293e+00,5.699316278498810506e-01,6.063341015391885414e-01,1.167865098625953779e+00,6.134867947144510003e-01,3.152900543430032787e-01,3.354281504704647587e-01,6.460709187173964141e-01,-7.298089681393202799e-01,-3.750716579511035320e-01,-3.990281037649272000e-01,-7.685713117157321195e-01,-1.064533542319039849e+00,-5.470970871735598706e-01,-5.820410810636096333e-01,-1.121074112135808987e+00
1.081584223935823985e+00,5.558599658204318450e-01,5.913636592319639895e-01,1.139030406601838852e+00,5.983397517834948554e-01,3.075055151646827190e-01,3.271463999271753131e-01,6.301193708983279240e-01,-7.117899205134486929e-01,-3.658111057206115957e-01,-3.891760647798035433e-01,-7.495952184169708543e-01,-1.038250115510391813e+00,-5.335892119622016594e-01,-5.676704355690247450e-01,-1.093394693684416774e+00
1.054879814298080865e+00,5.421357343643973259e-01,5.767628384622797144e-01,1.110907645660435428e+00,5.835666906750147653e-01,2.999131769434937866e-01,3.190691265333590598e-01,6.145616681981964646e-01,-6.942157647586254532e-01,-3.567791973393568128e-01,-3.795672735039228307e-01,-7.310876465311146877e-01,-1.012615628821846414e+00,-5.204148473781221584e-01,-5.536546025759107037e-01,-1.066398682509594353e+00
1.028834738883525279e+00,5.287503553903559750e-01,5.625225132418575358e-01,1.083479238160681479e+00,5.691583777449139570e-01,2.925082942208967474e-01,3.111912817302073808e-01,5.993880865463684371e-01,-6.770755164554167482e-01,-3.479702875705872334e-01,-3.701957241299451140e-01,-7.130370282232623147e-01,-9.876140598647499269e-01,-5.075657590145945530e-01,-5.399848217323930388e-01,-1.040069205225562232e+00
1.003432718672183643e+00,5.156954626007176357e-01,5.486337829038726577e-01,1.056728040455019224e+00,5.551058073285805028e-01,2.852862387041404379e-01,3.035079416082726578e-01,5.845891419603692629e-01,-6.603584623906704199e-01,-3.393788705589430577e-01,-3.610555591344417059e-01,-6.954320812693737253e-01,-9.632297818446338145e-01,-4.950339157731181716e-01,-5.266525489804551041e-01,-1.014389805051921112e+00
9.786578765745180819e-01,5.029628962625162236e-01,5.350879665397474394e-01,1.030637332174057175e+00,5.414001961120544770e-01,2.782424963734291268e-01,2.960143038298647111e-01,5.701555846180861309e-01,-6.440541538614097394e-01,-3.309995763891176446e-01,-3.521410656167527908e-01,-6.782618020045131368e-01,-9.394475537939598331e-01,-4.828114848437208839e-01,-5.136494512156248859e-01,-9.893444315276266332e-01
9.544947275077280135e-01,4.905446981073101065e-01,5.218765975733004048e-01,1.005190805775795004e+00,5.280329776421698318e-01,2.713726646605127968e-01,2.887056846274335120e-01,5.560783930763282257e-01,-6.281524001440537130e-01,-3.228271677294857200e-01,-3.434466717282384507e-01,-6.615154584452000996e-01,-9.162525110460192357e-01,-4.708908268091980820e-01,-5.009674010785124532e-01,-9.649174304789303047e-01
9.309281687170696262e-01,4.784331063570056997e-01,5.089914184688612009e-01,9.803725563528795650e-01,5.149957969722432916e-01,2.646724496969389828e-01,2.815775158760617236e-01,5.423487686321302181e-01,-6.126432621248831811e-01,-3.148565365586005194e-01,-3.349669431896918903e-01,-6.451825835815703236e-01,-8.936301559440319453e-01,-4.592644908702278039e-01,-4.885984718749464273e-01,-9.410935342350102983e-01
9.079434703361419778e-01,4.666205508724931561e-01,4.964243755700413208e-01,9.561670716915185997e-01,5.022805054399596125e-01,2.581376636302448735e-01,2.746253422382382015e-01,5.289581298232775008e-01,-5.975170460877705647e-01,-3.070827009725141665e-01,-3.266965798947379374e-01,-6.292529688351536921e-01,-8.715663487796390108e-01,-4.479252101883788861e-01,-4.765349326215317927e-01,-9.178578520851806699e-01
8.855262661802417723e-01,4.550996484220634075e-01,4.841676140659370020e-01,9.325592225758434495e-01,4.898791555741935366e-01,2.517642220064134628e-01,2.678448183791268811e-01,5.158981070646121436e-01,-5.827642976552926957e-01,-2.995008020709256091e-01,-3.186304125970940149e-01,-6.137166576781809546e-01,-8.500472989551248748e-01,-4.368658973441002513e-01,-4.647692432135335783e-01,-8.951958609717118875e-01
8.636625447670294164e-01,4.438631980666477572e-01,4.722134730816167081e-01,9.095342533316561617e-01,4.777839961275805458e-01,2.455481412169567279e-01,2.612317062505909449e-01,5.031605374167702482e-01,-5.683757958794365406e-01,-2.921061009202094993e-01,-3.107633996796230758e-01,-5.985639394104289579e-01,-8.290595563638445409e-01,-4.260796399068529916e-01,-4.532940497120661605e-01,-8.730933964124478752e-01
8.423386405588974002e-01,4.329041766589966644e-01,4.605544808898249798e-01,8.870777726036528366e-01,4.659874672317358413e-01,2.394855360090306640e-01,2.547818724422751258e-01,4.907374594840787640e-01,-5.543425474782068818e-01,-2.848939755914288163e-01,-3.030906240031587817e-01,-5.837853430897177454e-01,-8.085900029834697245e-01,-4.155596961146164614e-01,-4.421021797476419324e-01,-8.515366436475426681e-01
8.215412254215636034e-01,4.222157344539838042e-01,4.491833502409096623e-01,8.651757443603579345e-01,4.544821956720898060e-01,2.335726170570257831e-01,2.484912855980892232e-01,4.786211084384243142e-01,-5.406557812145317277e-01,-2.778599182714783788e-01,-2.956072898331332244e-01,-5.693716316122625631e-01,-7.886258446767971941e-01,-4.052994906600672631e-01,-4.311866380372067487e-01,-8.305121290047865479e-01
8.012573002935537980e-01,4.117911908272928745e-01,4.380929738080533986e-01,8.438144791211480422e-01,4.432609902793894219e-01,2.278056885941152909e-01,2.423560138964797050e-01,4.668039111659827434e-01,-5.273069424139544825e-01,-2.709995324455553023e-01,-2.883087198420870578e-01,-5.553137959391841738e-01,-7.691546031949966222e-01,-3.952926105807982871e-01,-4.205406020118606647e-01,-8.100067114781216437e-01
