9.4942,9.5037,9.514,9.5254,9.5393,9.5531,9.5729,9.5939,9.6162,9.6489,9.6842,9.7359,9.7916,9.8521,9.9097,9.9484,9.9539,9.9342,9.7762,9.5883,9.2822,8.9652,8.6533,8.3984,8.185,8.0197,7.8674,7.7433,7.6347,7.6827,7.7509,7.92,8.1176,8.1824,8.0129,7.589,6.7932,5.8347,5.1289,4.4651,4.175,3.9504,3.9298,3.9386,4.2068,4.4376,4.5669,4.6694,4.8741,5.0236,5.3181,5.4762,5.5291,5.4525,5.3563,5.2536,5.1435,5.1401,5.1456,5.2719,5.4009,5.481,5.5378,5.5287,5.4943,5.4725,5.4601,5.4685,5.5222,5.5901,5.7272,5.8678,6.0539,6.2484,6.4803,6.7333,7.0214,7.3411,7.694,8.0484,8.4027,8.6948,8.9691,9.1617,9.3208,9.427,9.4963,9.5432,9.5632,9.5779,9.5818,9.5842,9.5844,9.5842,9.5839,9.582,9.5801,9.5777,9.575,9.5723
9.4938,9.503,9.5123,9.5246,9.5372,9.5502,9.5693,9.5874,9.6115,9.6391,9.6712,9.7202,9.7628,9.8285,9.8769,9.913,9.9112,9.8717,9.7152,9.5318,9.2196,8.9262,8.6385,8.389,8.1987,8.0333,7.872,7.7358,7.6325,7.6736,7.7747,8.0199,8.2144,8.2528,8.086,7.5376,6.7347,5.9483,5.268,4.6842,4.4224,4.055,4.001,3.8608,4.0845,4.1538,4.2791,4.4298,4.6549,5.0086,5.3028,5.6546,5.7045,5.6375,5.5258,5.3189,5.1867,5.0635,5.0613,5.1998,5.3397,5.5137,5.5699,5.5633,5.5282,5.4559,5.4419,5.4324,5.4819,5.5544,5.6962,5.8484,6.0451,6.2405,6.485,6.7381,7.0312,7.352,7.7017,8.0545,8.4104,8.701,8.9749,9.165,9.3228,9.4276,9.4945,9.5414,9.56,9.5744,9.578,9.5809,9.5824,9.5818,9.5813,9.5793,9.5774,9.5755,9.5729,9.5701
9.4927,9.5012,9.5104,9.5212,9.5333,9.5465,9.5622,9.5802,9.6002,9.6257,9.6564,9.6915,9.7341,9.7845,9.8267,9.8603,9.8461,9.8106,9.6598,9.4784,9.1915,8.9226,8.641,8.4197,8.2213,8.0407,7.8759,7.7655,7.6808,7.7633,7.9455,8.1933,8.3639,8.3959,8.0754,7.5171,6.8547,6.109,5.4932,4.9395,4.5479,4.1327,3.9641,3.7753,3.84,3.848,3.9447,4.0903,4.4714,4.8538,5.3933,5.7653,5.9188,5.8438,5.7163,5.4699,5.245,5.0806,4.9793,5.1226,5.2723,5.4672,5.6067,5.6035,5.5599,5.4856,5.4217,5.4116,5.447,5.5174,5.6653,5.8208,6.0248,6.2312,6.4781,6.7471,7.0439,7.369,7.7193,8.0685,8.4209,8.7108,8.9805,9.1692,9.3238,9.4279,9.494,9.5396,9.5581,9.5727,9.5778,9.5805,9.581,9.5803,9.579,9.5772,9.5753,9.5733,9.5707,9.568
9.4901,9.4986,9.507,9.5171,9.5287,9.5391,9.5549,9.5696,9.5867,9.6106,9.6326,9.6678,9.6972,9.7364,9.7717,9.7905,9.7769,9.7369,9.5913,9.4336,9.1846,8.9251,8.6841,8.4626,8.2935,8.1192,7.9645,7.8572,7.7787,7.9423,8.1268,8.3643,8.543,8.4275,8.1011,7.566,6.9133,6.2186,5.6491,5.0605,4.6152,4.1375,3.8953,3.6292,3.5821,3.5377,3.6105,3.8178,4.2641,4.8063,5.4042,5.8593,6.0541,6.0224,5.8818,5.6183,5.3285,5.1133,4.9487,5.0761,5.245,5.4886,5.6492,5.6747,5.621,5.5094,5.4433,5.3901,5.4257,5.4813,5.6305,5.798,6.008,6.2271,6.4865,6.7573,7.0626,7.3878,7.7371,8.0851,8.4297,8.7155,8.9828,9.1713,9.3255,9.4286,9.4947,9.5411,9.5597,9.5742,9.5781,9.5806,9.5802,9.5788,9.5774,9.5752,9.5733,9.5713,9.5688,9.5661
9.4875,9.4949,9.5026,9.5125,9.5215,9.5318,9.545,9.5581,9.5743,9.5895,9.609,9.6343,9.659,9.6943,9.7127,9.7264,9.7033,9.6626,9.5311,9.3903,9.1454,8.9415,8.7108,8.5331,8.3719,8.2217,8.0932,8.0047,7.9925,8.1602,8.3548,8.5863,8.6442,8.4904,8.1611,7.634,7.0247,6.3709,5.765,5.1285,4.6385,4.0953,3.8093,3.473,3.3764,3.2624,3.3019,3.4747,3.9565,4.5346,5.2928,5.8827,6.1497,6.1168,5.9739,5.7029,5.4064,5.1469,4.9546,5.0598,5.2132,5.4894,5.6787,5.722,5.6918,5.5631,5.463,5.4013,5.4164,5.4755,5.619,5.7866,5.9997,6.2198,6.4872,6.7659,7.0712,7.4006,7.7462,8.0901,8.4346,8.7191,8.9851,9.1736,9.3286,9.433,9.4985,9.5445,9.5624,9.5758,9.5791,9.58,9.5793,9.5776,9.5758,9.5736,9.5715,9.5695,9.5669,9.5642
9.4839,9.4906,9.4981,9.5057,9.5147,9.5231,9.534,9.5462,9.5575,9.5728,9.5873,9.6034,9.6192,9.6386,9.6572,9.6603,9.6349,9.5926,9.4802,9.3486,9.1539,8.9501,8.7701,8.6109,8.4747,8.3556,8.2333,8.2149,8.2109,8.396,8.5959,8.7455,8.7801,8.603,8.2591,7.7608,7.19,6.5366,5.8851,5.2229,4.6428,4.0852,3.7025,3.34,3.1548,3.0117,3.0156,3.1918,3.7176,4.3848,5.2688,5.8569,6.2078,6.2148,6.0676,5.7901,5.4781,5.2124,4.9603,5.0587,5.1985,5.4952,5.7288,5.7962,5.7576,5.6146,5.4977,5.4116,5.4238,5.4722,5.6157,5.7753,5.9841,6.2034,6.4677,6.7544,7.0689,7.4007,7.7524,8.0963,8.4396,8.7246,8.9904,9.1799,9.3344,9.4383,9.5035,9.5481,9.5648,9.5768,9.5792,9.5801,9.5785,9.5767,9.5745,9.5721,9.5699,9.5677,9.5651,9.5626
9.4798,9.4865,9.4921,9.4991,9.5063,9.5134,9.5241,9.532,9.5417,9.5518,9.5636,9.5784,9.5862,9.5982,9.5991,9.5917,9.5669,9.5253,9.4131,9.3176,9.1358,8.9913,8.8462,8.7094,8.6113,8.4964,8.4201,8.4037,8.4271,8.6209,8.794,8.8968,8.9035,8.7011,8.3794,7.9272,7.3589,6.6934,6.0405,5.3021,4.7272,4.1309,3.7493,3.3636,3.1617,2.9824,2.9374,3.0663,3.5371,4.1832,5.0543,5.7263,6.097,6.1661,6.0207,5.7812,5.4715,5.2165,4.9653,5.0435,5.1826,5.5237,5.7622,5.8698,5.8404,5.676,5.5492,5.4395,5.4361,5.481,5.6003,5.7549,5.9446,6.1638,6.4408,6.7285,7.0583,7.3989,7.755,8.1038,8.4477,8.7321,8.9975,9.1865,9.3403,9.4431,9.5069,9.5507,9.5664,9.5782,9.5801,9.58,9.5782,9.5756,9.5734,9.5707,9.5683,9.566,9.5635,9.5609
9.4757,9.4808,9.4864,9.4925,9.498,9.504,9.5106,9.5185,9.5264,9.5338,9.5423,9.5454,9.5531,9.559,9.5575,9.5459,9.5108,9.4615,9.3797,9.2856,9.1451,9.0277,8.8992,8.8158,8.7298,8.6732,8.6082,8.6137,8.6443,8.8239,8.9856,9.0744,9.0554,8.8488,8.5355,8.0888,7.5205,6.8596,6.1264,5.3933,4.773,4.1937,3.7952,3.4222,3.2089,3.0189,2.9587,3.0402,3.4474,4.0419,4.8963,5.5379,5.9984,6.0607,5.98,5.7374,5.4665,5.211,4.9706,5.0487,5.1681,5.5109,5.7979,5.9071,5.8959,5.7245,5.5815,5.4686,5.4575,5.498,5.6009,5.7346,5.9202,6.1249,6.4013,6.7066,7.0384,7.3968,7.7589,8.1094,8.456,8.7401,9.0036,9.1903,9.3425,9.4454,9.5091,9.5533,9.5689,9.5792,9.5806,9.5801,9.5778,9.5752,9.5723,9.5693,9.5666,9.5644,9.5619,9.5593
9.4707,9.4755,9.4801,9.485,9.4905,9.4946,9.4998,9.5043,9.5094,9.5168,9.5213,9.524,9.524,9.5198,9.515,9.4998,9.4648,9.4256,9.3454,9.2696,9.1746,9.0757,8.9956,8.913,8.8694,8.815,8.7772,8.8022,8.854,9.0174,9.1692,9.2254,9.2072,9.0008,8.6889,8.2597,7.694,6.9927,6.2596,5.4897,4.8679,4.2782,3.8818,3.508,3.2969,3.1185,3.0474,3.1142,3.4662,3.9926,4.7954,5.3368,5.7757,5.9003,5.8145,5.6416,5.368,5.1754,4.9336,5.0271,5.1493,5.5123,5.8013,5.9496,5.9385,5.762,5.6195,5.4985,5.4876,5.5179,5.6116,5.7193,5.89,6.0891,6.3613,6.6672,7.0207,7.3792,7.7588,8.1114,8.4565,8.7395,9.0012,9.1911,9.343,9.4474,9.5109,9.5545,9.5697,9.5799,9.5811,9.5805,9.5774,9.574,9.5706,9.5676,9.565,9.5627,9.5602,9.5577
9.4656,9.4701,9.4738,9.4781,9.4813,9.4851,9.4894,9.4925,9.4962,9.4975,9.5003,9.5012,9.4998,9.4953,9.4832,9.4607,9.4283,9.391,9.3238,9.2643,9.1727,9.1171,9.0566,9.0271,9.0105,8.9777,8.9548,8.9882,9.0564,9.2163,9.3462,9.3975,9.3578,9.1507,8.8565,8.4298,7.8335,7.1235,6.3598,5.5818,4.9525,4.3678,3.9697,3.6033,3.3998,3.2273,3.1639,3.2183,3.506,3.9767,4.6424,5.1355,5.5236,5.651,5.605,5.46,5.2466,5.0838,4.8948,4.9958,5.1321,5.5016,5.8059,5.9622,5.9767,5.7948,5.6544,5.5324,5.5085,5.5374,5.6057,5.7107,5.8644,6.0553,6.325,6.6277,6.9845,7.3609,7.7398,8.1032,8.4494,8.735,8.9985,9.1891,9.3424,9.4457,9.5106,9.5546,9.57,9.5806,9.581,9.5794,9.5757,9.5723,9.569,9.566,9.5632,9.5608,9.5585,9.556
