#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.14	6.22	0
1	3	900.28	13.27	0
1	4	850.38	20.57	0
1	5	800.44	27.83	0
1	6	750.45	34.79	0
1	7	700.43	41.28	0
1	8	650.36	47.12	0
1	9	600.27	52.17	0
1	10	550.14	56.25	0
1	11	500	59.15	0
1	12	449.84	60.58	0
1	13	399.68	60.67	0
1	14	349.51	59.54	0
1	15	299.36	57.32	0
1	16	249.21	53.97	0
1	17	199.09	49.38	0
1	18	148.99	43.38	0
1	19	98.94	35.55	0
1	20	73.94	30.69	0
1	21	48.98	24.91	0
1	22	24.08	17.57	0
1	23	11.69	12.73	0
1	24	6.78	9.99	0
1	25	4.35	8.19	0
1	26	0	0	0
1	27	5.65	-7.19	0
1	28	8.22	-8.59	0
1	29	13.31	-10.59	0
1	30	25.92	-13.85	0
1	31	51.02	-18.59	0
1	32	76.06	-22.21	0
1	33	101.06	-25.21	0
1	34	151.01	-29.92	0
1	35	200.91	-33.46	0
1	36	250.79	-36.07	0
1	37	300.64	-37.88	0
1	38	350.49	-38.94	0
1	39	400.32	-39.25	0
1	40	450.16	-38.68	0
1	41	500	-37.09	0
1	42	549.86	-34.35	0
1	43	599.73	-30.75	0
1	44	649.64	-26.52	0
1	45	699.57	-21.84	0
1	46	749.55	-16.89	0
1	47	799.56	-11.91	0
1	48	849.62	-7.11	0
1	49	899.72	-2.93	0
1	50	949.86	0.1	0
1	0			
