#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.041	0.338	0
1	3	996.169	1.347	0
1	4	991.391	3.014	0
1	5	984.724	5.319	0
1	6	976.188	8.233	0
1	7	965.812	11.721	0
1	8	953.629	15.739	0
1	9	939.679	20.239	0
1	10	924.011	25.168	0
1	11	906.676	30.468	0
1	12	887.735	36.079	0
1	13	867.255	41.935	0
1	14	845.306	47.972	0
1	15	821.97	54.123	0
1	16	797.33	60.321	0
1	17	771.477	66.501	0
1	18	744.509	72.596	0
1	19	716.525	78.542	0
1	20	687.635	84.279	0
1	21	657.948	89.745	0
1	22	627.581	94.884	0
1	23	596.654	99.644	0
1	24	565.29	103.974	0
1	25	533.616	107.828	0
1	26	501.761	111.165	0
1	27	469.856	113.951	0
1	28	438.035	116.153	0
1	29	406.431	117.748	0
1	30	374.581	118.587	0
1	31	343.059	118.393	0
1	32	312.166	117.179	0
1	33	282.051	114.979	0
1	34	252.859	111.841	0
1	35	224.732	107.828	0
1	36	197.802	103.013	0
1	37	172.198	97.48	0
1	38	148.036	91.322	0
1	39	125.425	84.639	0
1	40	104.463	77.536	0
1	41	85.239	70.121	0
1	42	67.827	62.502	0
1	43	52.294	54.786	0
1	44	38.693	47.074	0
1	45	27.068	39.463	0
1	46	17.452	32.041	0
1	47	9.868	24.883	0
1	48	4.33	18.056	0
1	49	0.843	11.611	0
1	50	-0.596	5.585	0
1	51	0	0	0
1	52	2.569	-4.993	0
1	53	7.042	-9.257	0
1	54	13.382	-12.801	0
1	55	21.549	-15.643	0
1	56	31.491	-17.807	0
1	57	43.155	-19.321	0
1	58	56.48	-20.221	0
1	59	71.399	-20.546	0
1	60	87.845	-20.344	0
1	61	105.744	-19.665	0
1	62	125.023	-18.564	0
1	63	145.607	-17.103	0
1	64	167.417	-15.344	0
1	65	190.378	-13.356	0
1	66	214.412	-11.209	0
1	67	239.441	-8.975	0
1	68	265.387	-6.726	0
1	69	292.17	-4.537	0
1	70	319.71	-2.479	0
1	71	347.924	-0.621	0
1	72	376.729	0.969	0
1	73	406.188	2.239	0
1	74	436.632	3.382	0
1	75	467.353	4.48	0
1	76	498.239	5.501	0
1	77	529.174	6.417	0
1	78	560.043	7.206	0
1	79	590.727	7.851	0
1	80	621.109	8.339	0
1	81	651.069	8.664	0
1	82	680.49	8.824	0
1	83	709.254	8.824	0
1	84	737.245	8.672	0
1	85	764.349	8.379	0
1	86	790.455	7.961	0
1	87	815.454	7.437	0
1	88	839.241	6.826	0
1	89	861.714	6.15	0
1	90	882.778	5.43	0
1	91	902.341	4.689	0
1	92	920.317	3.947	0
1	93	936.627	3.225	0
1	94	951.198	2.541	0
1	95	963.965	1.913	0
1	96	974.869	1.356	0
1	97	983.86	0.882	0
1	98	990.896	0.502	0
1	99	995.946	0.225	0
1	100	998.985	0.057	0
1	0			
