#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	987.5	1.489	0
1	3	980	2.382	0
1	4	975	2.977	0
1	5	960	4.764	0
1	6	950	5.955	0
1	7	940	7.147	0
1	8	925	8.932	0
1	9	920	9.528	0
1	10	900	11.91	0
1	11	880	14.292	0
1	12	860	16.673	0
1	13	850	17.864	0
1	14	840	19.055	0
1	15	820	21.437	0
1	16	800	23.819	0
1	17	780	26.193	0
1	18	760	28.545	0
1	19	750	29.708	0
1	20	740	30.861	0
1	21	720	33.128	0
1	22	700	35.331	0
1	23	680	37.452	0
1	24	660	39.473	0
1	25	650	40.438	0
1	26	640	41.37	0
1	27	620	43.113	0
1	28	600	44.65	0
1	29	580	45.892	0
1	30	560	46.917	0
1	31	550	47.363	0
1	32	540	47.769	0
1	33	520	48.468	0
1	34	500	49.027	0
1	35	480	49.454	0
1	36	460	49.756	0
1	37	450	49.862	0
1	38	440	49.937	0
1	39	420	50	0
1	40	400	49.946	0
1	41	380	49.775	0
1	42	360	49.488	0
1	43	350	49.3	0
1	44	340	49.082	0
1	45	320	48.556	0
1	46	300	47.905	0
1	47	280	47.124	0
1	48	260	46.208	0
1	49	250	45.697	0
1	50	240	45.149	0
1	51	220	43.936	0
1	52	200	42.556	0
1	53	180	40.992	0
1	54	160	39.224	0
1	55	150	38.254	0
1	56	140	37.222	0
1	57	120	34.945	0
1	58	100	32.336	0
1	59	90	30.881	0
1	60	80	29.307	0
1	61	75	28.468	0
1	62	70	27.592	0
1	63	60	25.709	0
1	64	50	23.617	0
1	65	40	21.256	0
1	66	35	19.95	0
1	67	30	18.522	0
1	68	25	16.96	0
1	69	20	15.215	0
1	70	18	14.452	0
1	71	16	13.642	0
1	72	14	12.776	0
1	73	12.5	12.083	0
1	74	12	11.842	0
1	75	10	10.824	0
1	76	9	10.274	0
1	77	8	9.692	0
1	78	7.5	9.387	0
1	79	7	9.072	0
1	80	6	8.404	0
1	81	5	7.676	0
1	82	4	6.87	0
1	83	3	5.953	0
1	84	2	4.863	0
1	85	1	3.441	0
1	86	0	0	0
1	87	1	-3.441	0
1	88	2	-4.863	0
1	89	3	-5.953	0
1	90	4	-6.87	0
1	91	5	-7.676	0
1	92	6	-8.404	0
1	93	7	-9.072	0
1	94	7.5	-9.387	0
1	95	8	-9.692	0
1	96	9	-10.274	0
1	97	10	-10.824	0
1	98	12	-11.842	0
1	99	12.5	-12.083	0
1	100	14	-12.776	0
1	101	16	-13.642	0
1	102	18	-14.452	0
1	103	20	-15.215	0
1	104	25	-16.96	0
1	105	30	-18.522	0
1	106	35	-19.95	0
1	107	40	-21.256	0
1	108	50	-23.617	0
1	109	60	-25.709	0
1	110	70	-27.592	0
1	111	75	-28.468	0
1	112	80	-29.307	0
1	113	90	-30.881	0
1	114	100	-32.336	0
1	115	120	-34.945	0
1	116	140	-37.222	0
1	117	150	-38.254	0
1	118	160	-39.224	0
1	119	180	-40.992	0
1	120	200	-42.556	0
1	121	220	-43.936	0
1	122	240	-45.149	0
1	123	250	-45.697	0
1	124	260	-46.208	0
1	125	280	-47.124	0
1	126	300	-47.905	0
1	127	320	-48.556	0
1	128	340	-49.082	0
1	129	350	-49.3	0
1	130	360	-49.488	0
1	131	380	-49.775	0
1	132	400	-49.946	0
1	133	420	-50	0
1	134	440	-49.937	0
1	135	450	-49.862	0
1	136	460	-49.756	0
1	137	480	-49.454	0
1	138	500	-49.027	0
1	139	520	-48.468	0
1	140	540	-47.769	0
1	141	550	-47.363	0
1	142	560	-46.917	0
1	143	580	-45.892	0
1	144	600	-44.65	0
1	145	620	-43.113	0
1	146	640	-41.37	0
1	147	650	-40.438	0
1	148	660	-39.473	0
1	149	680	-37.452	0
1	150	700	-35.331	0
1	151	720	-33.128	0
1	152	740	-30.861	0
1	153	750	-29.708	0
1	154	760	-28.545	0
1	155	780	-26.193	0
1	156	800	-23.819	0
1	157	820	-21.437	0
1	158	840	-19.055	0
1	159	850	-17.864	0
1	160	860	-16.673	0
1	161	880	-14.292	0
1	162	900	-11.91	0
1	163	920	-9.528	0
1	164	925	-8.932	0
1	165	940	-7.147	0
1	166	950	-5.955	0
1	167	960	-4.764	0
1	168	975	-2.977	0
1	169	980	-2.382	0
1	170	987.5	-1.489	0
1	0			
