#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.753	0.063	0
1	3	999.013	0.251	0
1	4	997.781	0.564	0
1	5	996.057	1	0
1	6	993.844	1.56	0
1	7	991.144	2.24	0
1	8	987.958	3.039	0
1	9	984.292	3.955	0
1	10	980.147	4.986	0
1	11	975.528	6.127	0
1	12	970.44	7.377	0
1	13	964.888	8.732	0
1	14	958.877	10.188	0
1	15	952.414	11.742	0
1	16	945.503	13.389	0
1	17	938.153	15.125	0
1	18	930.371	16.946	0
1	19	922.164	18.848	0
1	20	913.54	20.825	0
1	21	904.508	22.874	0
1	22	895.078	24.989	0
1	23	885.257	27.166	0
1	24	875.056	29.4	0
1	25	864.484	31.685	0
1	26	853.553	34.017	0
1	27	842.274	36.392	0
1	28	830.656	38.803	0
1	29	818.712	41.246	0
1	30	806.454	43.716	0
1	31	793.893	46.208	0
1	32	781.042	48.717	0
1	33	767.913	51.238	0
1	34	754.521	53.765	0
1	35	740.877	56.293	0
1	36	726.995	58.818	0
1	37	712.89	61.334	0
1	38	698.574	63.836	0
1	39	684.062	66.318	0
1	40	669.369	68.775	0
1	41	654.508	71.201	0
1	42	639.496	73.591	0
1	43	624.345	75.939	0
1	44	609.072	78.239	0
1	45	593.691	80.486	0
1	46	578.217	82.674	0
1	47	562.667	84.796	0
1	48	547.054	86.846	0
1	49	531.395	88.819	0
1	50	515.705	90.708	0
1	51	500	92.508	0
1	52	484.295	94.211	0
1	53	468.605	95.812	0
1	54	452.946	97.304	0
1	55	437.333	98.682	0
1	56	421.783	99.939	0
1	57	406.309	101.071	0
1	58	390.928	102.07	0
1	59	375.655	102.932	0
1	60	360.504	103.652	0
1	61	345.492	104.224	0
1	62	330.631	104.644	0
1	63	315.938	104.908	0
1	64	301.426	105.011	0
1	65	287.11	104.95	0
1	66	273.005	104.722	0
1	67	259.123	104.324	0
1	68	245.479	103.754	0
1	69	232.087	103.01	0
1	70	218.958	102.091	0
1	71	206.107	100.996	0
1	72	193.546	99.725	0
1	73	181.288	98.278	0
1	74	169.344	96.656	0
1	75	157.726	94.861	0
1	76	146.447	92.895	0
1	77	135.516	90.759	0
1	78	124.944	88.456	0
1	79	114.743	85.991	0
1	80	104.922	83.366	0
1	81	95.492	80.585	0
1	82	86.46	77.654	0
1	83	77.836	74.576	0
1	84	69.629	71.358	0
1	85	61.847	68.002	0
1	86	54.497	64.516	0
1	87	47.586	60.905	0
1	88	41.123	57.174	0
1	89	35.112	53.328	0
1	90	29.56	49.372	0
1	91	24.472	45.313	0
1	92	19.853	41.155	0
1	93	15.708	36.904	0
1	94	12.042	32.563	0
1	95	8.856	28.137	0
1	96	6.156	23.631	0
1	97	3.943	19.047	0
1	98	2.219	14.39	0
1	99	0.987	9.661	0
1	100	0.247	4.864	0
1	101	0	0	0
1	102	0.247	-4.864	0
1	103	0.987	-9.661	0
1	104	2.219	-14.39	0
1	105	3.943	-19.047	0
1	106	6.156	-23.631	0
1	107	8.856	-28.137	0
1	108	12.042	-32.563	0
1	109	15.708	-36.904	0
1	110	19.853	-41.155	0
1	111	24.472	-45.313	0
1	112	29.56	-49.372	0
1	113	35.112	-53.328	0
1	114	41.123	-57.174	0
1	115	47.586	-60.905	0
1	116	54.497	-64.516	0
1	117	61.847	-68.002	0
1	118	69.629	-71.358	0
1	119	77.836	-74.576	0
1	120	86.46	-77.654	0
1	121	95.492	-80.585	0
1	122	104.922	-83.366	0
1	123	114.743	-85.991	0
1	124	124.944	-88.456	0
1	125	135.516	-90.759	0
1	126	146.447	-92.895	0
1	127	157.726	-94.861	0
1	128	169.344	-96.656	0
1	129	181.288	-98.278	0
1	130	193.546	-99.725	0
1	131	206.107	-100.996	0
1	132	218.958	-102.091	0
1	133	232.087	-103.01	0
1	134	245.479	-103.754	0
1	135	259.123	-104.324	0
1	136	273.005	-104.722	0
1	137	287.11	-104.95	0
1	138	301.426	-105.011	0
1	139	315.938	-104.908	0
1	140	330.631	-104.644	0
1	141	345.492	-104.224	0
1	142	360.504	-103.652	0
1	143	375.655	-102.932	0
1	144	390.928	-102.07	0
1	145	406.309	-101.071	0
1	146	421.783	-99.939	0
1	147	437.333	-98.682	0
1	148	452.946	-97.304	0
1	149	468.605	-95.812	0
1	150	484.295	-94.211	0
1	151	500	-92.508	0
1	152	515.705	-90.708	0
1	153	531.395	-88.819	0
1	154	547.054	-86.846	0
1	155	562.667	-84.796	0
1	156	578.217	-82.674	0
1	157	593.691	-80.486	0
1	158	609.072	-78.239	0
1	159	624.345	-75.939	0
1	160	639.496	-73.591	0
