#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.34	8.33	0
1	3	901	20.95	0
1	4	851.81	35.5	0
1	5	802.64	50.97	0
1	6	753.4	66.64	0
1	7	703.98	81.93	0
1	8	654.28	96.37	0
1	9	604.21	109.42	0
1	10	553.62	120.56	0
1	11	502.11	128.9	0
1	12	450.26	133.62	0
1	13	398.82	134.7	0
1	14	347.54	132.58	0
1	15	296.39	127.65	0
1	16	245.38	120	0
1	17	194.55	109.51	0
1	18	143.95	95.72	0
1	19	93.71	77.73	0
1	20	68.8	66.51	0
1	21	44.14	53.15	0
1	22	19.92	36.31	0
1	23	8.13	25.53	0
1	24	3.63	19.91	0
1	25	1.55	16.2	0
1	26	0	0	0
1	27	8.45	-13.44	0
1	28	11.37	-16.03	0
1	29	16.87	-19.65	0
1	30	30.08	-25.95	0
1	31	55.86	-35.51	0
1	32	81.2	-42.75	0
1	33	106.29	-48.69	0
1	34	156.05	-57.8	0
1	35	205.45	-64.55	0
1	36	254.62	-69.52	0
1	37	303.61	-72.93	0
1	38	352.46	-74.86	0
1	39	401.18	-75.26	0
1	40	449.74	-73.7	0
1	41	497.89	-70.1	0
1	42	546.38	-64.84	0
1	43	595.79	-58.18	0
1	44	645.72	-50.57	0
1	45	696.02	-42.29	0
1	46	746.6	-33.6	0
1	47	797.36	-24.85	0
1	48	848.19	-16.34	0
1	49	899	-8.67	0
1	50	949.66	-2.57	0
1	0			
