#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.22	7.89	0
1	3	900.43	17.5	0
1	4	850.57	27.55	0
1	5	800.65	37.39	0
1	6	750.66	46.61	0
1	7	700.61	54.87	0
1	8	650.51	61.69	0
1	9	600.36	66.59	0
1	10	550.19	69.31	0
1	11	500	70.68	0
1	12	449.81	70.95	0
1	13	399.62	70.18	0
1	14	349.43	68.33	0
1	15	299.25	65.39	0
1	16	249.08	61.32	0
1	17	198.94	55.96	0
1	18	148.83	49.05	0
1	19	98.78	40.11	0
1	20	73.79	34.59	0
1	21	48.83	28.09	0
1	22	23.95	19.91	0
1	23	11.56	14.62	0
1	24	6.66	11.54	0
1	25	4.24	9.53	0
1	26	0	0	0
1	27	5.76	-8.53	0
1	28	8.34	-10.14	0
1	29	13.44	-12.48	0
1	30	26.05	-16.19	0
1	31	51.17	-21.77	0
1	32	76.21	-26.11	0
1	33	101.22	-29.77	0
1	34	151.17	-35.59	0
1	35	201.06	-40.04	0
1	36	250.92	-43.42	0
1	37	300.75	-45.95	0
1	38	350.57	-47.73	0
1	39	400.38	-48.76	0
1	40	450.19	-49.05	0
1	41	500	-48.62	0
1	42	549.81	-47.41	0
1	43	599.64	-45.17	0
1	44	649.49	-41.09	0
1	45	699.39	-35.43	0
1	46	749.34	-28.71	0
1	47	799.35	-21.47	0
1	48	849.43	-14.09	0
1	49	899.57	-7.16	0
1	50	949.78	-1.57	0
1	0			
