#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.753	0.072	0
1	3	999.013	0.287	0
1	4	997.781	0.644	0
1	5	996.057	1.143	0
1	6	993.844	1.782	0
1	7	991.144	2.56	0
1	8	987.958	3.473	0
1	9	984.292	4.52	0
1	10	980.147	5.698	0
1	11	975.528	7.003	0
1	12	970.44	8.431	0
1	13	964.888	9.98	0
1	14	958.877	11.644	0
1	15	952.414	13.419	0
1	16	945.503	15.302	0
1	17	938.153	17.286	0
1	18	930.371	19.367	0
1	19	922.164	21.541	0
1	20	913.54	23.801	0
1	21	904.508	26.142	0
1	22	895.078	28.559	0
1	23	885.257	31.047	0
1	24	875.056	33.6	0
1	25	864.484	36.211	0
1	26	853.553	38.877	0
1	27	842.274	41.59	0
1	28	830.656	44.346	0
1	29	818.712	47.138	0
1	30	806.454	49.961	0
1	31	793.893	52.809	0
1	32	781.042	55.677	0
1	33	767.913	58.557	0
1	34	754.521	61.445	0
1	35	740.877	64.335	0
1	36	726.995	67.221	0
1	37	712.89	70.096	0
1	38	698.574	72.955	0
1	39	684.062	75.792	0
1	40	669.369	78.6	0
1	41	654.508	81.372	0
1	42	639.496	84.104	0
1	43	624.345	86.787	0
1	44	609.072	89.416	0
1	45	593.691	91.984	0
1	46	578.217	94.484	0
1	47	562.667	96.909	0
1	48	547.054	99.253	0
1	49	531.395	101.508	0
1	50	515.705	103.667	0
1	51	500	105.723	0
1	52	484.295	107.669	0
1	53	468.605	109.499	0
1	54	452.946	111.204	0
1	55	437.333	112.779	0
1	56	421.783	114.216	0
1	57	406.309	115.509	0
1	58	390.928	116.652	0
1	59	375.655	117.637	0
1	60	360.504	118.46	0
1	61	345.492	119.114	0
1	62	330.631	119.594	0
1	63	315.938	119.895	0
1	64	301.426	120.013	0
1	65	287.11	119.943	0
1	66	273.005	119.682	0
1	67	259.123	119.227	0
1	68	245.479	118.576	0
1	69	232.087	117.726	0
1	70	218.958	116.675	0
1	71	206.107	115.424	0
1	72	193.546	113.971	0
1	73	181.288	112.318	0
1	74	169.344	110.464	0
1	75	157.726	108.413	0
1	76	146.447	106.165	0
1	77	135.516	103.724	0
1	78	124.944	101.093	0
1	79	114.743	98.275	0
1	80	104.922	95.275	0
1	81	95.492	92.098	0
1	82	86.46	88.748	0
1	83	77.836	85.23	0
1	84	69.629	81.551	0
1	85	61.847	77.717	0
1	86	54.497	73.733	0
1	87	47.586	69.606	0
1	88	41.123	65.341	0
1	89	35.112	60.946	0
1	90	29.56	56.426	0
1	91	24.472	51.787	0
1	92	19.853	47.035	0
1	93	15.708	42.176	0
1	94	12.042	37.215	0
1	95	8.856	32.157	0
1	96	6.156	27.007	0
1	97	3.943	21.768	0
1	98	2.219	16.445	0
