#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.16	6.62	0
1	3	900.33	14.66	0
1	4	850.46	23.49	0
1	5	800.55	32.67	0
1	6	750.58	41.91	0
1	7	700.55	50.85	0
1	8	650.48	59.25	0
1	9	600.36	66.91	0
1	10	550.2	73.61	0
1	11	500	79.13	0
1	12	449.77	83.19	0
1	13	399.52	85.44	0
1	14	349.26	85.12	0
1	15	299.01	82.9	0
1	16	248.78	78.79	0
1	17	198.57	72.74	0
1	18	148.4	64.56	0
1	19	98.31	53.56	0
1	20	73.31	46.61	0
1	21	48.36	38.16	0
1	22	23.53	27.1	0
1	23	11.22	19.45	0
1	24	6.37	15.22	0
1	25	3.99	12.54	0
1	26	0	0	0
1	27	6.01	-11.54	0
1	28	8.63	-13.82	0
1	29	13.78	-17.31	0
1	30	26.47	-23.38	0
1	31	51.64	-31.84	0
1	32	76.69	-38.13	0
1	33	101.69	-43.22	0
1	34	151.6	-51.1	0
1	35	201.43	-56.82	0
1	36	251.22	-60.89	0
1	37	300.99	-63.46	0
1	38	350.74	-64.52	0
1	39	400.48	-64.02	0
1	40	450.23	-61.29	0
1	41	500	-57.07	0
1	42	549.8	-51.71	0
1	43	599.64	-45.49	0
1	44	649.52	-38.65	0
1	45	699.45	-31.41	0
1	46	749.42	-24.01	0
1	47	799.45	-16.75	0
1	48	849.54	-10.03	0
1	49	899.67	-4.32	0
1	50	949.84	-0.3	0
1	0			
