#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0.25	0
1	2	950	6.44	0
1	3	900	12.63	0
1	4	850	18.82	0
1	5	800	25	0
1	6	750	31.18	0
1	7	700	37.21	0
1	8	650	42.89	0
1	9	600	48.01	0
1	10	550	52.44	0
1	11	500	56.05	0
1	12	450	58.63	0
1	13	400	59.93	0
1	14	350	59.65	0
1	15	300	58.09	0
1	16	250	55.34	0
1	17	200	51.32	0
1	18	150	45.8	0
1	19	100	38.39	0
1	20	75	33.64	0
1	21	50	27.88	0
1	22	25	20.18	0
1	23	12.5	14.64	0
1	24	7.5	11.58	0
1	25	5	9.61	0
1	26	0	0	0
1	27	5	-9.61	0
1	28	7.5	-11.58	0
1	29	12.5	-14.64	0
1	30	25	-20.18	0
1	31	50	-27.88	0
1	32	75	-33.64	0
1	33	100	-38.39	0
1	34	150	-45.8	0
1	35	200	-51.32	0
1	36	250	-55.34	0
1	37	300	-58.09	0
1	38	350	-59.65	0
1	39	400	-59.93	0
1	40	450	-58.63	0
1	41	500	-56.05	0
1	42	550	-52.44	0
1	43	600	-48.01	0
1	44	650	-42.89	0
1	45	700	-37.21	0
1	46	750	-31.18	0
1	47	800	-25	0
1	48	850	-18.82	0
1	49	900	-12.63	0
1	50	950	-6.44	0
1	0			
