#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	1.2	0
1	2	950	14.15	0
1	3	900	25.17	0
1	4	800	41.99	0
1	5	700	52.69	0
1	6	600	58.35	0
1	7	500	60	0
1	8	400	58.55	0
1	9	300	54.17	0
1	10	200	46.64	0
1	11	150	41.35	0
1	12	100	34.57	0
1	13	75	30.32	0
1	14	50	25.09	0
1	15	25	18.05	0
1	16	12.5	12.92	0
1	17	0	0	0
1	18	12.5	-12.92	0
1	19	25	-18.05	0
1	20	50	-25.09	0
1	21	75	-30.32	0
1	22	100	-34.57	0
1	23	150	-41.35	0
1	24	200	-46.64	0
1	25	300	-54.17	0
1	26	400	-58.55	0
1	27	500	-60	0
1	28	600	-58.35	0
1	29	700	-52.69	0
1	30	800	-41.99	0
1	31	900	-25.17	0
1	32	950	-14.15	0
1	0			
