#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.05	3.64	0
1	3	900.1	8.08	0
1	4	850.13	12.97	0
1	5	800.15	18.02	0
1	6	750.16	23.02	0
1	7	700.15	27.77	0
1	8	650.13	32.19	0
1	9	600.1	36.17	0
1	10	550.05	39.59	0
1	11	500	42.36	0
1	12	449.94	44.31	0
1	13	399.87	45.28	0
1	14	349.8	44.94	0
1	15	299.74	43.7	0
1	16	249.68	41.52	0
1	17	199.62	38.35	0
1	18	149.58	34.05	0
1	19	99.55	28.32	0
1	20	74.55	24.71	0
1	21	49.56	20.32	0
1	22	24.6	14.57	0
1	23	12.15	10.58	0
1	24	7.19	8.28	0
1	25	4.72	6.82	0
1	26	0	0	0
1	27	5.28	-6.32	0
1	28	7.81	-7.58	0
1	29	12.85	-9.5	0
1	30	25.4	-12.71	0
1	31	50.44	-17.16	0
1	32	75.45	-20.47	0
1	33	100.45	-23.16	0
1	34	150.42	-27.33	0
1	35	200.38	-30.39	0
1	36	250.32	-32.56	0
1	37	300.26	-33.98	0
1	38	350.2	-34.64	0
1	39	400.13	-34.56	0
1	40	450.06	-33.35	0
1	41	500	-31.32	0
1	42	549.95	-28.63	0
1	43	599.9	-25.45	0
1	44	649.87	-21.89	0
1	45	699.85	-18.05	0
1	46	749.84	-14.06	0
1	47	799.85	-10.06	0
1	48	849.87	-6.25	0
1	49	899.9	-2.92	0
1	50	949.95	-0.48	0
1	0			
