#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950	5.404	0
1	3	900	10.633	0
1	4	850	15.830001	0
1	5	800	21.023	0
1	6	750	26.205	0
1	7	700	31.242	0
1	8	650	35.967	0
1	9	600	40.210001	0
1	10	550	43.868002	0
1	11	500	46.833999	0
1	12	450	48.930999	0
1	13	400	49.954001	0
1	14	350	49.681	0
1	15	300	48.369002	0
1	16	250	46.078999	0
1	17	200	42.737	0
1	18	180	41.065	0
1	19	160	39.182	0
1	20	140	37.073001	0
1	21	120	34.705002	0
1	22	100	32.014001	0
1	23	90.000004	30.52	0
1	24	79.999998	28.92	0
1	25	70	27.202999	0
1	26	59.999999	25.347	0
1	27	50.000001	23.31	0
1	28	39.999999	21.031	0
1	29	29.999999	18.42	0
1	30	20	15.294	0
1	31	10	11.167	0
1	32	9.5	10.911	0
1	33	9	10.648	0
1	34	8.5	10.375	0
1	35	8	10.095	0
1	36	7.5	9.803	0
1	37	7	9.502	0
1	38	6.5	9.187	0
1	39	6	8.859	0
1	40	5.5	8.513	0
1	41	5	8.149	0
1	42	4.5	7.76	0
1	43	4	7.346	0
1	44	3.5	6.901	0
1	45	3	6.415	0
1	46	2.5	5.88	0
1	47	2.25	5.592	0
1	48	2	5.282	0
1	49	1.75	4.953	0
1	50	1.5	4.594	0
1	51	1.25	4.205	0
1	52	1	3.766	0
1	53	0.75	3.269	0
1	54	0.5	2.677	0
1	55	0.25	1.89	0
1	56	0	0	0
1	57	0.25	-1.89	0
1	58	0.5	-2.677	0
1	59	0.75	-3.269	0
1	60	1	-3.766	0
1	61	1.25	-4.205	0
1	62	1.5	-4.594	0
1	63	1.75	-4.953	0
1	64	2	-5.282	0
1	65	2.25	-5.592	0
1	66	2.5	-5.88	0
1	67	3	-6.415	0
1	68	3.5	-6.901	0
1	69	4	-7.346	0
1	70	4.5	-7.76	0
1	71	5	-8.149	0
1	72	5.5	-8.513	0
1	73	6	-8.859	0
1	74	6.5	-9.187	0
1	75	7	-9.502	0
1	76	7.5	-9.803	0
1	77	8	-10.095	0
1	78	8.5	-10.375	0
1	79	9	-10.648	0
1	80	9.5	-10.911	0
1	81	10	-11.167	0
1	82	20	-15.294	0
1	83	29.999999	-18.42	0
1	84	39.999999	-21.031	0
1	85	50.000001	-23.31	0
1	86	59.999999	-25.347	0
1	87	70	-27.202999	0
1	88	79.999998	-28.92	0
1	89	90.000004	-30.52	0
1	90	100	-32.014001	0
1	91	120	-34.705002	0
1	92	140	-37.073001	0
1	93	160	-39.182	0
1	94	180	-41.065	0
1	95	200	-42.737	0
1	96	250	-46.078999	0
1	97	300	-48.369002	0
1	98	350	-49.681	0
1	99	400	-49.954001	0
1	100	450	-48.930999	0
1	101	500	-46.833999	0
1	102	550	-43.868002	0
1	103	600	-40.210001	0
1	104	650	-35.967	0
1	105	700	-31.242	0
1	106	750	-26.205	0
1	107	800	-21.023	0
1	108	850	-15.830001	0
1	109	900	-10.633	0
1	110	950	-5.404	0
1	0			
