#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0.32	0
1	2	950	7.72	0
1	3	900	15.12	0
1	4	850	22.52	0
1	5	800	29.91	0
1	6	750	37.31	0
1	7	700	44.68	0
1	8	650	51.73	0
1	9	600	58.2	0
1	10	550	63.87	0
1	11	500	68.58	0
1	12	450	72.15	0
1	13	400	74.35	0
1	14	350	74.96	0
1	15	300	73.84	0
1	16	250	70.91	0
1	17	200	66.19	0
1	18	150	59.42	0
1	19	100	49.97	0
1	20	75	43.82	0
1	21	50	36.18	0
1	22	25	25.79	0
1	23	12.5	18.44	0
1	24	7.5	14.48	0
1	25	5	12.03	0
1	26	0	0	0
1	27	5	-12.03	0
1	28	7.5	-14.48	0
1	29	12.5	-18.44	0
1	30	25	-25.79	0
1	31	50	-36.18	0
1	32	75	-43.82	0
1	33	100	-49.97	0
1	34	150	-59.42	0
1	35	200	-66.19	0
1	36	250	-70.91	0
1	37	300	-73.84	0
1	38	350	-74.96	0
1	39	400	-74.35	0
1	40	450	-72.15	0
1	41	500	-68.58	0
1	42	550	-63.87	0
1	43	600	-58.2	0
1	44	650	-51.73	0
1	45	700	-44.68	0
1	46	750	-37.31	0
1	47	800	-29.91	0
1	48	850	-22.52	0
1	49	900	-15.12	0
1	50	950	-7.72	0
1	0			
