#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.02	0.308	0
1	3	996.083	1.23	0
1	4	991.2	2.755	0
1	5	984.391	4.866	0
1	6	975.683	7.541	0
1	7	965.109	10.753	0
1	8	952.71	14.467	0
1	9	938.535	18.648	0
1	10	922.64	23.254	0
1	11	905.086	28.244	0
1	12	885.942	33.573	0
1	13	865.284	39.195	0
1	14	843.192	45.063	0
1	15	819.753	51.13	0
1	16	795.059	57.348	0
1	17	769.206	63.668	0
1	18	742.297	70.042	0
1	19	714.437	76.42	0
1	20	685.736	82.75	0
1	21	656.305	88.982	0
1	22	626.261	95.062	0
1	23	595.722	100.935	0
1	24	564.806	106.544	0
1	25	533.636	111.832	0
1	26	502.334	116.739	0
1	27	471.022	121.207	0
1	28	439.823	125.178	0
1	29	408.86	128.592	0
1	30	378.252	131.396	0
1	31	348.121	133.539	0
1	32	318.585	134.972	0
1	33	289.759	135.657	0
1	34	261.756	135.56	0
1	35	234.686	134.655	0
1	36	208.656	132.928	0
1	37	183.365	130.353	0
1	38	158.387	126.773	0
1	39	134.093	122.006	0
1	40	110.878	115.952	0
1	41	89.127	108.594	0
1	42	69.195	100.003	0
1	43	51.392	90.328	0
1	44	35.962	79.774	0
1	45	23.075	68.581	0
1	46	12.826	56.998	0
1	47	5.237	45.259	0
1	48	0.269	33.566	0
1	49	-2.168	22.071	0
1	50	-2.205	10.87	0
1	51	0	0	0
1	52	4.178	-10.271	0
1	53	10.053	-19.715	0
1	54	17.443	-28.412	0
1	55	26.179	-36.451	0
1	56	36.117	-43.923	0
1	57	47.148	-50.91	0
1	58	59.211	-57.482	0
1	59	72.301	-63.693	0
1	60	86.477	-69.579	0
1	61	101.856	-75.161	0
1	62	118.609	-80.447	0
1	63	136.938	-85.423	0
1	64	157.066	-90.049	0
1	65	179.211	-94.244	0
1	66	203.559	-97.863	0
1	67	229.487	-100.738	0
1	68	256.491	-102.837	0
1	69	284.462	-104.17	0
1	70	313.291	-104.759	0
1	71	342.862	-104.63	0
1	72	373.058	-103.82	0
1	73	403.759	-102.37	0
1	74	434.843	-100.326	0
1	75	466.187	-97.737	0
1	76	497.666	-94.655	0
1	77	529.154	-91.134	0
1	78	560.527	-87.228	0
1	79	591.66	-82.989	0
1	80	622.429	-78.47	0
1	81	652.712	-73.723	0
1	82	682.389	-68.796	0
1	83	711.342	-63.739	0
1	84	739.456	-58.597	0
1	85	766.621	-53.418	0
1	86	792.727	-48.245	0
1	87	817.671	-43.123	0
1	88	841.355	-38.097	0
1	89	863.685	-33.21	0
1	90	884.571	-28.505	0
1	91	903.931	-24.027	0
1	92	921.688	-19.816	0
1	93	937.772	-15.916	0
1	94	952.117	-12.365	0
1	95	964.668	-9.202	0
1	96	975.374	-6.461	0
1	97	984.192	-4.172	0
1	98	991.087	-2.364	0
1	99	996.032	-1.056	0
1	100	999.007	-0.265	0
1	0			
