#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.07	4.46	0
1	3	900.14	10.44	0
1	4	850.19	17.18	0
1	5	800.22	24.27	0
1	6	750.24	31.43	0
1	7	700.23	38.36	0
1	8	650.2	44.89	0
1	9	600.15	50.84	0
1	10	550.08	56.04	0
1	11	500	60.32	0
1	12	449.91	63.46	0
1	13	399.81	65.17	0
1	14	349.71	64.93	0
1	15	299.61	63.3	0
1	16	249.51	60.24	0
1	17	199.43	55.71	0
1	18	149.36	49.56	0
1	19	99.32	41.28	0
1	20	74.32	36.05	0
1	21	49.34	29.67	0
1	22	24.41	21.27	0
1	23	11.98	15.43	0
1	24	7.04	12.13	0
1	25	4.59	10.02	0
1	26	0	0	0
1	27	5.41	-9.52	0
1	28	7.96	-11.43	0
1	29	13.02	-14.35	0
1	30	25.59	-19.41	0
1	31	50.66	-26.51	0
1	32	75.68	-31.81	0
1	33	100.68	-36.12	0
1	34	150.64	-42.84	0
1	35	200.57	-47.75	0
1	36	250.49	-51.28	0
1	37	300.39	-53.58	0
1	38	350.29	-54.63	0
1	39	400.19	-54.45	0
1	40	450.09	-52.5	0
1	41	500	-49.28	0
1	42	549.92	-45.08	0
1	43	599.85	-40.12	0
1	44	649.8	-34.59	0
1	45	699.77	-28.64	0
1	46	749.76	-22.47	0
1	47	799.78	-16.31	0
1	48	849.81	-10.46	0
1	49	899.86	-5.28	0
1	50	949.93	-1.3	0
1	0			
