#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.37	10.22	0
1	3	900.78	21.44	0
1	4	851.11	33.64	0
1	5	801.35	46.43	0
1	6	751.45	59.47	0
1	7	701.43	72.32	0
1	8	651.26	84.55	0
1	9	600.96	95.82	0
1	10	550.54	105.8	0
1	11	500	114.12	0
1	12	449.37	120.44	0
1	13	395.67	124.39	0
1	14	347.93	125.58	0
1	15	297.19	123.52	0
1	16	246.49	118.37	0
1	17	195.85	109.93	0
1	18	145.35	97.74	0
1	19	95.06	80.97	0
1	20	70.07	70.1	0
1	21	45.27	56.75	0
1	22	20.86	39.25	0
1	23	9.02	27.17	0
1	24	4.52	20.54	0
1	25	2.37	16.61	0
1	26	0	0	0
1	27	7.63	-14.61	0
1	28	10.48	-17.74	0
1	29	15.98	-22.89	0
1	30	29.14	-31.81	0
1	31	54.73	-44.11	0
1	32	79.93	-53.14	0
1	33	104.94	-60.29	0
1	34	154.65	-70.82	0
1	35	204.15	-78.09	0
1	36	253.51	-82.57	0
1	37	302.81	-84.64	0
1	38	352.07	-84.38	0
1	39	401.33	-81.55	0
1	40	450.63	-76.64	0
1	41	500	-70	0
1	42	549.46	-62	0
1	43	599.04	-52.98	0
1	44	648.74	-43.35	0
1	45	698.57	-33.44	0
1	46	748.55	-23.67	0
1	47	798.65	-14.59	0
1	48	848.89	-6.72	0
1	49	899.22	-0.76	0
1	50	949.63	2.42	0
1	0			
