#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	2.1	0
1	2	950	24.76	0
1	3	900	44.05	0
1	4	800	73.48	0
1	5	700	92.21	0
1	6	600	102.11	0
1	7	500	105	0
1	8	400	102.46	0
1	9	300	94.8	0
1	10	200	81.62	0
1	11	150	72.36	0
1	12	100	60.5	0
1	13	75	53.06	0
1	14	50	43.91	0
1	15	25	31.59	0
1	16	12.5	22.61	0
1	17	0	0	0
1	18	12.5	-22.61	0
1	19	25	-31.59	0
1	20	50	-43.91	0
1	21	75	-53.06	0
1	22	100	-60.5	0
1	23	150	-72.36	0
1	24	200	-81.62	0
1	25	300	-94.8	0
1	26	400	-102.46	0
1	27	500	-105	0
1	28	600	-102.11	0
1	29	700	-92.21	0
1	30	800	-73.48	0
1	31	900	-44.05	0
1	32	950	-24.76	0
1	0			
