#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	1.8	0
1	2	950	21.22	0
1	3	900	37.76	0
1	4	800	62.98	0
1	5	700	79.04	0
1	6	600	87.52	0
1	7	500	90	0
1	8	400	87.82	0
1	9	300	81.26	0
1	10	200	69.96	0
1	11	150	62.02	0
1	12	100	51.86	0
1	13	75	45.48	0
1	14	50	37.64	0
1	15	25	27.08	0
1	16	12.5	19.38	0
1	17	0	0	0
1	18	12.5	-19.38	0
1	19	25	-27.08	0
1	20	50	-37.64	0
1	21	75	-45.48	0
1	22	100	-51.86	0
1	23	150	-62.02	0
1	24	200	-69.96	0
1	25	300	-81.26	0
1	26	400	-87.82	0
1	27	500	-90	0
1	28	600	-87.52	0
1	29	700	-79.04	0
1	30	800	-62.98	0
1	31	900	-37.76	0
1	32	950	-21.22	0
1	0			
