#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.753	0.045	0
1	3	999.013	0.179	0
1	4	997.781	0.403	0
1	5	996.057	0.715	0
1	6	993.844	1.114	0
1	7	991.144	1.6	0
1	8	987.958	2.171	0
1	9	984.292	2.825	0
1	10	980.147	3.561	0
1	11	975.528	4.377	0
1	12	970.44	5.27	0
1	13	964.888	6.237	0
1	14	958.877	7.277	0
1	15	952.414	8.387	0
1	16	945.503	9.564	0
1	17	938.153	10.804	0
1	18	930.371	12.105	0
1	19	922.164	13.463	0
1	20	913.54	14.875	0
1	21	904.508	16.339	0
1	22	895.078	17.849	0
1	23	885.257	19.404	0
1	24	875.056	21	0
1	25	864.484	22.632	0
1	26	853.553	24.298	0
1	27	842.274	25.994	0
1	28	830.656	27.716	0
1	29	818.712	29.461	0
1	30	806.454	31.226	0
1	31	793.893	33.006	0
1	32	781.042	34.798	0
1	33	767.913	36.598	0
1	34	754.521	38.403	0
1	35	740.877	40.21	0
1	36	726.995	42.013	0
1	37	712.89	43.81	0
1	38	698.574	45.597	0
1	39	684.062	47.37	0
1	40	669.369	49.125	0
1	41	654.508	50.858	0
1	42	639.496	52.565	0
1	43	624.345	54.242	0
1	44	609.072	55.885	0
1	45	593.691	57.49	0
1	46	578.217	59.053	0
1	47	562.667	60.568	0
1	48	547.054	62.033	0
1	49	531.395	63.442	0
1	50	515.705	64.792	0
1	51	500	66.077	0
1	52	484.295	67.293	0
1	53	468.605	68.437	0
1	54	452.946	69.503	0
1	55	437.333	70.487	0
1	56	421.783	71.385	0
1	57	406.309	72.193	0
1	58	390.928	72.907	0
1	59	375.655	73.523	0
1	60	360.504	74.037	0
1	61	345.492	74.446	0
1	62	330.631	74.746	0
1	63	315.938	74.934	0
1	64	301.426	75.008	0
1	65	287.11	74.964	0
1	66	273.005	74.801	0
1	67	259.123	74.517	0
1	68	245.479	74.11	0
1	69	232.087	73.578	0
1	70	218.958	72.922	0
1	71	206.107	72.14	0
1	72	193.546	71.232	0
1	73	181.288	70.199	0
1	74	169.344	69.04	0
1	75	157.726	67.758	0
1	76	146.447	66.353	0
1	77	135.516	64.828	0
1	78	124.944	63.183	0
1	79	114.743	61.422	0
1	80	104.922	59.547	0
1	81	95.492	57.561	0
1	82	86.46	55.467	0
1	83	77.836	53.269	0
1	84	69.629	50.97	0
1	85	61.847	48.573	0
1	86	54.497	46.083	0
1	87	47.586	43.504	0
1	88	41.123	40.838	0
1	89	35.112	38.091	0
1	90	29.56	35.266	0
1	91	24.472	32.367	0
1	92	19.853	29.397	0
1	93	15.708	26.36	0
1	94	12.042	23.259	0
1	95	8.856	20.098	0
1	96	6.156	16.879	0
1	97	3.943	13.605	0
1	98	2.219	10.278	0
1	99	0.987	6.901	0
1	100	0.247	3.474	0
1	101	0	0	0
1	102	0.247	-3.474	0
1	103	0.987	-6.901	0
1	104	2.219	-10.278	0
1	105	3.943	-13.605	0
1	106	6.156	-16.879	0
1	107	8.856	-20.098	0
1	108	12.042	-23.259	0
