#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.017	0.201	0
1	3	996.073	0.801	0
1	4	991.179	1.795	0
1	5	984.354	3.171	0
1	6	975.625	4.916	0
1	7	965.026	7.011	0
1	8	952.599	9.436	0
1	9	938.392	12.167	0
1	10	922.461	15.178	0
1	11	904.869	18.444	0
1	12	885.685	21.934	0
1	13	864.984	25.619	0
1	14	842.847	29.471	0
1	15	819.362	33.458	0
1	16	794.621	37.549	0
1	17	768.721	41.715	0
1	18	741.765	45.922	0
1	19	713.857	50.14	0
1	20	685.108	54.335	0
1	21	655.631	58.475	0
1	22	625.543	62.525	0
1	23	594.96	66.449	0
1	24	564.004	70.212	0
1	25	532.796	73.775	0
1	26	501.459	77.103	0
1	27	470.116	80.155	0
1	28	438.89	82.896	0
1	29	407.903	85.287	0
1	30	377.278	87.293	0
1	31	347.135	88.882	0
1	32	317.592	90.023	0
1	33	288.765	90.689	0
1	34	260.768	90.86	0
1	35	233.711	90.519	0
1	36	207.7	89.654	0
1	37	182.586	88.242	0
1	38	158.139	86.119	0
1	39	134.627	83.113	0
1	40	112.328	79.127	0
1	41	91.513	74.14	0
1	42	72.435	68.207	0
1	43	55.312	61.449	0
1	44	40.321	54.038	0
1	45	27.589	46.176	0
1	46	17.193	38.075	0
1	47	9.164	29.939	0
1	48	3.49	21.945	0
1	49	0.124	14.236	0
1	50	-1.008	6.906	0
1	51	0	0	0
1	52	2.981	-6.307	0
1	53	7.762	-11.88	0
1	54	14.223	-16.791	0
1	55	22.253	-21.131	0
1	56	31.75	-25	0
1	57	42.635	-28.505	0
1	58	54.852	-31.747	0
1	59	68.381	-34.814	0
1	60	83.237	-37.782	0
1	61	99.47	-40.707	0
1	62	117.159	-43.622	0
1	63	136.405	-46.53	0
1	64	157.314	-49.395	0
1	65	179.99	-52.132	0
1	66	204.515	-54.59	0
1	67	230.462	-56.602	0
1	68	257.478	-58.138	0
1	69	285.455	-59.203	0
1	70	314.283	-59.809	0
1	71	343.848	-59.974	0
1	72	374.032	-59.717	0
1	73	404.715	-59.065	0
1	74	435.777	-58.044	0
1	75	467.094	-56.685	0
1	76	498.541	-55.019	0
1	77	529.995	-53.078	0
1	78	561.329	-50.896	0
1	79	592.421	-48.503	0
1	80	623.147	-45.933	0
1	81	653.386	-43.216	0
1	82	683.016	-40.381	0
1	83	711.922	-37.459	0
1	84	739.989	-34.477	0
1	85	767.105	-31.464	0
1	86	793.164	-28.446	0
1	87	818.062	-25.451	0
1	88	841.7	-22.504	0
1	89	863.985	-19.634	0
1	90	884.828	-16.866	0
1	91	904.148	-14.226	0
1	92	921.867	-11.741	0
1	93	937.915	-9.435	0
1	94	952.228	-7.334	0
1	95	964.751	-5.46	0
1	96	975.432	-3.835	0
1	97	984.229	-2.478	0
1	98	991.108	-1.404	0
1	99	996.042	-0.627	0
1	100	999.009	-0.157	0
1	0			
