#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.28	9.31	0
1	3	900.59	18.84	0
1	4	850.85	28.85	0
1	5	801.02	39	0
1	6	751.09	49.07	0
1	7	701.06	58.77	0
1	8	650.93	67.8	0
1	9	600.7	75.95	0
1	10	550.39	82.98	0
1	11	500	88.71	0
1	12	449.55	92.89	0
1	13	399.05	95.27	0
1	14	348.52	95.59	0
1	15	298	93.62	0
1	16	247.5	89.41	0
1	17	197.05	82.79	0
1	18	146.69	73.48	0
1	19	96.47	60.77	0
1	20	71.47	52.61	0
1	21	46.6	42.64	0
1	22	21.98	29.64	0
1	23	9.91	20.74	0
1	24	5.25	15.85	0
1	25	3	12.87	0
1	26	0	0	0
1	27	7	-10.87	0
1	28	9.75	-13.05	0
1	29	15.09	-16.46	0
1	30	28.02	-22.2	0
1	31	53.4	-30	0
1	32	78.53	-35.65	0
1	33	103.53	-40.09	0
1	34	153.31	-46.56	0
1	35	202.95	-50.95	0
1	36	252.5	-53.61	0
1	37	302	-54.74	0
1	38	351.48	-54.39	0
1	39	400.95	-52.43	0
1	40	450.45	-49.09	0
1	41	500	-44.59	0
1	42	549.61	-39.18	0
1	43	599.3	-33.11	0
1	44	649.07	-26.6	0
1	45	698.94	-19.89	0
1	46	748.91	-13.27	0
1	47	799.89	-7.16	0
1	48	849.15	-1.93	0
1	49	899.41	1.84	0
1	50	949.72	3.33	0
1	0			
