#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	987.5	1.069	0
1	3	980	1.711	0
1	4	975	2.139	0
1	5	960	3.422	0
1	6	950	4.278	0
1	7	940	5.133	0
1	8	925	6.427	0
1	9	920	6.844	0
1	10	900	8.556	0
1	11	880	10.267	0
1	12	860	11.978	0
1	13	850	12.833	0
1	14	840	13.689	0
1	15	820	15.4	0
1	16	800	17.111	0
1	17	780	18.822	0
1	18	760	20.533	0
1	19	750	21.389	0
1	20	740	22.245	0
1	21	720	23.953	0
1	22	700	25.654	0
1	23	680	27.343	0
1	24	660	29.015	0
1	25	650	29.843	0
1	26	640	30.665	0
1	27	620	32.288	0
1	28	600	33.879	0
1	29	580	35.432	0
1	30	560	36.943	0
1	31	550	37.68	0
1	32	540	38.405	0
1	33	520	39.814	0
1	34	500	41.163	0
1	35	480	42.447	0
1	36	460	43.657	0
1	37	450	44.234	0
1	38	440	44.789	0
1	39	420	45.834	0
1	40	400	46.785	0
1	41	380	47.633	0
1	42	360	48.369	0
1	43	350	48.691	0
1	44	340	48.983	0
1	45	320	49.464	0
1	46	300	49.799	0
1	47	280	49.976	0
1	48	260	49.978	0
1	49	250	49.908	0
1	50	240	49.787	0
1	51	220	49.382	0
1	52	200	48.737	0
1	53	180	47.823	0
1	54	160	46.6	0
1	55	150	45.859	0
1	56	140	45.02	0
1	57	120	43.019	0
1	58	100	40.505	0
1	59	90	39.016	0
1	60	80	37.344	0
1	61	75	36.429	0
1	62	70	35.457	0
1	63	60	33.316	0
1	64	50	30.861	0
1	65	40	28.006	0
1	66	35	26.387	0
1	67	30	24.605	0
1	68	25	22.622	0
1	69	20	20.377	0
1	70	18	19.387	0
1	71	16	18.329	0
1	72	14	17.194	0
1	73	12.5	16.281	0
1	74	12	15.963	0
1	75	10	14.613	0
1	76	9	13.883	0
1	77	8	13.107	0
1	78	7.5	12.7	0
1	79	7	12.278	0
1	80	6	11.383	0
1	81	5	10.406	0
1	82	4	9.32	0
1	83	3	8.083	0
1	84	2	6.609	0
1	85	1	4.68	0
1	86	0	0	0
1	87	1	-4.68	0
1	88	2	-6.609	0
1	89	3	-8.083	0
1	90	4	-9.32	0
1	91	5	-10.406	0
1	92	6	-11.383	0
1	93	7	-12.278	0
1	94	7.5	-12.7	0
1	95	8	-13.107	0
1	96	9	-13.883	0
1	97	10	-14.613	0
1	98	12	-15.963	0
1	99	12.5	-16.281	0
1	100	14	-17.194	0
1	101	16	-18.329	0
1	102	18	-19.387	0
1	103	20	-20.377	0
1	104	25	-22.622	0
1	105	30	-24.605	0
1	106	35	-26.387	0
1	107	40	-28.006	0
1	108	50	-30.861	0
1	109	60	-33.316	0
1	110	70	-35.457	0
1	111	75	-36.429	0
1	112	80	-37.344	0
1	113	90	-39.016	0
1	114	100	-40.505	0
1	115	120	-43.019	0
1	116	140	-45.02	0
1	117	150	-45.859	0
1	118	160	-46.6	0
1	119	180	-47.823	0
1	120	200	-48.737	0
1	121	220	-49.382	0
1	122	240	-49.787	0
1	123	250	-49.908	0
1	124	260	-49.978	0
1	125	280	-49.976	0
1	126	300	-49.799	0
1	127	320	-49.464	0
1	128	340	-48.983	0
1	129	350	-48.691	0
1	130	360	-48.369	0
1	131	380	-47.633	0
1	132	400	-46.785	0
1	133	420	-45.834	0
1	134	440	-44.789	0
1	135	450	-44.234	0
1	136	460	-43.657	0
1	137	480	-42.447	0
1	138	500	-41.163	0
1	139	520	-39.814	0
1	140	540	-38.405	0
1	141	550	-37.68	0
1	142	560	-36.943	0
1	143	580	-35.432	0
1	144	600	-33.879	0
1	145	620	-32.288	0
1	146	640	-30.665	0
1	147	650	-29.843	0
1	148	660	-29.015	0
1	149	680	-27.343	0
1	150	700	-25.654	0
1	151	720	-23.953	0
1	152	740	-22.245	0
1	153	750	-21.389	0
1	154	760	-20.533	0
1	155	780	-18.822	0
1	156	800	-17.111	0
1	157	820	-15.4	0
1	158	840	-13.689	0
1	159	850	-12.833	0
1	160	860	-11.978	0
1	161	880	-10.267	0
1	162	900	-8.556	0
1	163	920	-6.844	0
1	164	925	-6.427	0
1	165	940	-5.133	0
1	166	950	-4.278	0
1	167	960	-3.422	0
1	168	975	-2.139	0
1	169	980	-1.711	0
1	170	987.5	-1.069	0
1	0			
