#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.14	6.16	0
1	3	900.3	13.68	0
1	4	850.43	22.13	0
1	5	800.51	31.05	0
1	6	750.55	40.14	0
1	7	700.53	49.06	0
1	8	650.47	57.51	0
1	9	600.35	65.24	0
1	10	550.19	72.03	0
1	11	500	77.68	0
1	12	449.77	81.94	0
1	13	399.52	84.57	0
1	14	349.26	85.3	0
1	15	299	83.92	0
1	16	248.75	80.49	0
1	17	198.52	74.87	0
1	18	148.34	66.82	0
1	19	98.23	55.69	0
1	20	73.23	48.47	0
1	21	48.29	39.6	0
1	22	23.48	27.92	0
1	23	11.2	19.8	0
1	24	6.37	15.28	0
1	25	3.99	12.5	0
1	26	0	0	0
1	27	6.01	-11.5	0
1	28	8.63	-13.88	0
1	29	13.8	-17.66	0
1	30	26.52	-24.2	0
1	31	51.71	-33.28	0
1	32	76.77	-39.99	0
1	33	101.77	-45.35	0
1	34	151.66	-53.36	0
1	35	201.48	-58.95	0
1	36	251.25	-62.59	0
1	37	301	-64.48	0
1	38	350.74	-64.7	0
1	39	400.48	-63.15	0
1	40	450.23	-60.04	0
1	41	500	-55.62	0
1	42	549.81	-50.13	0
1	43	599.65	-43.82	0
1	44	649.53	-36.91	0
1	45	699.47	-29.62	0
1	46	749.45	-22.24	0
1	47	799.49	-15.13	0
1	48	849.57	-8.67	0
1	49	899.7	-3.34	0
1	50	949.86	0.16	0
1	0			
