#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0.01	0
1	2	998.93	0.13	0
1	3	995.72	0.77	0
1	4	990.39	1.85	0
1	5	982.96	3.34	0
1	6	973.47	5.26	0
1	7	961.94	7.59	0
1	8	948.44	10.34	0
1	9	933.01	13.52	0
1	10	915.73	17.13	0
1	11	896.68	21.19	0
1	12	875.92	25.73	0
1	13	853.55	30.74	0
1	14	829.67	36.2	0
1	15	804.38	42.06	0
1	16	777.79	48.26	0
1	17	750	54.69	0
1	18	721.14	61.27	0
1	19	691.34	67.86	0
1	20	660.72	74.36	0
1	21	629.41	80.64	0
1	22	597.55	86.6	0
1	23	565.26	92.14	0
1	24	532.7	97.15	0
1	25	500	101.5	0
1	26	467.3	105.11	0
1	27	434.74	107.86	0
1	28	402.45	109.69	0
1	29	370.59	110.56	0
1	30	339.28	110.39	0
1	31	308.66	109.2	0
1	32	278.86	107.1	0
1	33	250	104.19	0
1	34	222.21	100.53	0
1	35	195.62	96.19	0
1	36	170.33	91.23	0
1	37	146.45	85.74	0
1	38	124.08	79.79	0
1	39	103.32	73.44	0
1	40	84.27	66.75	0
1	41	66.99	59.82	0
1	42	51.56	52.72	0
1	43	38.06	45.57	0
1	44	26.53	38.44	0
1	45	17.04	31.34	0
1	46	9.61	24.39	0
1	47	4.28	17.6	0
1	48	1.07	11.21	0
1	49	0	0	0
1	50	1.07	-3.29	0
1	51	4.28	-9.11	0
1	52	9.61	-14.94	0
1	53	17.04	-20.58	0
1	54	26.53	-26.01	0
1	55	38.06	-31.24	0
1	56	51.56	-36.27	0
1	57	66.99	-41.08	0
1	58	84.27	-45.65	0
1	59	103.32	-49.94	0
1	60	124.08	-53.93	0
1	61	146.45	-57.57	0
1	62	170.33	-60.83	0
1	63	195.62	-63.66	0
1	64	222.21	-66.01	0
1	65	250	-67.84	0
1	66	278.86	-69.09	0
1	67	308.66	-69.7	0
1	68	339.28	-69.59	0
1	69	370.59	-68.68	0
1	70	402.45	-66.94	0
1	71	434.74	-64.42	0
1	72	467.3	-61.21	0
1	73	500	-57.4	0
1	74	532.7	-53.08	0
1	75	565.26	-48.37	0
1	76	597.55	-43.37	0
1	77	629.41	-38.19	0
1	78	660.72	-32.95	0
1	79	691.34	-27.78	0
1	80	721.14	-22.81	0
1	81	750	-18.14	0
1	82	777.79	-13.85	0
1	83	804.38	-10.02	0
1	84	829.67	-6.69	0
1	85	853.55	-3.87	0
1	86	875.92	-1.56	0
1	87	896.68	0.3	0
1	88	915.73	1.72	0
1	89	933.01	2.6	0
1	90	948.44	2.86	0
1	91	961.94	2.57	0
1	92	973.47	1.99	0
1	93	982.96	1.35	0
1	94	990.39	0.78	0
1	95	995.72	0.36	0
1	96	998.93	0.09	0
1	0			
