#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.032	0.274	0
1	3	996.132	1.091	0
1	4	991.31	2.441	0
1	5	984.583	4.308	0
1	6	975.972	6.669	0
1	7	965.51	9.496	0
1	8	953.231	12.753	0
1	9	939.18	16.403	0
1	10	923.405	20.403	0
1	11	905.965	24.709	0
1	12	886.921	29.27	0
1	13	866.343	34.038	0
1	14	844.308	38.961	0
1	15	820.896	43.988	0
1	16	796.195	49.065	0
1	17	770.299	54.141	0
1	18	743.307	59.165	0
1	19	715.321	64.086	0
1	20	686.45	68.855	0
1	21	656.806	73.424	0
1	22	626.506	77.748	0
1	23	595.668	81.781	0
1	24	564.417	85.483	0
1	25	532.877	88.814	0
1	26	501.174	91.737	0
1	27	469.439	94.22	0
1	28	437.801	96.233	0
1	29	406.39	97.75	0
1	30	374.939	98.666	0
1	31	343.869	98.792	0
1	32	313.42	98.128	0
1	33	283.731	96.69	0
1	34	254.934	94.505	0
1	35	227.162	91.608	0
1	36	200.539	88.044	0
1	37	175.183	83.867	0
1	38	151.208	79.139	0
1	39	128.717	73.926	0
1	40	107.805	68.302	0
1	41	88.56	62.343	0
1	42	71.059	56.125	0
1	43	55.369	49.728	0
1	44	41.547	43.226	0
1	45	29.642	36.692	0
1	46	19.693	30.193	0
1	47	11.729	23.789	0
1	48	5.77	17.531	0
1	49	1.828	11.461	0
1	50	-0.093	5.611	0
1	51	0	0	0
1	52	2.067	-5.217	0
1	53	6.057	-9.892	0
1	54	11.942	-14.028	0
1	55	19.688	-17.629	0
1	56	29.25	-20.704	0
1	57	40.581	-23.264	0
1	58	53.626	-25.324	0
1	59	68.325	-26.902	0
1	60	84.613	-28.02	0
1	61	102.423	-28.706	0
1	62	121.682	-28.988	0
1	63	142.315	-28.902	0
1	64	164.245	-28.487	0
1	65	187.393	-27.785	0
1	66	211.676	-26.841	0
1	67	237.011	-25.705	0
1	68	263.312	-24.428	0
1	69	290.49	-23.062	0
1	70	318.455	-21.661	0
1	71	347.114	-20.277	0
1	72	376.371	-18.962	0
1	73	406.228	-17.759	0
1	74	436.866	-16.543	0
1	75	467.77	-15.266	0
1	76	498.826	-13.96	0
1	77	529.914	-12.651	0
1	78	560.916	-11.363	0
1	79	591.713	-10.118	0
1	80	622.184	-8.932	0
1	81	652.211	-7.818	0
1	82	681.675	-6.786	0
1	83	710.459	-5.841	0
1	84	738.447	-4.987	0
1	85	765.528	-4.221	0
1	86	791.59	-3.543	0
1	87	816.528	-2.948	0
1	88	840.24	-2.429	0
1	89	862.625	-1.982	0
1	90	883.592	-1.598	0
1	91	903.052	-1.271	0
1	92	920.923	-0.994	0
1	93	937.127	-0.761	0
1	94	951.596	-0.566	0
1	95	964.267	-0.406	0
1	96	975.084	-0.277	0
1	97	984.001	-0.174	0
1	98	990.977	-0.097	0
1	99	995.982	-0.043	0
1	100	998.994	-0.011	0
1	0			
