#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	950.12	5.66	0
1	3	900.25	12.24	0
1	4	850.35	19.47	0
1	5	800.42	26.98	0
1	6	750.45	34.51	0
1	7	700.43	41.82	0
1	8	650.38	48.7	0
1	9	600.29	54.91	0
1	10	550.16	60.3	0
1	11	500	64.73	0
1	12	449.82	67.99	0
1	13	399.62	69.91	0
1	14	349.41	70.3	0
1	15	299.2	69.01	0
1	16	249	66.06	0
1	17	198.82	61.37	0
1	18	148.68	54.7	0
1	19	98.59	45.54	0
1	20	73.58	39.63	0
1	21	48.63	32.38	0
1	22	23.78	22.84	0
1	23	11.45	16.22	0
1	24	6.57	12.6	0
1	25	4.17	10.32	0
1	26	0	0	0
1	27	5.38	-9.32	0
1	28	8.43	-11.2	0
1	29	13.55	-14.08	0
1	30	26.22	-19.12	0
1	31	51.37	-26.06	0
1	32	76.42	-31.15	0
1	33	101.41	-35.2	0
1	34	151.32	-41.24	0
1	35	201.18	-45.45	0
1	36	251	-48.16	0
1	37	300.8	-49.57	0
1	38	350.59	-49.7	0
1	39	400.38	-48.49	0
1	40	450.18	-46.09	0
1	41	500	-42.67	0
1	42	548.48	-38.4	0
1	43	599.71	-33.49	0
1	44	649.62	-28.1	0
1	45	699.57	-22.38	0
1	46	749.55	-16.61	0
1	47	799.58	-11.06	0
1	48	849.65	-6.01	0
1	49	899.75	-1.9	0
1	50	949.88	0.66	0
1	0			
