#Group	Point	X_cord	Y_cord	Z_cord
1	1	1000	0	0
1	2	999.042	0.345	0
1	3	996.17	1.374	0
1	4	991.394	3.076	0
1	5	984.728	5.429	0
1	6	976.195	8.406	0
1	7	965.82	11.971	0
1	8	953.64	16.083	0
1	9	939.693	20.694	0
1	10	924.026	25.753	0
1	11	906.693	31.203	0
1	12	887.753	36.987	0
1	13	867.273	43.043	0
1	14	845.325	49.309	0
1	15	821.987	55.722	0
1	16	797.346	62.217	0
1	17	771.492	68.732	0
1	18	744.521	75.203	0
1	19	716.536	81.568	0
1	20	687.643	87.765	0
1	21	657.955	93.735	0
1	22	627.586	99.417	0
1	23	596.657	104.756	0
1	24	565.292	109.695	0
1	25	533.617	114.18	0
1	26	501.762	118.162	0
1	27	469.857	121.592	0
1	28	438.035	124.427	0
1	29	406.431	126.628	0
1	30	374.581	128.073	0
1	31	343.058	128.559	0
1	32	312.162	128.075	0
1	33	282.041	126.628	0
1	34	252.84	124.238	0
1	35	224.7	120.936	0
1	36	197.754	116.765	0
1	37	172.131	111.78	0
1	38	147.948	106.046	0
1	39	125.317	99.634	0
1	40	104.336	92.625	0
1	41	85.095	85.105	0
1	42	67.67	77.162	0
1	43	52.129	68.885	0
1	44	38.527	60.363	0
1	45	26.908	51.681	0
1	46	17.304	42.918	0
1	47	9.74	34.144	0
1	48	4.227	25.421	0
1	49	0.771	16.8	0
1	50	-0.634	8.318	0
1	51	0	0	0
1	52	2.607	-7.924	0
1	53	7.114	-15.231	0
1	54	13.485	-21.918	0
1	55	21.677	-27.984	0
1	56	31.639	-33.428	0
1	57	43.316	-38.253	0
1	58	56.646	-42.461	0
1	59	71.564	-46.059	0
1	60	88.002	-49.057	0
1	61	105.888	-51.468	0
1	62	125.151	-53.311	0
1	63	145.714	-54.61	0
1	64	167.505	-55.394	0
1	65	190.445	-55.698	0
1	66	214.461	-55.562	0
1	67	239.473	-55.033	0
1	68	265.406	-54.161	0
1	69	292.18	-53	0
1	70	319.714	-51.608	0
1	71	347.925	-50.045	0
1	72	376.729	-48.369	0
1	73	406.188	-46.636	0
1	74	436.632	-44.736	0
1	75	467.353	-42.638	0
1	76	498.238	-40.384	0
1	77	529.173	-38.017	0
1	78	560.041	-35.575	0
1	79	590.724	-33.093	0
1	80	621.104	-30.602	0
1	81	651.062	-28.129	0
1	82	680.481	-25.697	0
1	83	709.243	-23.323	0
1	84	737.232	-21.024	0
1	85	764.335	-18.812	0
1	86	790.439	-16.695	0
1	87	815.437	-14.682	0
1	88	839.223	-12.777	0
1	89	861.696	-10.987	0
1	90	882.76	-9.315	0
1	91	902.324	-7.765	0
1	92	920.302	-6.343	0
1	93	936.614	-5.052	0
1	94	951.187	-3.896	0
1	95	963.956	-2.882	0
1	96	974.862	-2.013	0
1	97	983.855	-1.295	0
1	98	990.894	-0.731	0
1	99	995.945	-0.326	0
1	100	998.985	-0.082	0
1	0			
